,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
122,ESTONIA - MEISTRILIIGA,2025-04-26,16:00,Tallinna Kalev,Paide, ROUND 10,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
123,FINLAND - VEIKKAUSLIIGA,2025-04-26,16:00,Jaro,KTP,-,2.1,3.4,3.4,1.36,3.0,2.75,1.4,1.05,11.0,1.29,3.5,1.95,1.9,1.7,2.05
124,KAZAKHSTAN - PREMIER LEAGUE,2025-04-26,16:00,Aktobe,Ulytau, ROUND 6,1.29,4.5,11.0,1.38,2.8,2.5,1.5,1.02,10.0,1.22,4.0,1.73,2.0,2.2,1.62
125,KAZAKHSTAN - PREMIER LEAGUE,2025-04-26,16:00,FC Astana,Atyrau, ROUND 6,1.2,5.25,13.0,1.33,3.0,2.5,1.5,1.02,10.0,1.22,4.0,1.67,2.1,2.6,1.44
126,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-26,16:00,Carrick Rangers,Glenavon, RELEGATION GROUP,2.6,3.2,2.5,1.33,3.0,2.75,1.4,1.02,10.0,1.29,3.4,1.83,1.83,1.67,2.1
127,PORTUGAL - LIGA 3,2025-04-26,16:00,Amarante,Lusitania FC, PROMOTION GROUP,3.2,3.1,2.15,1.43,2.63,2.9,1.36,1.04,8.5,1.33,3.0,2.0,1.73,1.8,1.91
128,PORTUGAL - LIGA 3,2025-04-26,16:00,Braga B,Vilaverdense, RELEGATION GROUP,1.6,3.75,4.75,1.38,2.8,2.8,1.38,1.03,9.0,1.3,3.2,1.95,1.75,1.95,1.75
129,PORTUGAL - LIGA 3,2025-04-26,16:00,Sanjoanense,Trofense, RELEGATION GROUP,1.88,3.3,3.75,1.43,2.63,2.9,1.36,1.04,8.5,1.33,3.0,2.0,1.73,1.85,1.85
130,PORTUGAL - LIGA 3,2025-04-26,16:00,Sao Joao Ver,Anadia, RELEGATION GROUP,2.0,3.25,3.4,1.43,2.63,3.0,1.33,1.05,8.0,1.36,2.9,2.1,1.65,1.91,1.8
131,ROMANIA - SUPERLIGA,2025-04-26,16:00,FC Hermannstadt,UTA Arad, RELEGATION GROUP,1.83,3.2,4.5,1.5,2.5,3.4,1.3,1.08,8.0,1.36,3.0,2.25,1.62,2.0,1.73
132,SCOTLAND - PREMIERSHIP,2025-04-26,16:00,Hearts,Dundee FC, RELEGATION GROUP,1.45,4.75,6.25,1.29,3.5,2.38,1.53,1.03,15.0,1.2,4.5,1.62,2.3,1.8,1.95
133,SCOTLAND - PREMIERSHIP,2025-04-26,16:00,Kilmarnock,Ross County, RELEGATION GROUP,1.6,3.75,5.75,1.4,2.75,3.0,1.36,1.07,9.0,1.33,3.4,2.1,1.73,2.05,1.7
134,SCOTLAND - PREMIERSHIP,2025-04-26,16:00,Motherwell,St Johnstone, RELEGATION GROUP,2.3,3.0,3.3,1.5,2.5,3.5,1.29,1.08,8.0,1.4,3.0,2.3,1.62,1.95,1.8
135,SCOTLAND - PREMIERSHIP,2025-04-26,16:00,Aberdeen,Hibernian, CHAMPIONSHIP GROUP,2.35,3.4,2.9,1.36,3.0,2.63,1.44,1.05,11.0,1.25,4.0,1.85,2.0,1.67,2.1
136,SCOTLAND - PREMIERSHIP,2025-04-26,16:00,St. Mirren,Rangers, CHAMPIONSHIP GROUP,3.75,4.0,1.85,1.36,3.0,2.63,1.44,1.04,13.0,1.25,4.0,1.8,2.0,1.7,2.05
137,SCOTLAND - CHAMPIONSHIP,2025-04-26,16:00,Ayr,Queen's Park, ROUND 35,1.5,3.9,5.75,1.4,2.75,3.0,1.36,1.03,9.5,1.3,3.4,2.0,1.85,2.1,1.67
138,SCOTLAND - CHAMPIONSHIP,2025-04-26,16:00,Dunfermline,Airdrieonians, ROUND 35,2.0,3.3,3.4,1.4,2.75,3.0,1.36,1.04,9.0,1.33,3.25,2.05,1.75,1.83,1.83
139,SCOTLAND - CHAMPIONSHIP,2025-04-26,16:00,Hamilton,Livingston, ROUND 35,4.75,3.5,1.65,1.4,2.75,3.0,1.36,1.06,8.0,1.3,3.4,2.03,1.83,2.0,1.73
140,SCOTLAND - CHAMPIONSHIP,2025-04-26,16:00,Raith,Morton, ROUND 35,1.73,3.25,4.5,1.57,2.25,3.75,1.25,1.1,6.5,1.5,2.5,2.5,1.5,2.5,1.5
141,SPAIN - LALIGA2,2025-04-26,16:15,Eldense,Cordoba, ROUND 37,2.3,3.2,3.1,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.91
142,SPAIN - LALIGA2,2025-04-26,16:15,R. Oviedo,Levante, ROUND 37,2.15,3.25,3.5,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
143,BULGARIA - PARVA LIGA,2025-04-26,16:30,Spartak Varna,CSKA Sofia, CONFERENCE LEAGUE GROUP,5.25,3.9,1.62,1.4,2.75,3.0,1.36,1.06,9.5,1.33,3.25,2.05,1.75,2.1,1.67
144,GERMANY - 3. LIGA,2025-04-26,16:30,Verl,Aue, ROUND 35,1.8,3.7,3.8,1.36,3.0,2.63,1.44,1.04,12.0,1.25,3.75,1.8,2.0,1.73,2.0
145,PORTUGAL - LIGA PORTUGAL,2025-04-26,16:30,Santa Clara,Arouca, ROUND 31,1.9,3.1,4.5,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.3,1.6,2.0,1.75
146,FRANCE - LIGUE 1,2025-04-26,17:00,Strasbourg,St Etienne, ROUND 31,1.62,4.2,5.0,1.25,3.75,2.2,1.62,1.03,15.0,1.17,5.0,1.53,2.5,1.57,2.25
147,AUSTRIA - BUNDESLIGA,2025-04-26,17:00,Altach,Tirol, RELEGATION GROUP,1.85,3.5,4.1,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.2,1.65,2.05,1.7
148,AUSTRIA - BUNDESLIGA,2025-04-26,17:00,LASK,A. Klagenfurt, RELEGATION GROUP,1.57,4.33,5.0,1.3,3.4,2.38,1.53,1.03,15.0,1.2,4.33,1.65,2.2,1.75,2.0
149,LATVIA - VIRSLIGA,2025-04-26,17:00,RFS,Riga FC, ROUND 9,2.6,3.0,2.6,1.4,2.7,2.88,1.36,1.04,8.5,1.3,3.2,2.0,1.73,1.73,2.0
150,UKRAINE - PREMIER LEAGUE,2025-04-26,17:00,Obolon,Karpaty Lviv, ROUND 26,4.2,3.1,2.0,1.55,2.35,3.75,1.25,1.11,6.0,1.5,2.45,2.6,1.45,2.25,1.57
151,HUNGARY - OTP BANK LIGA,2025-04-26,17:30,Gyor,Paks, ROUND 29,2.6,3.5,2.4,1.25,3.75,2.1,1.67,1.02,19.0,1.14,5.5,1.48,2.6,1.4,2.75
152,POLAND - EKSTRAKLASA,2025-04-26,17:30,Motor Lublin,Cracovia, ROUND 30,2.35,3.5,2.88,1.33,3.25,2.5,1.5,1.02,13.0,1.14,4.33,1.67,2.15,1.57,2.25
153,SERBIA - SUPER LIGA,2025-04-26,17:30,IMT Novi Beograd,Tekstilac Odzaci, RELEGATION GROUP,1.45,4.0,6.0,1.38,2.8,2.75,1.4,1.03,9.0,1.29,3.4,1.91,1.8,2.0,1.73
154,SLOVENIA - PRVA LIGA,2025-04-26,17:30,Maribor,Radomlje, ROUND 32,1.35,4.5,8.0,1.25,3.6,2.38,1.53,1.03,13.0,1.17,4.5,1.57,2.25,1.8,1.91
155,CROATIA - HNL,2025-04-26,18:00,Varazdin,Lok. Zagreb, ROUND 32,2.0,3.0,3.8,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
156,ESTONIA - MEISTRILIIGA,2025-04-26,18:00,Levadia,Tammeka, ROUND 10,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
157,FINLAND - VEIKKAUSLIIGA,2025-04-26,18:00,HJK,VPS,-,1.7,3.75,4.75,1.29,3.5,2.38,1.53,1.03,15.0,1.18,4.5,1.62,2.25,1.62,2.2
158,SLOVAKIA - NIKE LIGA,2025-04-26,18:00,Ruzomberok,Michalovce, RELEGATION GROUP,2.1,3.3,3.1,1.33,3.0,2.63,1.44,1.02,10.0,1.25,3.75,1.8,1.91,1.65,2.1
159,SLOVAKIA - NIKE LIGA,2025-04-26,18:00,Kosice,Podbrezova, CHAMPIONSHIP GROUP,1.85,3.4,3.8,1.33,3.0,2.63,1.44,1.02,10.0,1.25,3.75,1.8,1.91,1.67,2.1
160,SWITZERLAND - CHALLENGE LEAGUE,2025-04-26,18:00,Lausanne Ouchy,Stade Nyonnais, ROUND 32,1.7,3.8,4.0,1.29,3.3,2.38,1.53,1.03,12.5,1.18,4.33,1.57,2.25,1.57,2.25
161,TURKEY - SUPER LIG,2025-04-26,18:00,Bodrumspor,Samsunspor, ROUND 33,2.38,3.0,3.2,1.53,2.38,3.75,1.25,1.1,7.0,1.44,2.63,2.5,1.5,2.0,1.73
162,TURKEY - SUPER LIG,2025-04-26,18:00,Gaziantep,Fenerbahce, ROUND 33,6.5,4.5,1.44,1.25,3.75,2.2,1.62,1.02,19.0,1.13,6.0,1.44,2.7,1.62,2.2
163,BELGIUM - JUPILER PRO LEAGUE,2025-04-26,18:15,Westerlo,KV Mechelen, CONFERENCE LEAGUE GROUP,2.3,3.5,2.9,1.3,3.4,2.38,1.53,1.03,15.0,1.17,5.0,1.6,2.3,1.5,2.5
164,GERMANY - BUNDESLIGA,2025-04-26,18:30,Eintracht Frankfurt,RB Leipzig, ROUND 31,2.15,3.8,3.0,1.25,3.75,2.2,1.62,1.03,17.0,1.14,5.5,1.5,2.63,1.44,2.63
165,ENGLAND - LEAGUE ONE,2025-04-26,18:30,Wrexham,Charlton, ROUND 45,2.25,3.1,3.2,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8
166,ENGLAND - NATIONAL LEAGUE,2025-04-26,18:30,Southend,Wealdstone, ROUND 45,1.6,3.75,5.0,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.83,1.98,1.8,1.95
167,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-26,18:30,Loughgall,Cliftonville, RELEGATION GROUP,7.5,4.75,1.35,1.3,3.2,2.5,1.5,1.01,11.0,1.2,4.33,1.67,2.1,1.95,1.75
168,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-26,18:30,Portadown,Ballymena, RELEGATION GROUP,2.1,3.4,3.1,1.36,2.88,2.88,1.36,1.02,10.0,1.29,3.4,1.83,1.83,1.73,2.0
169,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-26,18:30,Coleraine,Linfield, CHAMPIONSHIP GROUP,2.7,3.2,2.4,1.36,2.9,2.88,1.36,1.02,10.0,1.29,3.4,1.83,1.83,1.67,2.1
170,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-26,18:30,Dungannon,Crusaders, CHAMPIONSHIP GROUP,2.3,3.2,2.9,1.33,3.0,2.63,1.44,1.02,10.0,1.25,3.75,1.8,1.91,1.62,2.2
171,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-26,18:30,Larne,Glentoran, CHAMPIONSHIP GROUP,2.0,3.2,3.4,1.4,2.75,2.9,1.36,1.04,8.5,1.33,3.0,2.0,1.73,1.8,1.91
172,PORTUGAL - LIGA 3,2025-04-26,18:30,AD Fafe,Atletico CP, PROMOTION GROUP,1.8,3.4,4.0,1.43,2.63,3.0,1.33,1.04,8.5,1.36,2.9,2.1,1.67,1.95,1.75
173,SPAIN - LALIGA2,2025-04-26,18:30,Granada CF,Elche, ROUND 37,2.4,2.9,3.1,1.5,2.5,3.4,1.3,1.08,7.5,1.4,2.75,2.3,1.6,1.91,1.8
174,SPAIN - LALIGA2,2025-04-26,18:30,Mirandes,Burgos CF, ROUND 37,2.0,2.88,4.5,1.62,2.2,4.0,1.22,1.13,6.0,1.57,2.25,2.88,1.4,2.38,1.53
175,FRANCE - LIGUE 1,2025-04-26,19:00,Le Havre,Monaco, ROUND 31,6.25,5.0,1.44,1.25,3.75,2.1,1.67,1.02,19.0,1.14,5.5,1.44,2.75,1.62,2.2
176,BULGARIA - PARVA LIGA,2025-04-26,19:00,Levski Sofia,Arda, CHAMPIONSHIP GROUP,1.55,3.7,6.5,1.44,2.63,3.4,1.3,1.08,8.0,1.36,3.0,2.15,1.67,2.2,1.62
177,CZECH REPUBLIC - CHANCE LIGA,2025-04-26,19:00,Sigma Olomouc,Slavia Prague, CHAMPIONSHIP GROUP,6.5,4.5,1.44,1.36,3.0,2.63,1.44,1.04,12.0,1.25,3.75,1.75,2.05,1.95,1.8
178,GREECE - SUPER LEAGUE,2025-04-26,19:00,Atromitos,Aris, CONFERENCE LEAGUE GROUP,2.8,3.2,2.55,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.4,1.53,2.05,1.7
179,GREECE - SUPER LEAGUE,2025-04-26,19:00,OFI Crete,Asteras Tripolis, CONFERENCE LEAGUE GROUP,2.6,3.2,2.75,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.08,1.73,1.91,1.91
180,LITHUANIA - A LYGA,2025-04-26,19:00,Dainava Alytus,Riteriai, ROUND 9,3.2,3.0,2.2,1.44,2.63,3.0,1.33,1.05,8.0,1.36,2.88,2.2,1.62,1.85,1.85
181,PORTUGAL - LIGA PORTUGAL,2025-04-26,19:00,Gil Vicente,SC Farense, ROUND 31,2.3,3.1,3.3,1.5,2.5,3.5,1.29,1.08,8.0,1.4,2.75,2.3,1.6,1.95,1.8
182,ROMANIA - SUPERLIGA,2025-04-26,19:00,U. Cluj,Univ. Craiova, CHAMPIONSHIP GROUP,2.75,3.2,2.45,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
183,ISRAEL - LIGAT HA'AL,2025-04-26,19:30,Hapoel Hadera,Kiryat Shmona, RELEGATION GROUP,2.8,3.1,2.45,1.44,2.63,3.4,1.3,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83
184,ISRAEL - LIGAT HA'AL,2025-04-26,19:30,Hapoel Jerusalem,Maccabi Petah Tikva, RELEGATION GROUP,2.45,3.2,2.7,1.44,2.63,3.25,1.33,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83
185,ISRAEL - LIGAT HA'AL,2025-04-26,19:30,Ironi Tiberias,Maccabi Bnei Raina, RELEGATION GROUP,2.15,3.4,3.1,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.8
186,ISRAEL - LIGAT HA'AL,2025-04-26,19:30,Sakhnin,SC Ashdod, RELEGATION GROUP,3.0,3.2,2.25,1.44,2.63,3.0,1.36,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
187,ISRAEL - LIGAT HA'AL,2025-04-26,19:30,Hapoel Haifa,Maccabi Tel Aviv, CHAMPIONSHIP GROUP,5.75,4.5,1.42,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.65,2.2,1.83,1.83
188,ARGENTINA - TORNEO BETANO,2025-04-26,20:00,Aldosivi,Banfield, APERTURA,2.5,3.0,3.0,1.57,2.25,3.75,1.25,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.62
189,CHILE - LIGA DE PRIMERA,2025-04-26,20:00,Cobresal,Limache, ROUND 9,1.7,3.5,5.0,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.8,1.91
190,FRANCE - LIGUE 2,2025-04-26,20:00,Lorient,Caen, ROUND 32,1.29,5.5,11.0,1.29,3.5,2.25,1.57,1.04,13.0,1.18,4.5,1.6,2.3,2.1,1.67
191,FRANCE - LIGUE 2,2025-04-26,20:00,Pau FC,Metz, ROUND 32,4.2,3.75,1.75,1.36,3.0,2.63,1.44,1.04,13.0,1.22,4.0,1.75,2.05,1.73,2.0
192,HUNGARY - OTP BANK LIGA,2025-04-26,20:00,Ujpest,DVTK, ROUND 29,1.91,3.5,3.6,1.36,3.0,2.63,1.44,1.04,12.0,1.22,4.0,1.8,2.0,1.67,2.1
193,PERU - LIGA 1,2025-04-26,20:00,Ayacucho,Alianza Atl., APERTURA,2.0,3.2,3.8,1.5,2.5,3.4,1.3,1.08,7.5,1.4,2.75,2.25,1.62,2.0,1.73
194,URUGUAY - LIGA AUF URUGUAYA,2025-04-26,20:00,River Plate,Danubio, APERTURA,3.0,3.25,2.38,1.57,2.25,3.75,1.25,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67
195,POLAND - EKSTRAKLASA,2025-04-26,20:15,GKS Katowice,Legia, ROUND 30,3.0,3.75,2.1,1.29,3.5,2.38,1.53,1.01,15.0,1.12,4.5,1.6,2.3,1.53,2.38
196,GERMANY - 2. BUNDESLIGA,2025-04-26,20:30,Dusseldorf,Nurnberg, ROUND 31,1.8,3.9,4.2,1.3,3.4,2.38,1.53,1.03,15.0,1.2,4.33,1.65,2.2,1.62,2.2
197,SLOVAKIA - NIKE LIGA,2025-04-26,20:30,Dun. Streda,Slovan Bratislava, CHAMPIONSHIP GROUP,3.1,3.6,2.0,1.29,3.4,2.25,1.57,1.03,13.5,1.17,4.5,1.53,2.38,1.5,2.4
198,USA - MLS,2025-04-26,20:30,FC Cincinnati,Sporting Kansas City,-,1.6,4.2,5.0,1.3,3.4,2.38,1.53,1.03,15.0,1.2,4.33,1.67,2.15,1.7,2.05
199,USA - MLS,2025-04-26,20:30,Toronto FC,New York City,-,2.55,3.2,2.9,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.93,1.93,1.67,2.1
200,BELGIUM - JUPILER PRO LEAGUE,2025-04-26,20:45,Cercle Brugge KSV,St. Truiden, RELEGATION GROUP,2.05,3.5,3.5,1.33,3.25,2.5,1.5,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2
201,BELGIUM - JUPILER PRO LEAGUE,2025-04-26,20:45,Charleroi,Dender, CONFERENCE LEAGUE GROUP,1.67,3.9,4.75,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.7,2.1,1.75,2.0
202,IRELAND - PREMIER DIVISION,2025-04-26,20:45,Sligo Rovers,Cork City, ROUND 12,2.3,3.2,2.8,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.93,1.93,1.75,2.0
203,BOLIVIA - DIVISION PROFESIONAL,2025-04-26,21:00,GV San Jose,Academia del Balompie, ROUND 5,1.73,4.1,4.1,1.2,4.33,2.03,1.78,1.01,23.0,1.1,7.0,1.36,3.1,1.4,2.75
204,BRAZIL - SERIE A BETANO,2025-04-26,21:00,Internacional,Juventude, ROUND 6,1.42,4.2,8.5,1.36,3.0,2.63,1.44,1.05,11.0,1.25,4.0,1.89,2.01,2.05,1.7
205,BRAZIL - SERIE B SUPERBET,2025-04-26,21:00,Coritiba,Operario-PR, ROUND 5,2.0,3.0,4.33,1.62,2.2,4.0,1.22,1.13,6.0,1.57,2.25,2.7,1.44,2.38,1.53
206,COLOMBIA - PRIMERA A,2025-04-26,21:00,Envigado,U. Magdalena, APERTURA,2.4,2.88,3.3,1.62,2.2,4.0,1.22,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.62
207,ECUADOR - LIGA PRO,2025-04-26,21:00,Vinotinto,Dep. Cuenca, ROUND 10,1.91,3.25,4.33,1.53,2.38,3.75,1.25,1.08,8.0,1.44,2.63,2.35,1.57,2.2,1.62
208,PORTUGAL - LIGA 3,2025-04-26,21:00,Varzim,Os Belenenses, PROMOTION GROUP,2.0,3.25,3.4,1.44,2.6,3.0,1.33,1.05,8.0,1.38,2.8,2.2,1.62,1.91,1.8
209,VENEZUELA - LIGA FUTVE,2025-04-26,21:00,Yaracuyanos,Estudiantes Merida, APERTURA,3.2,3.3,2.05,1.33,3.0,2.6,1.44,1.02,10.0,1.25,3.6,1.75,1.95,1.65,2.1
210,FRANCE - LIGUE 1,2025-04-26,21:05,Lyon,Rennes, ROUND 31,1.73,4.2,4.2,1.29,3.5,2.38,1.53,1.03,15.0,1.17,5.0,1.57,2.38,1.57,2.25
211,PORTUGAL - LIGA PORTUGAL,2025-04-26,21:30,Estrela,FC Porto, ROUND 31,6.25,3.9,1.53,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.4,2.05,1.8,2.05,1.7
212,ARGENTINA - TORNEO BETANO,2025-04-26,22:00,San Lorenzo,Rosario Central, APERTURA,2.3,2.88,3.75,1.67,2.1,4.33,1.2,1.14,5.5,1.67,2.1,3.4,1.33,2.5,1.5
213,CHILE - LIGA DE PRIMERA,2025-04-26,22:00,Colo Colo,Coquimbo, ROUND 9,1.62,3.8,5.25,1.44,2.63,3.25,1.33,1.06,10.0,1.36,3.0,2.15,1.67,2.1,1.67
214,URUGUAY - LIGA AUF URUGUAYA,2025-04-26,22:15,Plaza Colonia,Juventud, APERTURA,2.7,3.1,2.7,1.5,2.5,3.5,1.29,1.08,7.5,1.4,2.75,2.25,1.62,1.91,1.8
215,PERU - LIGA 1,2025-04-26,22:30,Comerciantes Unidos,Alianza Lima, APERTURA,5.25,3.7,1.65,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.25,2.05,1.75,2.0,1.73
216,USA - MLS,2025-04-26,22:30,New York Red Bulls,CF Montreal,-,1.8,3.4,4.5,1.4,2.75,3.0,1.36,1.07,9.0,1.3,3.4,2.05,1.75,1.91,1.91
217,USA - MLS,2025-04-26,22:30,Philadelphia Union,DC United,-,1.73,4.0,4.5,1.29,3.5,2.25,1.57,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25
218,CANADA - CANADIAN PREMIER LEAGUE,2025-04-26,23:00,Cavalry,Atl. Ottawa,-,2.25,3.1,3.0,1.43,2.63,3.0,1.33,1.05,8.0,1.36,2.88,2.1,1.65,1.91,1.8
219,COLOMBIA - PRIMERA A,2025-04-26,23:10,Alianza,Aguilas, APERTURA,2.0,3.2,3.9,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.6,1.48,2.25,1.57
220,BOLIVIA - DIVISION PROFESIONAL,2025-04-26,23:30,Oriente Petrolero,SA Bulo Bulo, ROUND 5,1.7,3.8,4.5,1.29,3.5,2.38,1.53,1.03,15.0,1.17,5.0,1.57,2.35,1.57,2.25
221,BRAZIL - SERIE A BETANO,2025-04-26,23:30,Ceara,Sao Paulo, ROUND 6,2.3,3.1,3.25,1.57,2.25,3.75,1.25,1.11,6.5,1.53,2.5,2.5,1.5,2.1,1.67
222,BRAZIL - SERIE A BETANO,2025-04-26,23:30,Mirassol,Atletico-MG, ROUND 6,2.8,3.3,2.4,1.44,2.63,3.4,1.3,1.08,8.0,1.4,3.0,2.25,1.62,1.95,1.8
223,ECUADOR - LIGA PRO,2025-04-26,23:30,Manta,LDU Quito, ROUND 10,4.75,4.1,1.57,1.36,3.0,2.75,1.4,1.04,13.0,1.29,3.5,1.85,1.95,1.91,1.8
224,VENEZUELA - LIGA FUTVE,2025-04-26,23:30,Metropolitanos,Rayo Zuliano, APERTURA,2.1,3.1,3.4,1.44,2.63,3.2,1.3,1.07,7.0,1.4,2.75,2.25,1.57,1.95,1.75
225,VENEZUELA - LIGA FUTVE,2025-04-26,23:30,Monagas,Anzoategui FC, APERTURA,2.0,3.3,3.4,1.44,2.63,3.0,1.33,1.05,8.0,1.36,2.88,2.2,1.62,1.91,1.8
