,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
121,121,fsz5VrtR,2025-01-25,16:30,NETHERLANDS - EERSTE DIVISIE,Telstar,Jong Ajax,ROUND 23,1.7,3.7,4.75,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.53,2.38
122,122,rFdABOl2,2025-01-25,16:30,PORTUGAL - LIGA PORTUGAL,Famalicao,Estrela,ROUND 19,1.85,3.4,4.33,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,2.0,1.75
123,123,dr6zao5d,2025-01-25,16:30,PORTUGAL - LIGA PORTUGAL,SC Farense,Rio Ave,ROUND 19,2.55,3.0,2.9,1.53,2.38,1.08,8.0,1.4,2.75,2.35,1.57,1.95,1.8
124,124,rVUmTw7T,2025-01-25,16:30,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Pacos Ferreira,ROUND 19,1.85,3.6,3.9,1.44,2.63,1.06,10.0,1.36,3.0,2.15,1.67,2.0,1.73
125,125,2mo1IwrS,2025-01-25,16:30,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Okhdood,Al Khaleej,ROUND 17,2.8,3.5,2.38,1.44,2.63,1.06,8.0,1.36,3.0,2.1,1.7,1.83,1.83
126,126,88EIxTGr,2025-01-25,17:00,FRANCE - LIGUE 1,Monaco,Rennes,ROUND 19,1.7,3.9,4.75,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.7,2.05
127,127,xdjqskve,2025-01-25,17:00,ISRAEL - LIGAT HA'AL,Kiryat Shmona,Maccabi Bnei Raina,ROUND 20,2.8,3.0,2.45,1.5,2.5,1.08,8.0,1.36,3.0,2.15,1.67,1.83,1.83
128,128,MsoTttpC,2025-01-25,17:00,ISRAEL - LIGAT HA'AL,SC Ashdod,Hapoel Jerusalem,ROUND 20,2.7,3.0,2.6,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,1.91,1.8
129,129,6cLgbSSq,2025-01-25,17:00,TURKEY - SUPER LIG,Galatasaray,Konyaspor,ROUND 21,1.22,7.0,9.0,1.2,4.33,1.01,26.0,1.1,7.0,1.33,3.4,1.8,1.91
130,130,EgwTISTi,2025-01-25,17:00,TURKEY - 1. LIG,Adanaspor AS,Igdir FK,ROUND 21,3.6,3.4,1.95,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73
131,131,KrYr7GCF,2025-01-25,17:15,ITALY - SERIE B,Mantova,Sampdoria,ROUND 23,2.8,3.3,2.45,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.8,1.8,1.95
132,132,ChodjZel,2025-01-25,17:30,CROATIA - HNL,D. Zagreb,Istra 1961,ROUND 19,1.3,5.0,8.0,1.33,3.25,1.03,15.0,1.22,4.0,1.73,2.08,2.1,1.67
133,133,htW2HaKk,2025-01-25,18:00,ITALY - SERIE A,Napoli,Juventus,ROUND 22,2.15,3.1,3.8,1.57,2.25,1.1,7.0,1.5,2.63,2.5,1.53,2.1,1.67
134,134,0ro1EUtf,2025-01-25,18:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Ettifaq,ROUND 17,3.4,3.9,1.91,1.36,3.0,1.04,9.0,1.29,3.5,1.85,1.95,1.8,1.91
135,135,6gJmgKkA,2025-01-25,18:00,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Young Boys,ROUND 20,3.3,3.6,2.05,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
136,136,nDvN7J43,2025-01-25,18:00,SWITZERLAND - SUPER LEAGUE,Yverdon,Servette,ROUND 20,5.5,4.5,1.53,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,1.73,2.0
137,137,lxVQwmYN,2025-01-25,18:00,SWITZERLAND - CHALLENGE LEAGUE,Bellinzona,Schaffhausen,ROUND 19,1.95,3.2,3.4,1.4,2.7,1.06,8.5,1.3,3.1,1.95,1.75,1.8,1.91
138,138,h46rIorT,2025-01-25,18:15,BELGIUM - JUPILER PRO LEAGUE,Charleroi,Cercle Brugge KSV,ROUND 23,1.95,3.5,3.75,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.95
139,139,MconqKH6,2025-01-25,18:30,ENGLAND - PREMIER LEAGUE,Manchester City,Chelsea,ROUND 23,2.1,4.0,3.1,1.22,4.0,1.02,21.0,1.11,6.5,1.36,3.2,1.36,3.0
140,140,G4GIWoNk,2025-01-25,18:30,GERMANY - BUNDESLIGA,B. Monchengladbach,Bochum,ROUND 19,1.73,4.0,4.5,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.62,2.2
141,141,tSapoxPp,2025-01-25,18:30,SPAIN - LALIGA,Sevilla,Espanyol,ROUND 21,1.7,3.8,5.0,1.44,2.63,1.07,9.0,1.4,3.0,2.2,1.67,2.1,1.67
142,142,feqyuKEO,2025-01-25,18:30,ISRAEL - LIGAT HA'AL,H. Beer Sheva,Maccabi Petah Tikva,ROUND 20,1.29,4.75,9.0,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.1,1.67
143,143,pzTXaG0t,2025-01-25,18:30,NORTHERN IRELAND - NIFL PREMIERSHIP,Linfield,Cliftonville,ROUND 27,1.65,3.6,4.5,1.35,2.95,1.05,10.5,1.29,3.45,1.98,1.78,1.93,1.8
144,144,48ZSKTpK,2025-01-25,18:30,SPAIN - LALIGA2,Dep. La Coruna,Levante,ROUND 24,2.2,3.3,3.3,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.73,2.0
145,145,ATKN93xJ,2025-01-25,18:30,SPAIN - LALIGA2,Huesca,FC Cartagena SAD,ROUND 24,1.55,3.5,7.5,1.53,2.38,1.11,6.5,1.44,2.63,2.5,1.5,2.5,1.5
146,146,p6P3gmOP,2025-01-25,18:45,NETHERLANDS - EREDIVISIE,PSV,NAC Breda,ROUND 20,1.09,11.0,21.0,1.17,5.0,1.01,29.0,1.06,10.0,1.25,4.0,2.05,1.7
147,147,WChnpBO8,2025-01-25,19:00,FRANCE - LIGUE 1,Strasbourg,Lille,ROUND 19,2.9,3.4,2.4,1.36,3.0,1.05,11.0,1.29,3.75,1.91,1.99,1.67,2.1
148,148,YVB5FYd2,2025-01-25,19:00,GREECE - SUPER LEAGUE,AEK Athens FC,Panetolikos,ROUND 20,1.17,6.5,19.0,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44
149,149,zkg2DpKk,2025-01-25,19:00,PORTUGAL - LIGA PORTUGAL,Casa Pia,Benfica,ROUND 19,8.0,4.5,1.4,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.95,1.8
150,150,QXtpuyOb,2025-01-25,19:00,ROMANIA - SUPERLIGA,FC Rapid Bucuresti,Univ. Craiova,ROUND 23,2.6,3.2,2.7,1.4,2.75,1.06,10.0,1.3,3.4,2.05,1.8,1.73,2.0
151,151,M5LwAiwH,2025-01-25,20:00,BELGIUM - CHALLENGER PRO LEAGUE,Anderlecht U23,Patro Eisden,ROUND 19,3.8,3.7,1.85,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.67,2.1
152,152,xIozjWoo,2025-01-25,20:00,BELGIUM - CHALLENGER PRO LEAGUE,Waregem,Eupen,ROUND 19,1.6,4.0,5.0,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.35,1.67,2.1
153,153,tpBXywon,2025-01-25,20:00,FRANCE - LIGUE 2,Lorient,Clermont,ROUND 20,1.65,3.9,5.0,1.36,3.0,1.05,11.0,1.29,3.5,1.98,1.88,1.83,1.83
154,154,YPz5ECBC,2025-01-25,20:30,GERMANY - 2. BUNDESLIGA,Hertha Berlin,Hamburger SV,ROUND 19,2.6,3.8,2.4,1.25,3.75,1.02,19.0,1.13,6.0,1.48,2.6,1.4,2.75
155,155,fJiypGCd,2025-01-25,20:30,SWITZERLAND - SUPER LEAGUE,Winterthur,Lugano,ROUND 20,4.0,3.9,1.8,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.62,2.2
156,156,W4fmNUjB,2025-01-25,20:45,ITALY - SERIE A,Empoli,Bologna,ROUND 22,3.9,3.3,2.05,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.62,2.0,1.75
157,157,v18oxUBm,2025-01-25,20:45,BELGIUM - JUPILER PRO LEAGUE,Club Brugge KV,Kortrijk,ROUND 23,1.18,6.5,15.0,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,2.1,1.67
158,158,pplTtAvK,2025-01-25,21:00,NETHERLANDS - EREDIVISIE,Groningen,Heerenveen,ROUND 20,2.3,3.5,3.1,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.95
159,159,Y3HtSLcf,2025-01-25,21:00,SPAIN - LALIGA,Valladolid,Real Madrid,ROUND 21,11.0,6.25,1.25,1.22,4.0,1.02,19.0,1.14,5.5,1.44,2.75,1.91,1.91
160,160,fXjo3g15,2025-01-25,21:00,ARGENTINA - TORNEO BETANO,San Lorenzo,Talleres Cordoba,APERTURA ,3.3,2.8,2.55,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,2.25,1.57
161,161,IZskQOMa,2025-01-25,21:00,SPAIN - LALIGA2,Tenerife,Eldense,ROUND 24,2.05,3.0,4.0,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.2,1.62
162,162,Is42xKMa,2025-01-25,21:05,FRANCE - LIGUE 1,PSG,Reims,ROUND 19,1.25,6.5,9.5,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.75,1.91,1.91
163,163,Wzw5X5BL,2025-01-25,21:30,PORTUGAL - LIGA PORTUGAL,Sporting CP,Nacional,ROUND 19,1.14,9.5,12.0,1.22,4.0,1.01,26.0,1.11,6.5,1.4,2.88,2.2,1.62
164,164,ptzeh5B4,2025-01-25,22:00,VENEZUELA - LIGA FUTVE,Estudiantes Merida,Carabobo,ROUND 1,2.7,2.6,2.7,1.55,2.3,1.1,6.0,1.4,2.7,2.2,1.6,1.85,1.85
165,165,jg5ejqtH,2025-01-25,22:00,VENEZUELA - LIGA FUTVE,Universidad Central,Anzoategui FC,ROUND 1,1.61,3.6,4.6,1.4,2.7,1.05,8.5,1.33,3.1,1.95,1.75,2.0,1.75
166,166,YPdVX8H5,2025-01-25,23:00,COSTA RICA - PRIMERA DIVISION,Liberia,AD Santos,CLAUSURA ,1.65,3.9,4.1,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.73,2.0
167,167,GCOpzeXI,2025-01-25,23:15,ARGENTINA - TORNEO BETANO,Estudiantes L.P.,Union de Santa Fe,APERTURA ,1.85,3.25,4.75,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.25,1.57
168,168,n7mw5FWh,2025-01-25,23:15,ARGENTINA - TORNEO BETANO,Instituto,Gimnasia L.P.,APERTURA ,1.95,3.1,4.75,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67
169,169,x8z1oUr3,2025-01-25,23:30,PARAGUAY - PRIMERA DIVISION,General Caballero JLM,Recoleta,APERTURA ,1.9,3.4,4.2,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.25,1.57
