,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
122,PORTUGAL - LIGA PORTUGAL,2025-04-19,16:30,AFS,Casa Pia, ROUND 30,2.9,3.2,2.45,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.75
123,PORTUGAL - LIGA PORTUGAL,2025-04-19,16:30,Nacional,Gil Vicente, ROUND 30,2.25,3.2,3.25,1.5,2.5,3.4,1.3,1.07,9.0,1.4,2.75,2.25,1.62,1.95,1.8
124,PORTUGAL - LIGA PORTUGAL 2,2025-04-19,16:30,FC Porto B,Chaves, ROUND 30,3.0,3.2,2.2,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
125,FRANCE - LIGUE 1,2025-04-19,17:00,PSG,Le Havre, ROUND 30,1.13,9.0,17.0,1.14,5.5,1.8,2.05,1.01,34.0,1.07,9.0,1.25,4.0,1.8,1.95
126,AUSTRIA - BUNDESLIGA,2025-04-19,17:00,A. Klagenfurt,Grazer AK, RELEGATION GROUP,2.45,3.3,2.88,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.1,1.7,1.8,1.95
127,AUSTRIA - BUNDESLIGA,2025-04-19,17:00,Altach,Hartberg, RELEGATION GROUP,2.25,3.2,3.2,1.44,2.63,3.4,1.3,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91
128,PORTUGAL - LIGA 3,2025-04-19,17:00,Atletico CP,Varzim, PROMOTION GROUP,2.0,3.1,3.6,1.44,2.6,3.0,1.33,1.05,8.0,1.36,2.88,2.2,1.62,1.95,1.75
129,UKRAINE - PREMIER LEAGUE,2025-04-19,17:00,Shakhtar Donetsk,Kolos Kovalivka, ROUND 25,1.18,6.25,17.0,1.3,3.25,2.45,1.5,1.04,10.0,1.22,4.0,1.7,2.1,2.6,1.44
130,POLAND - EKSTRAKLASA,2025-04-19,17:30,Widzew Lodz,Motor Lublin, ROUND 29,2.05,3.5,3.2,1.33,3.25,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25
131,SLOVENIA - PRVA LIGA,2025-04-19,17:30,Koper,Bravo, ROUND 31,2.3,3.1,2.9,1.4,2.75,2.9,1.36,1.04,8.5,1.33,3.0,2.0,1.73,1.8,1.91
132,ITALY - SERIE A,2025-04-19,18:00,Monza,Napoli, ROUND 33,13.0,5.25,1.27,1.36,3.0,2.63,1.44,1.05,11.0,1.25,4.0,1.86,2.04,2.5,1.5
133,BULGARIA - PARVA LIGA,2025-04-19,18:00,Ludogorets,Spartak Varna, ROUND 30,1.22,6.0,13.0,1.3,3.4,2.38,1.53,1.03,15.0,1.18,4.5,1.6,2.3,2.25,1.57
134,FINLAND - VEIKKAUSLIIGA,2025-04-19,18:00,KuPS,Jaro,-,1.48,4.33,6.0,1.36,3.0,2.75,1.4,1.04,13.0,1.25,3.75,1.88,1.98,2.0,1.75
135,LITHUANIA - A LYGA,2025-04-19,18:00,FK Panevezys,Kauno Zalgiris, ROUND 8,3.3,3.1,2.1,1.44,2.63,2.9,1.36,1.05,8.0,1.36,2.88,2.1,1.67,1.85,1.85
136,LITHUANIA - A LYGA,2025-04-19,18:00,Suduva,Siauliai FA, ROUND 8,2.3,3.0,3.1,1.53,2.38,3.4,1.29,1.09,6.0,1.5,2.5,2.38,1.53,2.1,1.67
137,SLOVAKIA - NIKE LIGA,2025-04-19,18:00,Michalovce,Trencin, RELEGATION GROUP,1.9,3.6,3.4,1.29,3.3,2.5,1.5,1.01,11.0,1.2,4.33,1.62,2.2,1.57,2.25
138,SLOVAKIA - NIKE LIGA,2025-04-19,18:00,Skalica,Ruzomberok, RELEGATION GROUP,2.1,3.3,3.2,1.44,2.63,3.0,1.33,1.05,8.0,1.36,2.88,2.2,1.62,1.91,1.8
139,SLOVAKIA - NIKE LIGA,2025-04-19,18:00,Podbrezova,Zilina, CHAMPIONSHIP GROUP,2.3,3.2,2.8,1.3,3.2,2.4,1.5,1.02,10.0,1.22,3.8,1.73,2.0,1.6,2.2
140,SWITZERLAND - SUPER LEAGUE,2025-04-19,18:00,Grasshoppers,Winterthur, ROUND 33,1.85,3.6,4.0,1.33,3.25,2.63,1.44,1.03,15.0,1.2,4.33,1.67,2.15,1.67,2.1
141,TURKEY - SUPER LIG,2025-04-19,18:00,Goztepe,Besiktas, ROUND 32,2.6,3.3,2.6,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.85,2.0,1.67,2.1
142,TURKEY - 1. LIG,2025-04-19,18:00,Amedspor,Corum, ROUND 35,1.75,3.5,4.33,1.4,2.75,3.0,1.36,1.06,9.5,1.3,3.4,2.0,1.8,1.83,1.83
143,TURKEY - 1. LIG,2025-04-19,18:00,Boluspor,Karagumruk, ROUND 35,2.6,3.0,2.55,1.44,2.63,3.25,1.33,1.07,8.5,1.36,3.0,2.1,1.7,1.83,1.83
144,BELGIUM - JUPILER PRO LEAGUE,2025-04-19,18:15,Charleroi,KV Mechelen, CONFERENCE LEAGUE GROUP,2.3,3.3,3.1,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.95,1.9,1.7,2.05
145,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-19,18:25,Al Orubah,Al Raed, ROUND 28,2.25,3.3,2.88,1.4,2.75,3.0,1.36,1.05,8.5,1.29,3.5,1.93,1.88,1.73,2.0
146,ENGLAND - PREMIER LEAGUE,2025-04-19,18:30,Aston Villa,Newcastle, ROUND 33,2.4,3.7,2.75,1.3,3.4,2.5,1.5,1.03,15.0,1.17,5.0,1.62,2.3,1.53,2.38
147,GERMANY - BUNDESLIGA,2025-04-19,18:30,Union Berlin,Stuttgart, ROUND 30,2.8,3.4,2.4,1.36,3.0,2.63,1.44,1.05,11.0,1.25,4.0,1.8,2.0,1.62,2.2
148,SPAIN - LALIGA,2025-04-19,18:30,Mallorca,Leganes, ROUND 32,1.85,3.1,5.25,1.57,2.25,3.75,1.25,1.11,6.5,1.5,2.63,2.63,1.5,2.2,1.62
149,LITHUANIA - A LYGA,2025-04-19,18:30,Riteriai,Dziugas Telsiai, ROUND 8,2.1,3.1,3.4,1.44,2.63,3.0,1.33,1.06,7.5,1.36,2.88,2.2,1.62,1.91,1.8
150,SPAIN - LALIGA2,2025-04-19,18:30,Levante,Zaragoza, ROUND 36,1.65,3.6,5.0,1.4,2.75,3.0,1.36,1.06,9.5,1.3,3.4,2.03,1.83,1.91,1.8
151,CROATIA - HNL,2025-04-19,18:45,Istra 1961,Rijeka, ROUND 30,4.33,3.0,1.91,1.62,2.2,4.0,1.22,1.11,6.5,1.53,2.38,2.7,1.44,2.38,1.53
152,NETHERLANDS - EERSTE DIVISIE,2025-04-19,18:45,Oss,Dordrecht, ROUND 35,3.5,3.9,1.9,1.29,3.5,2.38,1.53,1.03,17.0,1.17,5.0,1.53,2.4,1.53,2.38
153,FRANCE - LIGUE 1,2025-04-19,19:00,Monaco,Strasbourg, ROUND 30,1.57,4.75,4.75,1.22,4.0,2.1,1.67,1.02,19.0,1.13,6.0,1.44,2.75,1.53,2.38
154,CANADA - CANADIAN PREMIER LEAGUE,2025-04-19,19:00,Atl. Ottawa,York Utd,-,1.6,3.75,4.75,1.4,2.7,2.88,1.36,1.03,9.0,1.3,3.2,2.0,1.73,2.0,1.73
155,PORTUGAL - LIGA PORTUGAL,2025-04-19,19:00,Arouca,Estrela, ROUND 30,1.9,3.3,4.1,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.1,1.7,1.95,1.8
156,PORTUGAL - LIGA PORTUGAL,2025-04-19,19:00,Estoril,Braga, ROUND 30,4.0,3.5,1.9,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.95
157,ROMANIA - SUPERLIGA,2025-04-19,19:00,FC Rapid Bucuresti,U. Cluj, CHAMPIONSHIP GROUP,2.3,2.9,3.3,1.5,2.5,3.5,1.29,1.08,7.5,1.4,2.75,2.3,1.6,1.91,1.8
158,ISRAEL - LIGAT HA'AL,2025-04-19,19:30,Kiryat Shmona,Ironi Tiberias, RELEGATION GROUP,2.88,3.1,2.45,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.91
159,ISRAEL - LIGAT HA'AL,2025-04-19,19:30,Maccabi Bnei Raina,Hapoel Jerusalem, RELEGATION GROUP,2.9,2.9,2.5,1.53,2.38,3.5,1.29,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73
160,ISRAEL - LIGAT HA'AL,2025-04-19,19:30,Maccabi Petah Tikva,Sakhnin, RELEGATION GROUP,2.15,3.25,3.4,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83
161,ISRAEL - LIGAT HA'AL,2025-04-19,19:30,SC Ashdod,Hapoel Hadera, RELEGATION GROUP,1.8,3.5,4.5,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.08,1.73,1.91,1.8
162,ISRAEL - LIGAT HA'AL,2025-04-19,19:30,Hapoel Haifa,H. Beer Sheva, CHAMPIONSHIP GROUP,5.25,4.33,1.55,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.75,2.05,1.83,1.83
163,USA - MLS,2025-04-19,19:45,Austin FC,Los Angeles Galaxy,-,1.85,3.5,4.2,1.36,3.0,2.63,1.44,1.04,13.0,1.22,4.0,1.8,2.0,1.67,2.1
164,NETHERLANDS - EREDIVISIE,2025-04-19,20:00,Heerenveen,Almere City, ROUND 31,1.65,4.0,5.0,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.8,2.0,1.75,2.0
165,FRANCE - LIGUE 2,2025-04-19,20:00,Metz,Red Star, ROUND 31,1.48,4.33,6.5,1.33,3.25,2.63,1.44,1.03,15.0,1.2,4.33,1.67,2.15,1.83,1.83
166,PERU - LIGA 1,2025-04-19,20:00,Sport Boys,Cienciano, APERTURA,1.85,3.4,4.1,1.4,2.75,3.0,1.36,1.06,10.0,1.29,3.5,1.98,1.88,1.8,1.91
167,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-19,20:00,Al Taawon,Al Wehda, ROUND 28,2.2,3.25,3.1,1.4,2.75,3.0,1.36,1.03,10.0,1.29,3.5,1.95,1.85,1.73,2.0
168,POLAND - EKSTRAKLASA,2025-04-19,20:15,Pogon Szczecin,Rakow, ROUND 29,2.8,3.1,2.6,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.08,1.73,1.8,1.95
169,SLOVENIA - PRVA LIGA,2025-04-19,20:15,O. Ljubljana,Domzale, ROUND 31,1.2,5.25,13.0,1.29,3.4,2.38,1.53,1.03,13.0,1.18,4.33,1.57,2.25,2.25,1.57
170,GERMANY - 2. BUNDESLIGA,2025-04-19,20:30,Schalke,Hamburger SV, ROUND 30,3.25,3.7,2.05,1.29,3.5,2.25,1.57,1.03,17.0,1.14,5.5,1.53,2.4,1.44,2.63
171,HUNGARY - OTP BANK LIGA,2025-04-19,20:30,Paks,Puskas Academy, ROUND 28,2.3,3.6,2.88,1.33,3.25,2.63,1.44,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25
172,SLOVAKIA - NIKE LIGA,2025-04-19,20:30,Trnava,Slovan Bratislava, CHAMPIONSHIP GROUP,2.9,3.2,2.3,1.36,2.9,2.75,1.4,1.02,10.0,1.29,3.4,1.83,1.83,1.67,2.1
173,URUGUAY - LIGA AUF URUGUAYA,2025-04-19,20:30,Juventud,Racing Montevideo, APERTURA,2.35,3.0,3.2,1.5,2.5,3.5,1.29,1.08,7.5,1.4,2.75,2.25,1.62,1.91,1.8
174,ITALY - SERIE A,2025-04-19,20:45,AS Roma,Verona, ROUND 33,1.42,4.5,7.5,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.5,2.01,1.89,2.2,1.62
175,BELGIUM - JUPILER PRO LEAGUE,2025-04-19,20:45,St. Liege,Westerlo, CONFERENCE LEAGUE GROUP,2.45,3.3,2.75,1.36,3.0,2.75,1.4,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1
176,SPAIN - LALIGA,2025-04-19,21:00,Las Palmas,Atl. Madrid, ROUND 32,5.5,4.1,1.57,1.36,3.0,2.63,1.44,1.04,12.0,1.25,4.0,1.8,2.0,1.8,1.95
177,BRAZIL - SERIE A BETANO,2025-04-19,21:00,Corinthians,Sport Recife, ROUND 5,1.5,3.9,7.5,1.44,2.63,3.0,1.36,1.07,9.0,1.33,3.4,2.05,1.75,2.1,1.67
178,BRAZIL - SERIE B,2025-04-19,21:00,Operario-PR,Paysandu PA, ROUND 4,1.75,3.25,5.25,1.5,2.5,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.2,1.62
179,CHILE - LIGA DE PRIMERA,2025-04-19,21:00,Huachipato,Cobresal, ROUND 8,1.9,3.3,4.0,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.73,2.0
180,COLOMBIA - PRIMERA B,2025-04-19,21:00,Bogota,Quindio, APERTURA,3.0,3.2,2.2,1.4,2.75,2.8,1.38,1.04,8.5,1.33,3.0,2.1,1.67,1.8,1.91
181,ECUADOR - LIGA PRO,2025-04-19,21:00,Libertad,Mushuc Runa, ROUND 9,2.2,3.3,3.2,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.93,1.67,2.1
182,NETHERLANDS - EERSTE DIVISIE,2025-04-19,21:00,De Graafschap,Jong Ajax, ROUND 35,1.36,5.0,8.0,1.22,4.0,2.03,1.78,1.02,21.0,1.1,7.0,1.36,3.1,1.62,2.2
183,SPAIN - LALIGA2,2025-04-19,21:00,Burgos CF,Cadiz CF, ROUND 36,2.4,2.8,3.4,1.67,2.1,4.33,1.2,1.14,5.5,1.62,2.2,3.1,1.36,2.38,1.53
184,FRANCE - LIGUE 1,2025-04-19,21:05,Marseille,Montpellier, ROUND 30,1.2,7.5,12.0,1.22,4.0,2.1,1.78,1.02,21.0,1.11,6.5,1.4,3.0,1.95,1.8
185,ARGENTINA - TORNEO BETANO,2025-04-19,21:15,Lanus,Banfield, APERTURA,1.75,3.1,6.0,1.57,2.25,3.75,1.25,1.11,6.5,1.5,2.5,2.6,1.48,2.25,1.57
186,CANADA - CANADIAN PREMIER LEAGUE,2025-04-19,21:30,HFX Wanderers,Pacific FC,-,2.4,3.1,2.75,1.4,2.7,2.88,1.36,1.05,8.0,1.36,2.9,2.1,1.65,1.85,1.85
187,PORTUGAL - LIGA PORTUGAL,2025-04-19,21:30,Vitoria Guimaraes,Benfica, ROUND 30,5.5,4.1,1.57,1.36,3.0,2.63,1.44,1.04,12.0,1.25,3.75,1.83,2.03,1.91,1.91
188,COLOMBIA - PRIMERA B,2025-04-19,22:00,Real Santander,Patriotas, APERTURA,2.8,3.2,2.3,1.5,2.5,3.2,1.3,1.07,7.0,1.4,2.75,2.25,1.57,1.95,1.75
189,USA - USL CHAMPIONSHIP,2025-04-19,22:00,Detroit,Rhode Island,-,2.25,3.1,2.75,1.44,2.6,3.0,1.33,1.01,1.01,1.36,2.85,2.1,1.65,1.87,1.8
190,USA - USL CHAMPIONSHIP,2025-04-19,22:00,Hartford Athletic,Birmingham,-,2.2,3.4,2.8,1.35,2.9,2.6,1.4,1.01,1.01,1.25,3.5,1.77,1.9,1.65,2.1
191,USA - USL CHAMPIONSHIP,2025-04-19,22:00,Oakland Roots,Orange County SC,-,2.2,3.4,2.8,1.36,2.88,2.8,1.36,1.01,1.01,1.3,3.25,1.91,1.8,1.77,1.93
192,USA - USL CHAMPIONSHIP,2025-04-19,22:00,Phoenix Rising,Sacramento Republic,-,2.5,3.1,2.7,1.44,2.63,3.1,1.33,1.01,1.01,1.36,2.88,2.2,1.62,1.9,1.8
193,PERU - LIGA 1,2025-04-19,22:30,Alianza Atl.,Sporting Cristal, APERTURA,2.8,3.3,2.4,1.44,2.63,3.0,1.36,1.06,10.0,1.3,3.4,2.03,1.83,1.8,1.91
194,USA - MLS,2025-04-19,22:30,Columbus Crew,Inter Miami,-,2.3,3.4,3.1,1.29,3.5,2.38,1.53,1.03,15.0,1.17,5.0,1.57,2.35,1.5,2.5
195,USA - USL CHAMPIONSHIP,2025-04-19,22:30,Loudoun,Pittsburgh,-,2.1,3.2,3.3,1.44,2.63,3.0,1.33,1.01,1.01,1.36,2.88,2.2,1.62,1.93,1.75
196,COLOMBIA - PRIMERA A,2025-04-19,23:00,La Equidad,America De Cali, APERTURA,2.9,3.0,2.55,1.53,2.38,3.75,1.25,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73
197,PARAGUAY - COPA DE PRIMERA,2025-04-19,23:00,Libertad Asuncion,Guarani, APERTURA,1.73,3.2,5.5,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.3,1.6,2.1,1.67
198,ARGENTINA - TORNEO BETANO,2025-04-19,23:15,Huracan,Defensa y Justicia, APERTURA,2.0,3.2,4.33,1.57,2.25,3.75,1.25,1.11,6.5,1.5,2.5,2.5,1.5,2.1,1.67
199,BOLIVIA - DIVISION PROFESIONAL,2025-04-19,23:30,Always Ready,GV San Jose, ROUND 4,1.44,4.33,7.0,1.29,3.5,2.25,1.57,1.03,15.0,1.17,5.0,1.57,2.35,1.73,2.0
200,BRAZIL - SERIE A BETANO,2025-04-19,23:30,Vasco,Flamengo RJ, ROUND 5,7.0,3.9,1.53,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.7,2.2,1.62
201,CHILE - LIGA DE PRIMERA,2025-04-19,23:30,U. Catolica,Limache, ROUND 8,1.73,3.9,4.1,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.4,1.98,1.88,1.91,1.8
202,ECUADOR - LIGA PRO,2025-04-19,23:30,Dep. Cuenca,Emelec, ROUND 9,1.9,3.25,4.2,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.4,1.53,2.1,1.67
203,URUGUAY - LIGA AUF URUGUAYA,2025-04-19,23:30,Wanderers,Penarol, APERTURA,5.25,3.5,1.7,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.1,1.7,2.0,1.73
204,VENEZUELA - LIGA FUTVE,2025-04-19,23:30,Dep. Tachira,Yaracuyanos, APERTURA,1.25,5.0,10.0,1.36,2.88,2.63,1.44,1.02,10.0,1.25,3.75,1.73,2.0,2.25,1.57
