,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
26,26,E11l91sg,2025-03-10,19:00,POLAND - EKSTRAKLASA,Motor Lublin,Legia,ROUND 24,3.75,3.7,1.9,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1
27,27,ncrlcXw0,2025-03-10,19:00,PORTUGAL - LIGA PORTUGAL 2,Leixoes,Tondela,ROUND 25,3.1,3.0,2.38,1.57,2.25,1.1,7.0,1.44,2.63,2.5,1.5,2.1,1.67
28,28,KlRRjmu1,2025-03-10,19:00,ROMANIA - SUPERLIGA,UTA Arad,Din. Bucuresti,ROUND 30,3.4,3.2,2.15,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.73
29,29,j9iyoXic,2025-03-10,19:30,ISRAEL - LIGAT HA'AL,Beitar Jerusalem,H. Beer Sheva,ROUND 26,3.6,3.6,1.95,1.3,3.4,1.03,15.0,1.17,5.0,1.6,2.3,1.53,2.38
30,30,tzrc9Xz0,2025-03-10,20:00,NETHERLANDS - EERSTE DIVISIE,Cambuur,Dordrecht,ROUND 31,1.5,4.5,5.5,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.62,2.2
31,31,l6lFbGMs,2025-03-10,20:00,NETHERLANDS - EERSTE DIVISIE,Excelsior,Den Bosch,ROUND 31,1.53,4.33,5.5,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,1.8,1.91
32,32,Q1tQGFrQ,2025-03-10,20:00,NETHERLANDS - EERSTE DIVISIE,Jong PSV,Oss,ROUND 31,2.0,3.8,3.25,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.5,2.5
33,33,AgbwgCjJ,2025-03-10,20:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,Vitesse,ROUND 31,2.75,3.7,2.3,1.33,3.25,1.03,15.0,1.2,4.33,1.65,2.2,1.57,2.25
34,34,CEMFySqJ,2025-03-10,20:30,SPAIN - LALIGA2,Burgos CF,Albacete,ROUND 30,2.2,3.0,3.6,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.2,1.62
35,35,jc9RBVNE,2025-03-10,20:45,ITALY - SERIE A,Lazio,Udinese,ROUND 28,1.75,3.5,5.0,1.4,2.75,1.06,10.0,1.29,3.75,1.95,1.95,1.8,1.95
36,36,lUADdpoJ,2025-03-10,20:45,FRANCE - LIGUE 2,Rodez,Dunkerque,ROUND 26,2.45,3.4,2.8,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.73,2.0
37,37,YRJ7Ked3,2025-03-10,21:00,ENGLAND - PREMIER LEAGUE,West Ham,Newcastle,ROUND 28,3.1,3.6,2.2,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.57,2.25
38,38,U1LDLI0c,2025-03-10,21:00,SPAIN - LALIGA,Espanyol,Girona,ROUND 27,3.0,3.2,2.45,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.91
39,39,6RAsDxtA,2025-03-10,21:00,PERU - LIGA 1,Grau,Los Chankas,APERTURA ,1.48,4.0,6.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.83,1.83
40,40,pIZKUIDU,2025-03-10,21:15,PORTUGAL - LIGA PORTUGAL,Famalicao,Rio Ave,ROUND 25,1.85,3.3,4.5,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.95,1.8
41,41,z74o8Tfk,2025-03-10,22:00,CHILE - LIGA DE PRIMERA,U. Espanola,U. De Chile,ROUND 4,4.2,3.8,1.8,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.62,2.2
42,42,t4LyMSMP,2025-03-10,22:15,PARAGUAY - COPA DE PRIMERA,Sp. Luqueno,Nacional Asuncion,APERTURA ,2.63,3.25,2.35,1.57,2.25,1.08,8.0,1.5,2.5,2.5,1.5,2.2,1.62
43,43,K4XEb2og,2025-03-10,23:00,ARGENTINA - TORNEO BETANO,Gimnasia L.P.,Dep. Riestra,APERTURA ,1.91,3.1,4.75,1.57,2.25,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.62
44,44,6BMMdOfm,2025-03-10,23:00,MOROCCO - BOTOLA PRO,COD Meknes,Raja Casablanca,ROUND 24,4.33,2.7,1.91,1.57,2.25,1.13,6.0,1.5,2.5,2.5,1.5,2.2,1.62
45,45,Auyi2pXP,2025-03-10,23:00,MOROCCO - BOTOLA PRO,Hassania Agadir,Difaa El Jadidi,ROUND 24,2.6,2.7,2.8,1.53,2.38,1.11,6.5,1.44,2.63,2.4,1.53,2.0,1.73
