,League,Date,Time,Round,Home,Away,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_BTTS_Yes,HT_Odd_BTTS_No,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Lay_Home,FT_Odd_Lay_Draw,FT_Odd_Lay_Away,Pre_Match_Home_Expected_Goals,Pre_Match_Away_Expected_Goals,Pre_Match_Total_Expected_Goals,BTTS_First_Half_Potential,BTTS_Second_Half_Potential,BTTS_Potential,Pre_Match_Home_Points_per_Game,Pre_Match_Home_Overall_Points_per_Game,Pre_Match_Away_Points_per_Game,Pre_Match_Away_Overall_Points_per_Game
67,Denmark Superliga,2025-08-17,18:00:00,5,Randers,Brøndby,3.2,2.2,2.94,1.32,3.1,2.4,1.55,5.75,1.13,0,0,2.65,3.76,2.37,1.04,10.0,1.16,4.2,1.7,2.14,1.62,2.33,1.44,1.25,1.3,0.95,0.73,1.68,0,0,0,3.0,1.75,3.0,2.25
68,Portugal Campeonato de Portugal Group D,2025-08-17,18:00:00,2,FC Serpa,Lagoa,2.1,2.2,6.0,1.38,2.8,2.7,1.4,6.5,1.08,0,0,1.51,3.65,5.5,1.02,10.0,1.23,3.4,1.8,1.83,1.91,1.8,2.3,1.2,1.25,0.93,1.39,2.32,0,0,50,0.0,0.0,0.0,0.0
73,Turkey Süper Lig,2025-08-17,18:00:00,2,Konyaspor,Gazişehir Gaziantep,2.45,2.15,4.2,1.36,2.88,2.62,1.42,6.25,1.09,0,0,1.94,3.5,3.75,1.05,9.5,1.28,3.6,1.83,1.95,1.7,2.05,1.8,1.25,1.25,0.0,0.0,0.0,0,0,0,0.0,3.0,0.0,0.0
70,Portugal Campeonato de Portugal Group B,2025-08-17,18:00:00,2,Salgueiros,Anadia,3.55,1.81,3.54,1.54,2.3,3.1,1.3,8.0,1.05,0,0,2.65,2.7,2.65,1.07,7.0,1.36,2.7,2.15,1.57,1.88,1.83,1.42,1.36,1.39,1.17,0.87,2.04,0,0,0,1.0,1.0,1.0,1.0
71,Georgia Erovnuli Liga,2025-08-17,18:00:00,21,Dila,Saburtalo,2.88,2.0,3.75,1.5,2.5,3.25,1.29,8.5,1.05,0,0,2.15,3.0,3.2,1.07,8.0,1.44,2.7,2.35,1.57,2.1,1.67,1.6,1.32,1.29,1.67,1.53,3.2,21,21,45,2.2,2.2,2.25,2.25
69,Bulgaria First League,2025-08-17,18:00:00,5,Ludogorets,Lokomotiv Sofia 1929,1.92,2.2,7.0,1.36,2.95,2.75,1.4,7.0,1.09,0,0,1.25,4.75,9.1,1.0,9.3,1.24,3.5,1.8,1.9,2.35,1.57,3.2,1.17,1.19,2.56,1.01,3.57,25,0,50,3.0,3.0,2.0,2.0
81,Oman Professional League,2025-08-17,18:20:00,1,Oman Club,Dhofar,2.9,1.95,4.0,1.53,2.3,3.6,1.25,9.0,1.03,0,0,2.12,3.14,3.23,1.09,6.25,1.5,2.4,2.5,1.5,2.15,1.62,1.62,1.34,1.34,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
82,Belgium Pro League,2025-08-17,18:30:00,4,Sporting Charleroi,Royal Antwerp FC,3.0,2.2,3.5,1.36,3.0,2.75,1.4,7.0,1.1,0,0,2.1,3.29,2.94,1.05,9.0,1.3,3.45,1.84,1.86,1.7,2.05,1.62,1.25,1.35,0.58,0.96,1.54,100,0,100,1.0,0.67,1.0,1.67
83,Azerbaijan Premyer Liqası,2025-08-17,18:30:00,1,Sumqayıt,Kapaz,2.55,1.97,4.74,1.45,2.5,3.2,1.31,8.5,1.04,0,0,2.28,2.9,3.05,1.08,8.0,1.37,2.85,2.15,1.6,1.91,1.8,1.7,1.28,1.25,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
84,UAE Arabian Gulf League,2025-08-17,18:30:00,1,Al Wasl,Bani Yas,1.7,2.61,7.21,1.19,3.9,2.11,1.68,4.1,1.19,0,0,1.22,5.6,9.8,1.02,19.0,1.08,5.5,1.42,2.63,1.7,2.05,3.32,1.14,1.08,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
85,Chile Primera B,2025-08-17,18:30:00,21,Antofagasta,Recoleta,2.85,2.1,3.44,1.41,2.62,2.93,1.33,7.6,1.06,0,0,2.11,3.17,3.03,1.02,8.5,1.31,3.0,2.3,1.55,1.8,1.91,1.47,1.28,1.36,1.52,1.45,2.97,20,15,50,1.8,1.4,1.1,1.5
86,Chile Primera División,2025-08-17,18:30:00,5,Universidad Chile,Audax Italiano,2.1,2.3,5.5,1.33,3.25,2.63,1.44,6.5,1.11,0,0,1.6,3.6,5.75,1.0,9.3,1.21,3.6,1.8,2.0,1.83,1.83,2.4,1.25,1.14,1.98,1.17,3.15,21,22,47,2.7,2.0,1.11,1.79
87,Croatia Prva HNL,2025-08-17,18:45:00,3,Varaždin,Osijek,3.0,1.95,3.6,1.5,2.53,3.0,1.35,8.5,1.07,0,0,2.3,2.99,2.87,1.02,7.8,1.42,2.9,2.15,1.6,1.85,1.8,1.54,1.35,1.3,1.77,0.0,1.77,0,0,50,1.0,0.5,0.0,0.5
97,Hungary NB II,2025-08-17,19:00:00,4,Békéscsaba,BVSC,3.2,1.98,3.3,1.42,2.5,3.0,1.33,8.0,1.05,0,0,2.65,3.25,2.55,1.01,8.0,1.32,2.8,2.1,1.65,1.8,1.83,1.46,1.27,1.3,1.34,0.7,2.04,0,0,50,1.0,0.67,0.0,1.0
102,Belarus Vysheyshaya Liga,2025-08-17,19:00:00,18,MKK-Dnepr,Dinamo Brest,2.43,2.15,4.65,1.39,2.67,2.98,1.32,7.4,1.03,0,0,2.03,2.96,3.72,1.02,8.1,1.34,2.88,2.1,1.65,1.95,1.76,1.94,1.28,1.24,1.53,1.33,2.86,22,27,48,2.25,2.53,2.0,1.82
101,Portugal Liga NOS,2025-08-17,19:00:00,2,Santa Clara,Moreirense FC,2.55,1.9,5.0,1.57,2.25,3.65,1.25,11.0,1.04,0,0,1.88,3.2,4.8,1.11,6.25,1.57,2.4,2.4,1.5,2.3,1.55,1.85,1.3,1.2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0
100,Iceland Úrvalsdeild,2025-08-17,19:00:00,19,Afturelding,KA,3.62,2.41,2.68,1.25,3.2,2.39,1.55,5.6,1.15,0,0,2.81,3.68,2.12,1.01,9.0,1.2,4.25,1.6,2.3,1.57,2.5,1.29,1.29,1.26,1.52,1.69,3.21,28,22,50,1.78,1.11,0.89,1.22
99,Lithuania A Lyga,2025-08-17,19:00:00,25,Žalgiris,Trakai,1.85,2.5,6.0,1.29,3.3,2.3,1.55,5.0,1.13,0,0,1.3,4.7,6.41,1.03,12.9,1.18,4.33,1.57,2.16,1.8,1.91,2.88,0.0,1.18,1.56,1.19,2.75,9,25,50,1.58,1.39,0.5,0.58
98,Hungary NB II,2025-08-17,19:00:00,4,Kozármisleny,Soroksár SC,2.82,2.22,3.3,1.33,3.0,2.4,1.49,5.5,1.11,0,0,2.35,3.5,2.7,1.03,10.0,1.17,3.96,1.65,2.1,1.53,2.3,1.53,1.22,1.25,0.0,0.98,0.98,50,50,50,0.0,0.33,0.0,0.67
103,Serbia SuperLiga,2025-08-17,19:00:00,5,Radnički Kragujevac,Napredak,2.0,2.28,4.72,1.31,3.05,2.52,1.5,6.0,1.11,0,0,1.73,3.52,3.9,1.04,8.7,1.22,4.0,1.67,2.0,1.77,1.89,2.35,1.18,1.18,2.03,0.87,2.9,0,0,50,1.0,0.67,0.5,0.5
96,Portugal Liga NOS,2025-08-17,19:00:00,2,Alverca,Sporting Braga,5.5,2.2,2.2,1.4,2.75,2.75,1.4,8.0,1.08,0,0,5.8,4.0,1.6,1.05,9.0,1.33,3.3,1.95,1.85,2.0,1.75,1.17,1.2,2.15,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0
94,Faroe Islands Faroe Islands Premier League,2025-08-17,19:00:00,19,HB,07 Vestur,1.5,3.25,9.7,1.17,4.5,1.8,1.91,3.74,1.25,0,0,1.18,6.6,12.0,1.01,34.0,1.05,7.0,1.37,2.85,1.83,1.8,5.0,1.06,1.08,1.74,1.06,2.8,39,39,78,2.11,2.28,0.11,0.39
93,Serbia SuperLiga,2025-08-17,19:00:00,5,Bačka Topola,OFK Beograd,1.8,2.45,4.4,1.35,3.1,2.49,1.47,4.5,1.15,0,0,1.64,3.69,4.2,1.0,12.0,1.23,4.7,1.8,1.9,1.7,2.0,2.05,1.22,1.19,1.7,0.75,2.45,25,50,75,3.0,1.75,0.0,0.75
92,Slovakia Super Liga,2025-08-17,19:00:00,4,Trenčín,Žilina,3.6,2.5,2.38,1.25,3.75,2.1,1.67,4.5,1.17,0,0,3.5,3.34,1.87,1.01,13.0,1.14,4.4,1.8,2.0,1.5,2.5,1.28,1.25,1.83,0.78,1.48,2.26,0,25,25,0.0,2.0,2.0,2.33
91,Hungary NB II,2025-08-17,19:00:00,4,Tiszakécske,Szeged 2011,3.58,2.15,2.8,1.39,2.75,2.87,1.36,6.7,1.07,0,0,2.9,3.45,2.14,1.03,9.0,1.3,3.14,1.97,1.79,1.74,1.93,1.34,1.26,1.28,0.0,0.99,0.99,0,50,100,1.0,1.67,1.0,1.67
90,Georgia Erovnuli Liga,2025-08-17,19:00:00,21,Dinamo Batumi,Gagra,2.4,2.05,4.75,1.4,2.75,3.2,1.3,8.0,1.06,0,0,1.8,3.4,4.4,1.06,8.5,1.4,2.88,2.12,1.64,2.1,1.67,1.91,1.25,1.17,1.26,1.29,2.55,21,16,45,1.65,1.65,1.0,1.0
89,Portugal LigaPro,2025-08-17,19:00:00,2,Benfica II,Leixões,2.75,1.9,4.0,1.37,2.8,2.95,1.36,6.9,1.07,0,0,2.0,3.32,3.5,1.06,7.2,1.3,3.2,2.05,1.78,1.8,2.01,1.73,1.31,1.29,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,3.0
88,Hungary NB II,2025-08-17,19:00:00,4,Ajka,Honvéd W,4.7,2.17,2.23,1.34,2.9,2.68,1.39,6.5,1.08,0,0,3.45,3.8,1.9,1.01,10.0,1.24,3.34,1.6,2.2,1.85,1.87,1.17,1.21,1.24,1.2,1.43,2.63,25,0,75,1.0,1.33,3.0,3.0
95,Hungary NB II,2025-08-17,19:00:00,4,Csákvári TK,Budafoki MTE,3.04,2.1,3.25,1.37,2.81,2.68,1.38,6.5,1.08,0,0,2.25,3.55,2.8,1.01,8.6,1.3,3.35,1.7,2.02,1.67,2.0,1.53,1.24,1.25,1.56,0.76,2.32,0,0,0,3.0,2.33,0.0,0.33
105,Norway Eliteserien,2025-08-17,19:15:00,18,Vålerenga,Sarpsborg 08,2.6,2.5,3.5,1.25,3.75,2.2,1.62,5.0,1.17,0,0,2.0,3.56,2.94,1.01,17.0,1.18,4.75,1.49,2.51,1.5,2.5,1.75,1.22,1.3,2.06,1.84,3.9,30,47,71,1.38,1.24,1.44,1.29
104,Belgium Pro League,2025-08-17,19:15:00,4,Cercle Brugge,KVC Westerlo,2.75,2.4,3.4,1.29,3.5,2.25,1.57,5.5,1.14,0,0,1.99,3.47,3.04,1.04,10.0,1.18,4.75,1.59,2.2,1.5,2.5,1.65,1.22,1.38,1.29,1.02,2.31,0,50,50,0.0,0.33,0.0,1.0
106,Spain Segunda División,2025-08-17,19:30:00,1,Cádiz,Mirandés,2.3,2.2,5.5,1.4,2.75,2.75,1.4,8.0,1.08,0,0,1.74,3.59,4.6,1.06,8.5,1.33,3.25,1.98,1.77,1.91,1.8,2.05,1.22,1.17,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
107,Poland 1. Liga,2025-08-17,19:30:00,5,Pogoń Siedlce,Polonia Bytom,3.6,2.2,2.8,1.35,2.85,2.65,1.4,6.0,1.1,0,0,2.59,3.17,2.39,1.05,8.5,1.25,3.34,1.85,1.85,1.74,2.05,1.33,1.28,1.27,1.26,1.19,2.45,0,0,25,0.5,1.0,2.0,1.5
108,Serbia SuperLiga,2025-08-17,19:30:00,5,Železničar Pančevo,Radnički Niš,2.5,2.08,3.52,1.34,3.01,2.62,1.44,6.25,1.1,0,0,2.06,3.31,3.02,1.01,10.0,1.25,3.75,1.78,1.92,1.68,2.1,1.67,1.26,1.3,1.3,1.92,3.22,25,0,50,0.5,1.25,0.5,1.0
109,Spain La Liga,2025-08-17,19:30:00,1,Athletic Club Bilbao,Sevilla FC,2.2,2.2,6.5,1.4,2.75,3.0,1.36,9.0,1.07,0,0,1.57,3.9,6.0,1.06,8.5,1.35,3.1,2.1,1.73,2.1,1.67,2.35,1.2,1.12,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
110,Canada Canadian Premier League,2025-08-17,19:30:00,0,Valour FC,York9 FC,3.6,2.15,2.7,1.42,2.65,2.76,1.32,7.75,1.08,0,0,2.95,3.7,2.1,1.06,8.0,1.3,3.2,1.63,2.15,1.74,1.86,1.35,1.29,1.28,1.24,1.23,2.47,17,28,62,1.11,0.78,1.33,1.44
120,Montenegro Montenegrin First League,2025-08-17,20:00:00,3,Mladost DG,Jedinstvo,2.8,2.15,3.6,1.38,2.8,2.76,1.4,6.5,1.08,0,0,2.23,3.3,2.85,1.03,9.0,1.29,3.3,1.91,1.8,1.73,2.0,1.7,1.25,1.3,0.0,1.35,1.35,0,0,0,0.0,0.5,0.0,0.0
119,Montenegro Montenegrin First League,2025-08-17,20:00:00,3,Arsenal Tivat,Budućnost,5.15,2.13,2.25,1.35,2.85,2.76,1.37,6.8,1.07,0,0,4.15,3.9,1.7,1.01,9.05,1.24,3.01,1.7,2.02,1.81,1.85,1.14,1.21,1.21,1.15,2.32,3.47,0,0,50,3.0,2.0,3.0,1.5
118,Czech Republic First League,2025-08-17,20:00:00,5,Slovan Liberec,Sparta Praha,4.75,2.3,2.3,1.33,3.25,2.63,1.44,6.5,1.11,0,0,4.67,3.85,1.68,1.01,11.0,1.21,3.6,1.68,2.04,1.75,2.0,1.22,1.29,1.95,1.47,1.74,3.21,0,50,75,3.0,1.75,2.0,2.5
117,Ecuador Primera Categoría Serie A,2025-08-17,20:00:00,25,LDU Quito,Manta FC,1.73,2.75,8.0,1.25,3.75,2.2,1.62,5.0,1.17,0,0,1.2,5.6,9.6,1.01,17.0,1.15,5.25,1.46,2.52,1.83,1.83,3.35,1.1,1.05,1.85,0.82,2.67,17,38,59,2.17,1.79,0.5,1.0
116,Serbia Prva Liga,2025-08-17,20:00:00,3,Jedinstvo Ub,Grafičar,2.46,2.1,4.5,1.42,2.62,2.99,1.33,7.5,1.06,0,0,1.9,3.2,4.0,1.05,8.0,1.31,2.91,2.05,1.67,1.91,1.8,1.85,1.26,1.25,1.21,0.88,2.09,50,0,100,1.0,1.0,3.0,2.0
114,Montenegro Montenegrin First League,2025-08-17,20:00:00,3,Dečić,Mornar,2.57,1.95,4.92,1.49,2.46,3.3,1.27,9.1,1.03,0,0,1.75,3.65,4.3,1.08,6.5,1.44,2.65,2.05,1.68,2.05,1.67,1.76,1.26,1.26,0.71,1.14,1.85,0,50,50,3.0,3.0,0.0,0.5
113,Iceland Úrvalsdeild,2025-08-17,20:00:00,19,ÍA,Víkingur Reykjavík,5.0,2.5,1.98,1.2,3.8,2.1,1.7,4.33,1.18,0,0,4.9,4.4,1.5,1.02,16.5,1.09,5.8,1.43,2.62,1.5,2.42,1.17,1.2,1.18,1.47,1.49,2.96,11,29,41,0.88,0.89,1.22,1.78
112,Netherlands Eredivisie,2025-08-17,20:00:00,2,NAC Breda,Fortuna Sittard,2.85,2.1,3.5,1.42,3.03,2.97,1.41,6.5,1.08,0,0,2.15,3.15,3.23,1.04,10.7,1.27,3.3,1.98,1.84,1.76,2.0,1.66,1.25,1.28,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0
111,Montenegro Montenegrin First League,2025-08-17,20:00:00,3,FK Jezero Plav,Bokelj,3.3,1.88,3.6,1.5,2.37,3.1,1.24,9.0,1.03,0,0,2.55,2.95,2.85,1.05,6.4,1.44,2.56,2.45,1.48,1.93,1.75,1.49,1.32,1.36,1.63,1.43,3.06,0,0,50,0.0,0.5,0.0,0.5
115,Hungary NB I,2025-08-17,20:00:00,4,Paksi SE,Zalaegerszegi TE,2.4,2.5,3.65,1.22,3.7,1.97,1.7,4.4,1.2,0,0,1.81,3.72,3.34,1.01,15.0,1.1,5.7,1.46,2.52,1.41,2.73,1.73,1.22,1.25,1.32,1.64,2.96,50,50,100,1.0,2.33,1.0,1.0
121,Slovenia PrvaLiga,2025-08-17,20:15:00,5,Aluminij,Celje,6.0,2.5,1.83,1.29,3.5,2.25,1.57,5.0,1.14,0,0,7.0,4.6,1.32,1.01,13.0,1.15,4.3,1.55,2.2,1.8,1.91,1.05,1.16,2.75,1.0,2.14,3.14,0,0,25,0.0,1.75,3.0,3.0
122,Poland Ekstraklasa,2025-08-17,20:15:00,5,Nieciecza,Raków Częstochowa,4.0,2.05,2.5,1.38,2.9,2.87,1.38,7.0,1.08,0,0,3.14,3.14,2.07,1.02,9.3,1.3,3.25,1.94,1.76,1.8,1.91,1.25,1.3,1.85,1.42,1.37,2.79,0,25,46,1.75,1.75,1.0,1.0
123,Bulgaria First League,2025-08-17,20:15:00,5,Botev Vratsa,Levski Sofia,7.0,2.1,2.0,1.4,2.6,3.1,1.36,7.0,1.02,0,0,5.9,3.45,1.51,1.07,8.0,1.38,2.9,2.05,1.77,2.2,1.61,1.1,1.26,2.55,0.6,1.68,2.28,0,0,50,0.0,0.75,3.0,3.0
124,Poland Ekstraklasa,2025-08-17,20:15:00,5,Wisła Płock,Legia Warszawa,3.36,2.25,2.59,1.4,2.7,2.5,1.43,5.8,1.1,0,0,4.4,3.84,1.59,1.03,9.3,1.23,3.75,1.79,1.91,1.7,2.17,1.27,1.27,1.24,1.38,2.02,3.4,0,0,42,2.5,2.5,2.33,2.33
125,Slovenia PrvaLiga,2025-08-17,20:15:00,5,Olimpija,Koper,2.05,2.3,5.0,1.33,3.25,2.63,1.44,6.0,1.11,0,0,1.53,3.77,4.9,1.0,9.3,1.22,3.5,1.77,2.05,1.83,1.83,2.2,1.25,1.17,1.79,1.83,3.62,50,50,50,1.5,2.25,1.0,1.75
131,Romania Liga I,2025-08-17,20:30:00,6,Rapid Bucureşti,FCSB,3.0,2.05,3.35,1.4,2.7,2.8,1.38,7.0,1.1,0,0,2.54,3.08,2.49,1.05,8.5,1.28,3.4,1.76,1.94,1.65,2.05,1.5,1.28,1.42,1.85,1.26,3.11,25,50,75,2.0,2.2,1.5,0.8
130,Turkey 1. Lig,2025-08-17,20:30:00,2,Manisa BBSK,Hatayspor,2.8,2.25,3.3,1.33,3.1,2.6,1.44,6.5,1.11,0,0,2.4,3.1,2.8,1.01,11.0,1.22,3.8,1.75,1.95,1.67,2.15,1.55,1.33,1.4,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
129,Argentina Prim B Nacional,2025-08-17,20:30:00,27,San Miguel,Racing Córdoba,2.7,1.72,5.7,1.6,2.15,3.7,1.22,12.5,1.04,0,0,1.78,3.25,4.4,1.11,5.3,1.57,2.15,3.34,1.28,2.62,1.44,1.75,1.33,1.37,1.12,1.05,2.17,27,4,46,2.23,1.54,0.92,1.27
127,Turkey 1. Lig,2025-08-17,20:30:00,2,Sakaryaspor,76 Iğdır Belediyespor,4.85,1.97,2.48,1.44,2.57,3.1,1.32,8.3,1.01,0,0,4.2,3.28,1.83,1.02,8.3,1.31,2.92,2.1,1.66,1.91,1.76,1.18,1.28,1.84,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,3.0
126,Turkey Süper Lig,2025-08-17,20:30:00,2,Beşiktaş,Eyüpspor,1.83,2.5,5.5,1.25,3.55,2.2,1.6,4.75,1.15,0,0,1.44,4.65,6.2,1.01,17.0,1.17,5.0,1.55,2.4,1.7,2.05,2.65,1.14,1.11,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
128,Turkey Süper Lig,2025-08-17,20:30:00,2,İstanbul Başakşehir,Kayserispor,2.0,2.38,5.0,1.28,3.35,2.3,1.55,5.0,1.13,0,0,1.55,4.2,5.3,1.03,11.0,1.2,4.5,1.62,2.25,1.67,2.1,2.38,1.17,1.14,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
132,France Ligue 1,2025-08-17,20:45:00,1,Nantes,PSG,7.0,2.75,1.73,1.22,4.0,2.1,1.67,4.5,1.18,0,0,7.9,5.6,1.31,1.02,19.0,1.13,5.75,1.43,2.7,1.75,2.0,1.08,1.11,3.1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
145,Brazil Serie A,2025-08-17,21:00:00,20,Santos,Vasco da Gama,2.45,2.2,4.2,1.38,2.98,2.75,1.33,7.5,1.08,0,0,1.93,3.15,3.52,1.02,9.3,1.33,3.0,1.92,1.78,1.93,1.75,1.75,1.25,1.33,1.68,1.44,3.12,13,38,63,1.38,1.17,0.5,0.94
144,Chile Primera B,2025-08-17,21:00:00,21,Magallanes,Cobreloa,3.1,1.95,3.75,1.48,2.55,3.14,1.32,9.0,1.03,0,0,3.0,3.14,2.14,1.03,7.0,1.36,2.81,2.3,1.55,1.87,1.82,1.55,1.28,1.35,1.71,1.58,3.29,0,15,35,1.3,0.95,1.0,1.5
143,Croatia Prva HNL,2025-08-17,21:00:00,3,Hajduk Split,Slaven Koprivnica,2.2,2.28,5.0,1.37,2.94,2.65,1.45,6.5,1.1,0,0,1.6,3.65,5.0,1.01,10.0,1.25,3.3,1.86,1.8,1.91,1.87,2.3,1.23,1.15,2.11,0.91,3.02,0,25,25,3.0,3.0,0.0,1.5
142,Argentina Prim B Nacional,2025-08-17,21:00:00,27,Club Atlético Güemes,All Boys,2.3,1.82,5.8,1.57,2.2,3.8,1.22,10.5,1.04,0,0,1.8,2.85,4.7,1.13,5.7,1.63,2.15,2.85,1.37,2.4,1.5,1.9,1.32,1.4,1.3,0.87,2.17,20,35,58,1.46,1.04,0.54,1.12
141,Brazil Serie A,2025-08-17,21:00:00,20,Atlético Mineiro,Grêmio,2.3,2.1,5.0,1.4,2.6,3.0,1.34,7.0,1.04,0,0,1.61,3.45,4.8,1.06,7.7,1.38,3.0,2.1,1.75,1.95,1.8,2.04,1.22,1.25,2.07,1.2,3.27,0,38,50,2.14,1.41,0.56,1.11
140,Argentina Prim B Nacional,2025-08-17,21:00:00,27,Almagro,Atlanta,3.8,1.75,3.4,1.67,2.0,4.4,1.18,9.0,1.02,0,0,3.1,2.7,2.6,1.11,4.8,1.7,2.02,3.09,1.32,2.4,1.53,1.36,1.4,1.38,1.01,1.23,2.24,4,8,28,1.75,1.16,1.0,1.65
137,Argentina Prim B Nacional,2025-08-17,21:00:00,27,Patronato,Arsenal de Sarandí,2.15,2.05,5.4,1.47,2.4,3.4,1.29,7.8,1.0,0,0,1.72,3.09,4.7,1.1,6.0,1.5,2.4,2.3,1.5,2.25,1.57,1.95,1.28,1.33,1.74,1.08,2.82,23,8,47,1.92,1.46,0.69,0.92
138,Bosnia and Herzegovina Premier League of Bosnia,2025-08-17,21:00:00,4,Zrinjski,Široki Brijeg,1.73,2.38,9.5,1.36,3.0,2.75,1.4,6.5,1.1,0,0,1.26,5.0,9.4,1.04,11.0,1.27,3.14,1.88,1.82,2.5,1.5,3.14,1.15,1.01,0.0,1.39,1.39,0,50,50,0.0,0.0,3.0,1.33
136,Montenegro Montenegrin First League,2025-08-17,21:00:00,3,Sutjeska,Petrovac,2.67,1.96,4.3,1.48,2.53,3.2,1.28,8.5,1.04,0,0,2.4,3.05,3.0,1.05,7.0,1.4,2.75,2.2,1.6,2.0,1.73,1.65,1.28,1.3,2.11,0.0,2.11,0,0,0,3.0,3.0,0.0,2.0
135,Argentina Prim B Nacional,2025-08-17,21:00:00,27,Gimnasia Jujuy,Chaco For Ever,2.55,1.74,6.0,1.7,2.04,4.45,1.2,14.0,1.02,0,0,1.74,2.9,5.0,1.12,4.6,1.77,1.93,3.42,1.27,3.2,1.32,1.91,1.3,1.08,1.29,0.97,2.26,4,23,31,1.85,1.81,1.23,1.65
134,Brazil Serie B,2025-08-17,21:00:00,22,Chapecoense,Paysandu,2.66,1.88,4.5,1.55,2.25,3.4,1.25,7.8,1.02,0,0,1.74,3.12,4.5,1.09,6.5,1.5,2.4,2.3,1.55,2.17,1.65,1.83,1.3,1.36,1.48,1.06,2.54,19,39,63,2.2,1.62,1.0,1.0
133,Chile Primera División,2025-08-17,21:00:00,20,Huachipato,Deportes Limache,2.88,2.2,3.6,1.4,2.75,2.75,1.4,8.0,1.08,0,0,2.25,3.2,3.1,1.01,8.7,1.25,3.28,1.95,1.85,1.73,2.0,1.62,1.33,1.36,1.43,1.29,2.72,11,28,73,2.11,1.32,0.44,0.89
139,Argentina Prim B Nacional,2025-08-17,21:00:00,27,Estudiantes Río Cuarto,Estudiantes Caseros,3.0,1.8,4.2,1.65,2.05,3.8,1.21,12.0,1.02,0,0,2.22,2.62,3.47,1.11,4.8,1.67,2.08,3.04,1.33,2.5,1.52,1.6,1.37,1.44,1.52,1.1,2.62,12,12,38,1.85,1.65,1.62,1.62
146,Iceland Úrvalsdeild,2025-08-17,21:15:00,19,Breidablik,FH,2.28,2.4,4.36,1.25,3.55,2.1,1.65,4.6,1.18,0,0,1.72,3.93,3.79,1.02,17.0,1.11,5.4,1.46,2.52,1.45,2.5,2.0,1.25,1.22,1.94,1.45,3.39,28,50,78,2.0,1.78,0.33,1.22
152,Spain Segunda División,2025-08-17,21:30:00,1,SD Huesca,Leganés,3.5,2.0,3.4,1.5,2.5,3.4,1.3,10.0,1.06,0,0,2.79,3.1,2.58,1.09,7.0,1.45,2.7,2.2,1.68,1.91,1.8,1.42,1.3,1.48,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
151,Spain Segunda División,2025-08-17,21:30:00,1,UD Las Palmas,FC Andorra,2.05,2.25,5.25,1.36,2.9,2.65,1.42,7.0,1.1,0,0,1.59,3.92,5.3,1.05,9.5,1.28,3.55,1.87,1.87,1.85,1.8,2.35,1.2,1.13,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
150,Portugal Liga NOS,2025-08-17,21:30:00,2,Sporting CP,FC Arouca,1.57,2.75,8.5,1.25,3.65,2.15,1.62,4.75,1.15,0,0,1.22,6.4,13.0,1.01,17.0,1.17,5.0,1.59,2.27,2.1,1.67,3.95,1.11,1.04,0.0,0.0,0.0,0,0,0,0.0,3.0,0.0,3.0
149,Spain La Liga,2025-08-17,21:30:00,1,RCD Espanyol,Atlético Madrid,7.0,2.2,2.1,1.44,2.63,3.0,1.36,9.0,1.07,0,0,6.5,4.0,1.53,1.06,8.5,1.35,3.1,2.1,1.73,2.2,1.62,1.11,1.2,2.4,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
147,Brazil Serie C,2025-08-17,21:30:00,17,São Bernardo,Figueirense,2.45,1.82,5.75,1.57,2.25,3.75,1.22,12.0,1.03,0,0,1.68,3.1,5.5,1.08,5.75,1.55,2.3,2.4,1.5,2.6,1.4,2.05,1.22,1.28,1.62,1.22,2.84,7,13,51,1.88,1.81,0.88,1.06
148,Brazil Serie C,2025-08-17,21:30:00,17,Brusque,Londrina,3.0,1.95,3.41,1.53,2.35,3.35,1.28,10.0,1.05,0,0,2.39,2.8,3.09,1.06,6.0,1.5,2.4,2.35,1.52,2.1,1.67,1.55,1.28,1.3,1.31,1.38,2.69,7,7,14,1.38,1.38,1.43,1.63
