,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
42,CHINA - SUPER LEAGUE,2025-03-29,12:00,Meizhou Hakka,Shandong Taishan, ROUND 3,4.33,4.2,1.65,1.29,3.5,2.25,1.57,1.03,17.0,1.14,5.5,1.53,2.4,1.57,2.25
43,KAZAKHSTAN - PREMIER LEAGUE,2025-03-29,12:00,Turan,Kairat Almaty, ROUND 3,4.0,3.3,1.8,1.44,2.55,3.1,1.33,1.06,6.5,1.36,2.8,2.1,1.62,2.0,1.7
44,PORTUGAL - LIGA PORTUGAL 2,2025-03-29,12:00,Oliveirense,Tondela, ROUND 27,3.7,3.4,1.9,1.44,2.63,3.25,1.33,1.06,10.0,1.36,3.0,2.1,1.7,1.91,1.8
45,THAILAND - THAI LEAGUE 1,2025-03-29,12:00,Buriram,Rayong FC, ROUND 27,1.09,8.0,13.0,1.14,4.5,1.67,2.0,1.01,1.01,1.06,6.5,1.22,3.55,1.91,1.8
46,THAILAND - THAI LEAGUE 1,2025-03-29,12:00,Nakhon Ratchasima FC,Chiangrai Utd, ROUND 27,2.1,3.1,3.1,1.4,2.63,2.9,1.33,1.06,6.5,1.36,2.8,2.1,1.62,1.85,1.85
47,UKRAINE - PREMIER LEAGUE,2025-03-29,12:00,Livyi Bereg,Oleksandriya, ROUND 22,4.75,3.1,1.75,1.65,2.1,4.0,1.2,1.11,5.5,1.65,2.1,2.9,1.36,2.6,1.44
48,CHINA - SUPER LEAGUE,2025-03-29,12:35,Beijing Guoan,Chengdu Rongcheng, ROUND 3,2.35,3.4,2.88,1.36,3.0,2.75,1.4,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1
49,DENMARK - 1ST DIVISION,2025-03-29,13:00,Hvidovre IF,Esbjerg, PROMOTION GROUP,2.1,3.4,3.25,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.85,2.0,1.67,2.1
50,DENMARK - 1ST DIVISION,2025-03-29,13:00,Kolding IF,Fredericia, PROMOTION GROUP,1.91,3.5,3.8,1.44,2.63,3.0,1.36,1.06,10.0,1.3,3.4,2.05,1.8,1.83,1.83
51,GERMANY - 2. BUNDESLIGA,2025-03-29,13:00,Hannover,Magdeburg, ROUND 27,2.5,3.6,2.6,1.29,3.5,2.25,1.57,1.03,17.0,1.17,5.0,1.53,2.4,1.44,2.63
52,GERMANY - 2. BUNDESLIGA,2025-03-29,13:00,Hertha Berlin,Karlsruher SC, ROUND 27,1.73,4.0,4.2,1.29,3.5,2.38,1.53,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25
53,GERMANY - 2. BUNDESLIGA,2025-03-29,13:00,Paderborn,FC Koln, ROUND 27,2.2,3.3,3.25,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.93,1.93,1.73,2.0
54,THAILAND - THAI LEAGUE 1,2025-03-29,13:00,Nong Bua Pitchaya,Sukhothai, ROUND 27,2.0,3.55,2.95,1.25,3.3,2.2,1.55,1.01,1.01,1.15,4.33,1.53,2.3,1.48,2.5
55,THAILAND - THAI LEAGUE 1,2025-03-29,13:00,Uthai Thani,Pathum United, ROUND 27,2.75,3.45,2.15,1.3,3.1,2.38,1.48,1.01,11.0,1.2,3.85,1.62,2.1,1.57,2.25
56,CZECH REPUBLIC - CHANCE LIGA,2025-03-29,13:30,Jablonec,Sigma Olomouc, ROUND 27,1.7,3.75,4.75,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.95,1.9,1.91,1.91
57,ENGLAND - CHAMPIONSHIP,2025-03-29,13:30,Hull,Luton, ROUND 39,2.3,3.3,3.2,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83
58,ENGLAND - CHAMPIONSHIP,2025-03-29,13:30,Watford,Plymouth, ROUND 39,1.53,3.9,6.25,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,2.2,1.62
59,ENGLAND - LEAGUE ONE,2025-03-29,13:30,Charlton,Huddersfield, ROUND 39,2.05,3.5,3.5,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.1,1.7,1.95,1.8
60,ENGLAND - LEAGUE ONE,2025-03-29,13:30,Stockport County,Burton, ROUND 39,1.53,3.8,6.5,1.5,2.5,3.5,1.29,1.07,9.0,1.4,2.75,2.25,1.62,2.38,1.53
61,ENGLAND - LEAGUE TWO,2025-03-29,13:30,Accrington,Bradford City, ROUND 39,3.9,3.3,2.0,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.1,1.67
62,ENGLAND - LEAGUE TWO,2025-03-29,13:30,Crewe,Port Vale, ROUND 39,2.8,3.1,2.55,1.5,2.5,3.5,1.29,1.08,8.0,1.4,2.75,2.3,1.6,1.91,1.8
63,ESTONIA - MEISTRILIIGA,2025-03-29,13:30,Harju JK Laagri,Narva, ROUND 4,3.0,3.45,2.05,1.29,3.25,2.3,1.53,1.01,11.0,1.18,4.0,1.6,2.15,1.57,2.25
64,ROMANIA - SUPERLIGA,2025-03-29,13:30,FC Botosani,Farul Constanta, RELEGATION GROUP,1.95,3.3,3.6,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.1,1.7,1.91,1.8
65,BULGARIA - PARVA LIGA,2025-03-29,13:45,Cherno More,Slavia Sofia, ROUND 26,1.73,3.4,5.25,1.53,2.38,3.75,1.25,1.1,7.0,1.5,2.5,2.5,1.5,2.25,1.57
66,SPAIN - LALIGA,2025-03-29,14:00,Real Sociedad,Valladolid, ROUND 29,1.4,4.2,9.5,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,2.5,1.5
67,FRANCE - LIGUE 2,2025-03-29,14:00,Grenoble,Lorient, ROUND 28,5.0,3.5,1.62,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.9,1.95,1.83,1.83
68,GERMANY - 3. LIGA,2025-03-29,14:00,Cottbus,Aue, ROUND 30,1.9,3.8,3.6,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.65,2.2,1.57,2.25
69,GERMANY - 3. LIGA,2025-03-29,14:00,Hansa Rostock,Saarbrucken, ROUND 30,2.25,3.3,3.2,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.08,1.73,1.83,1.83
70,GERMANY - 3. LIGA,2025-03-29,14:00,Mannheim,Dortmund II, ROUND 30,1.8,3.9,3.8,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1
71,GERMANY - 3. LIGA,2025-03-29,14:00,Unterhaching,Alemannia Aachen, ROUND 30,3.2,3.4,2.2,1.44,2.63,3.0,1.36,1.06,9.5,1.3,3.4,2.05,1.8,1.8,1.91
72,GERMANY - 3. LIGA,2025-03-29,14:00,VfL Osnabruck,Munich 1860, ROUND 30,2.1,3.4,3.3,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.9,1.9,1.73,2.0
73,LATVIA - VIRSLIGA,2025-03-29,14:00,Riga FC,BFC Daugavpils, ROUND 4,1.1,7.5,15.0,1.22,3.8,2.0,1.7,1.01,1.01,1.13,5.0,1.42,2.55,2.45,1.47
74,SPAIN - LALIGA2,2025-03-29,14:00,Eldense,Burgos CF, ROUND 33,2.3,3.0,3.3,1.62,2.2,4.0,1.22,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.62
75,TURKEY - SUPER LIG,2025-03-29,14:00,Samsunspor,Kasimpasa, ROUND 29,1.91,3.6,3.6,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.83,2.03,1.73,2.0
76,TURKEY - SUPER LIG,2025-03-29,14:00,Trabzonspor,Goztepe, ROUND 29,1.91,3.6,3.75,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.85,2.0,1.73,2.0
77,TURKEY - 1. LIG,2025-03-29,14:00,Adanaspor AS,Istanbulspor AS, ROUND 31,3.3,3.3,2.05,1.36,3.0,2.63,1.44,1.05,11.0,1.25,3.75,1.83,1.98,1.67,2.1
78,TURKEY - 1. LIG,2025-03-29,14:00,Pendikspor,Corum, ROUND 31,2.3,3.2,2.7,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83
79,HUNGARY - OTP BANK LIGA,2025-03-29,14:30,Gyor,MTK Budapest, ROUND 25,2.1,3.4,2.88,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
80,UKRAINE - PREMIER LEAGUE,2025-03-29,14:30,Obolon,Shakhtar Donetsk, ROUND 22,10.0,5.5,1.22,1.29,3.3,2.3,1.55,1.02,13.5,1.18,4.33,1.57,2.25,2.25,1.57
81,POLAND - EKSTRAKLASA,2025-03-29,14:45,Cracovia,Puszcza, ROUND 26,1.67,3.9,5.0,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.91,1.91
82,ITALY - SERIE A,2025-03-29,15:00,Como,Empoli, ROUND 30,1.6,3.7,6.0,1.4,2.75,2.75,1.4,1.06,10.0,1.3,3.5,2.0,1.9,1.95,1.8
83,ITALY - SERIE A,2025-03-29,15:00,Venezia,Bologna, ROUND 30,5.25,3.5,1.73,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,2.0,1.75
84,INDIA - ISL,2025-03-29,15:00,Bengaluru FC,Mumbai City, PLAY OFFS,2.3,3.1,2.8,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.98,1.83,1.73,2.0
85,ITALY - SERIE B,2025-03-29,15:00,Cosenza,Pisa, ROUND 31,4.2,3.2,1.95,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.2,1.65,2.0,1.75
86,ITALY - SERIE B,2025-03-29,15:00,Mantova,Sudtirol, ROUND 31,2.55,3.0,3.0,1.5,2.5,3.4,1.3,1.08,8.0,1.36,3.0,2.25,1.62,1.91,1.91
87,ITALY - SERIE B,2025-03-29,15:00,Modena,Catanzaro, ROUND 31,2.05,3.3,3.5,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.98,1.88,1.8,1.95
88,ITALY - SERIE B,2025-03-29,15:00,Sampdoria,Frosinone, ROUND 31,1.95,3.2,4.33,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8
89,LITHUANIA - A LYGA,2025-03-29,15:00,Siauliai FA,Kauno Zalgiris, ROUND 4,3.8,3.25,1.8,1.43,2.6,1.01,1.01,1.06,9.0,1.36,2.87,2.05,1.66,1.91,1.71
90,MALAYSIA - SUPER LEAGUE,2025-03-29,15:00,Kedah,Johor DT, ROUND 21,34.0,15.0,1.02,1.13,5.25,1.67,2.1,1.01,1.01,1.02,10.0,1.18,4.33,2.9,1.36
91,PORTUGAL - LIGA PORTUGAL 2,2025-03-29,15:00,Penafiel,Maritimo, ROUND 27,2.63,3.0,2.63,1.44,2.63,3.4,1.3,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
92,SLOVENIA - PRVA LIGA,2025-03-29,15:00,Nafta,Maribor, ROUND 27,5.25,3.7,1.55,1.36,2.85,2.65,1.42,1.04,7.5,1.25,3.35,1.8,1.85,1.85,1.85
93,SWEDEN - ALLSVENSKAN,2025-03-29,15:00,Djurgarden,Malmo FF, ROUND 1,2.8,3.4,2.38,1.44,2.63,3.0,1.36,1.06,10.0,1.3,3.4,2.05,1.8,1.8,1.95
94,SWEDEN - SUPERETTAN,2025-03-29,15:00,Orgryte,Utsikten, ROUND 1,1.73,3.6,3.9,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.7,2.05
95,SWEDEN - SUPERETTAN,2025-03-29,15:00,Sandviken,Kalmar, ROUND 1,2.55,3.6,2.25,1.36,3.0,2.75,1.4,1.04,13.0,1.25,3.75,1.83,2.03,1.7,2.05
96,SWEDEN - SUPERETTAN,2025-03-29,15:00,Sundsvall,Helsingborg, ROUND 1,2.6,3.6,2.15,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.4,2.03,1.83,1.8,1.95
97,GERMANY - BUNDESLIGA,2025-03-29,15:30,B. Monchengladbach,RB Leipzig, ROUND 27,2.8,3.75,2.35,1.25,3.75,2.2,1.62,1.03,17.0,1.14,5.5,1.5,2.63,1.4,2.75
98,GERMANY - BUNDESLIGA,2025-03-29,15:30,Bayern Munich,St. Pauli, ROUND 27,1.14,8.5,17.0,1.22,4.0,2.0,1.73,1.02,21.0,1.13,6.0,1.4,3.0,2.1,1.67
99,GERMANY - BUNDESLIGA,2025-03-29,15:30,Hoffenheim,Augsburg, ROUND 27,2.4,3.3,2.9,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.4,2.0,1.8,1.8,1.95
100,GERMANY - BUNDESLIGA,2025-03-29,15:30,Holstein Kiel,Werder Bremen, ROUND 27,3.1,3.75,2.15,1.3,3.4,2.38,1.53,1.03,15.0,1.17,5.0,1.62,2.3,1.53,2.38
101,GERMANY - BUNDESLIGA,2025-03-29,15:30,Wolfsburg,Heidenheim, ROUND 27,1.65,4.0,5.0,1.33,3.25,2.63,1.44,1.04,13.0,1.25,4.0,1.73,2.1,1.75,2.0
102,GREECE - SUPER LEAGUE,2025-03-29,15:30,OFI Crete,Atromitos, CONFERENCE LEAGUE GROUP,2.25,3.3,3.2,1.44,2.63,3.4,1.3,1.06,10.0,1.36,3.0,2.15,1.67,1.95,1.8
103,SERBIA - SUPER LIGA,2025-03-29,15:30,Radnicki Nis,Tekstilac Odzaci, ROUND 29,1.57,3.8,5.0,1.3,3.2,2.4,1.5,1.01,11.0,1.2,4.0,1.65,2.1,1.73,2.0
104,SLOVAKIA - NIKE LIGA,2025-03-29,15:30,Banska Bystrica,Trencin, RELEGATION GROUP,2.3,3.0,2.85,1.36,2.7,2.8,1.38,1.03,9.0,1.29,3.2,1.9,1.77,1.73,2.0
105,SLOVAKIA - NIKE LIGA,2025-03-29,15:30,Ruzomberok,Skalica, RELEGATION GROUP,2.2,3.0,3.0,1.42,2.55,3.0,1.33,1.05,8.0,1.35,2.85,2.15,1.6,1.91,1.8
106,SLOVAKIA - NIKE LIGA,2025-03-29,15:30,Slovan Bratislava,Podbrezova, CHAMPIONSHIP GROUP,1.36,4.33,6.5,1.25,3.6,2.2,1.55,1.02,15.5,1.15,4.75,1.5,2.35,1.73,2.0
107,WALES - CYMRU PREMIER,2025-03-29,15:30,Briton Ferry,Connahs Q., RELEGATION GROUP,5.0,4.0,1.5,1.25,3.4,2.15,1.6,1.01,1.01,1.15,4.5,1.48,2.38,1.6,2.2
108,WALES - CYMRU PREMIER,2025-03-29,15:30,Bala,Cardiff Metropolitan, CHAMPIONSHIP GROUP,2.1,3.25,3.0,1.36,2.75,2.75,1.36,1.04,7.5,1.29,3.2,1.85,1.8,1.73,2.0
109,WALES - CYMRU PREMIER,2025-03-29,15:30,Haverfordwest,Caernarfon, CHAMPIONSHIP GROUP,1.85,3.3,3.55,1.36,2.7,2.75,1.36,1.04,7.5,1.29,3.2,1.85,1.8,1.75,1.95
110,WALES - CYMRU PREMIER,2025-03-29,15:30,Penybont,TNS, CHAMPIONSHIP GROUP,7.0,4.5,1.33,1.29,3.25,2.3,1.5,1.02,9.0,1.17,4.2,1.55,2.25,1.91,1.8
111,BELGIUM - JUPILER PRO LEAGUE,2025-03-29,16:00,Beerschot VA,St. Truiden, RELEGATION GROUP,3.4,3.6,2.1,1.36,3.0,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1
112,BELGIUM - CHALLENGER PRO LEAGUE,2025-03-29,16:00,Genk U23,RAAL La Louviere, ROUND 27,4.75,4.0,1.55,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.25,1.67,2.1
113,CROATIA - HNL,2025-03-29,16:00,Istra 1961,Osijek, ROUND 27,2.25,2.88,3.3,1.5,2.5,3.5,1.29,1.08,7.5,1.4,2.75,2.25,1.62,1.91,1.8
114,CZECH REPUBLIC - CHANCE LIGA,2025-03-29,16:00,Bohemians,Teplice, ROUND 27,2.2,3.25,3.3,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.08,1.73,1.8,1.95
115,CZECH REPUBLIC - CHANCE LIGA,2025-03-29,16:00,Ostrava,FK Pardubice, ROUND 27,1.22,5.75,13.0,1.25,3.75,2.25,1.57,1.03,15.0,1.14,5.5,1.53,2.4,2.05,1.7
116,DENMARK - 1ST DIVISION,2025-03-29,16:00,B.93,Koge, RELEGATION GROUP,2.35,3.5,2.75,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
117,ENGLAND - CHAMPIONSHIP,2025-03-29,16:00,Burnley,Bristol City, ROUND 39,1.73,3.5,5.0,1.5,2.5,3.5,1.29,1.08,8.0,1.4,3.0,2.2,1.67,2.2,1.62
118,ENGLAND - CHAMPIONSHIP,2025-03-29,16:00,Cardiff,Sheffield Wed, ROUND 39,2.9,3.3,2.4,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83
119,ENGLAND - CHAMPIONSHIP,2025-03-29,16:00,Leeds,Swansea, ROUND 39,1.25,5.75,11.0,1.33,3.25,2.5,1.5,1.04,13.0,1.22,4.33,1.73,2.1,2.25,1.57
120,ENGLAND - CHAMPIONSHIP,2025-03-29,16:00,Middlesbrough,Oxford Utd, ROUND 39,1.62,3.9,5.5,1.36,3.0,2.75,1.4,1.05,11.0,1.25,4.0,1.85,2.0,1.83,1.83
121,ENGLAND - CHAMPIONSHIP,2025-03-29,16:00,Norwich,West Brom, ROUND 39,2.15,3.3,3.4,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.5,2.03,1.83,1.8,1.91
