,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
124,NETHERLANDS - EERSTE DIVISIE,2025-04-18,20:00,FC Emmen,Jong AZ, ROUND 35,1.5,4.1,6.0,1.29,3.5,2.25,1.57,1.03,15.0,1.17,5.0,1.53,2.4,1.62,2.2
125,NETHERLANDS - EERSTE DIVISIE,2025-04-18,20:00,Helmond,Cambuur, ROUND 35,3.7,3.6,1.9,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25
126,NETHERLANDS - EERSTE DIVISIE,2025-04-18,20:00,Maastricht,Jong Utrecht, ROUND 35,1.65,3.6,5.25,1.29,3.5,2.25,1.57,1.03,17.0,1.14,5.5,1.53,2.4,1.57,2.25
127,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-18,20:00,Al Qadisiya,Al Nassr, ROUND 28,3.2,3.4,2.1,1.33,3.25,2.5,1.5,1.04,9.0,1.2,4.33,1.7,2.1,1.57,2.25
128,SWITZERLAND - CHALLENGE LEAGUE,2025-04-18,20:15,Aarau,Vaduz, ROUND 31,1.5,4.0,5.25,1.29,3.4,2.25,1.57,1.02,14.0,1.17,4.5,1.53,2.38,1.65,2.1
129,SWITZERLAND - CHALLENGE LEAGUE,2025-04-18,20:15,Etoile-Carouge,Schaffhausen, ROUND 31,1.5,4.0,5.5,1.3,3.2,2.63,1.44,1.02,10.0,1.25,3.75,1.73,2.0,1.8,1.85
130,AUSTRIA - 2. LIGA,2025-04-18,20:30,Admira,Stripfing, ROUND 24,1.65,3.6,4.75,1.33,3.0,2.63,1.44,1.02,10.0,1.25,3.75,1.8,1.91,1.8,1.91
131,FRANCE - LIGUE 1,2025-04-18,20:45,Rennes,Nantes, ROUND 30,1.8,3.5,4.75,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.5,2.0,1.9,1.8,1.95
132,IRELAND - PREMIER DIVISION,2025-04-18,20:45,Bohemians,Cork City, ROUND 10,1.44,3.75,7.5,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.98,1.88,2.05,1.7
133,IRELAND - PREMIER DIVISION,2025-04-18,20:45,Drogheda,Shelbourne, ROUND 10,2.75,2.88,2.55,1.62,2.2,4.0,1.22,1.11,6.5,1.57,2.25,2.88,1.4,2.2,1.62
134,IRELAND - PREMIER DIVISION,2025-04-18,20:45,Galway,Derry City, ROUND 10,2.7,2.9,2.55,1.57,2.25,4.0,1.22,1.1,7.0,1.5,2.5,2.6,1.48,2.1,1.67
135,IRELAND - PREMIER DIVISION,2025-04-18,20:45,St. Patricks,Shamrock Rovers, ROUND 10,2.3,3.0,3.1,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67
136,IRELAND - PREMIER DIVISION,2025-04-18,20:45,Waterford,Sligo Rovers, ROUND 10,2.05,3.4,3.25,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.9,1.95,1.75,2.0
137,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-18,20:45,Larne,Linfield, CHAMPIONSHIP GROUP,2.9,3.1,2.3,1.44,2.63,3.0,1.33,1.05,8.0,1.36,2.88,2.1,1.67,1.85,1.85
138,SCOTLAND - CHAMPIONSHIP,2025-04-18,20:45,Livingston,Ayr, ROUND 34,1.8,3.25,4.33,1.44,2.63,3.25,1.33,1.06,8.0,1.36,3.0,2.1,1.7,2.0,1.73
139,SPAIN - LALIGA,2025-04-18,21:00,Espanyol,Getafe, ROUND 32,2.88,2.63,3.1,1.67,2.1,4.33,1.2,1.17,5.0,1.62,2.3,3.0,1.4,2.2,1.62
140,BOLIVIA - DIVISION PROFESIONAL,2025-04-18,21:00,SA Bulo Bulo,Nacional Potosi, ROUND 4,1.9,3.6,3.8,1.33,3.25,2.5,1.5,1.04,13.0,1.2,4.33,1.63,2.15,1.62,2.2
141,ENGLAND - CHAMPIONSHIP,2025-04-18,21:00,Oxford Utd,Leeds, ROUND 43,8.0,4.75,1.36,1.36,3.0,2.63,1.44,1.04,13.0,1.25,4.0,1.83,2.03,2.2,1.62
142,SPAIN - LALIGA2,2025-04-18,21:00,Castellon,Almeria, ROUND 36,2.25,3.5,2.9,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38
143,URUGUAY - LIGA AUF URUGUAYA,2025-04-18,21:00,Miramar,Nacional, APERTURA,6.5,4.0,1.45,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.85,2.0,2.0,1.73
144,PORTUGAL - LIGA PORTUGAL,2025-04-18,21:30,Sporting CP,Moreirense, ROUND 30,1.25,5.5,12.0,1.33,3.25,2.5,1.5,1.03,15.0,1.2,4.33,1.7,2.1,2.25,1.57
145,ARGENTINA - TORNEO BETANO,2025-04-18,22:00,Gimnasia L.P.,River Plate, APERTURA,4.1,3.4,1.95,1.53,2.38,3.75,1.25,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67
146,PERU - LIGA 1,2025-04-18,22:00,FBC Melgar,Deportivo Garcilaso, APERTURA,1.48,4.1,7.0,1.33,3.25,2.63,1.44,1.04,12.0,1.22,4.0,1.7,2.1,1.83,1.83
147,VENEZUELA - LIGA FUTVE,2025-04-18,22:00,Caracas,Monagas, APERTURA,2.6,3.1,2.55,1.5,2.5,3.2,1.3,1.07,7.0,1.4,2.75,2.25,1.57,1.91,1.8
148,BOLIVIA - DIVISION PROFESIONAL,2025-04-18,23:30,The Strongest,Aurora, ROUND 4,1.45,4.2,7.0,1.33,3.25,2.63,1.44,1.04,12.0,1.22,4.0,1.69,2.07,1.83,1.83
149,ECUADOR - LIGA PRO,2025-04-18,23:30,LDU Quito,Aucas, ROUND 9,1.73,3.75,4.5,1.4,2.75,2.75,1.4,1.05,11.0,1.3,3.4,1.98,1.83,1.83,1.83
150,URUGUAY - LIGA AUF URUGUAYA,2025-04-18,23:30,Cerro Largo,River Plate, APERTURA,1.95,3.3,3.6,1.5,2.5,3.4,1.3,1.07,9.0,1.4,2.75,2.2,1.65,1.91,1.8
