,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
12,12,hfNBDgUb,2025-01-19,12:00,THAILAND - THAI LEAGUE 1,Buriram,Khonkaen Utd.,ROUND 18,1.06,10.0,23.0,1.13,5.0,-1.0,-1.0,1.04,8.5,1.25,3.5,2.37,1.53
13,13,E9BKBXbB,2025-01-19,12:00,THAILAND - THAI LEAGUE 1,Ratchaburi,Muang Thong Utd,ROUND 18,2.3,3.2,2.62,1.33,3.0,1.02,10.0,1.25,3.7,1.75,1.95,1.61,2.15
14,14,8QsfOt7e,2025-01-19,12:15,NETHERLANDS - EREDIVISIE,NAC Breda,Twente,ROUND 19,4.75,4.0,1.7,1.33,3.25,1.03,15.0,1.2,4.33,1.65,2.2,1.7,2.05
15,15,r97dEZ7t,2025-01-19,12:30,ITALY - SERIE A,Fiorentina,Torino,ROUND 21,1.73,3.4,5.5,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,2.05,1.7
16,16,dOsGfX9m,2025-01-19,13:00,ENGLAND - CHAMPIONSHIP,Leeds,Sheffield Wed,ROUND 27,1.36,5.0,7.5,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,2.1,1.67
17,17,pG0JSF3U,2025-01-19,13:00,INDONESIA - LIGA 1,Persija Jakarta,Persita,ROUND 19,1.56,3.65,5.1,1.38,2.8,1.03,9.0,1.28,3.4,1.97,1.75,2.0,1.73
18,18,MZES9BTN,2025-01-19,13:00,THAILAND - THAI LEAGUE 1,Nakhon Ratchasima FC,Uthai Thani,ROUND 18,2.62,3.2,2.37,1.33,3.0,1.02,10.0,1.25,3.5,1.8,1.91,1.67,2.1
19,19,8652MlDT,2025-01-19,13:00,THAILAND - THAI LEAGUE 1,Rayong FC,Prachuap,ROUND 18,2.8,3.25,2.15,1.36,2.9,1.02,10.0,1.25,3.5,1.8,1.91,1.7,2.05
20,20,0fLJNUdf,2025-01-19,13:30,BELGIUM - JUPILER PRO LEAGUE,Kortrijk,Anderlecht,ROUND 22,3.8,3.7,1.91,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.7,2.05
21,21,hCllazPb,2025-01-19,13:30,BELGIUM - CHALLENGER PRO LEAGUE,RFC Liege,Waregem,ROUND 18,4.75,4.1,1.62,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.62,2.2
22,22,j7SviIDl,2025-01-19,13:30,GERMANY - 2. BUNDESLIGA,Elversberg,Magdeburg,ROUND 18,2.15,3.6,3.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
23,23,A9rtkdr1,2025-01-19,13:30,GERMANY - 2. BUNDESLIGA,Nurnberg,Karlsruher SC,ROUND 18,2.2,3.75,2.9,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.44,2.63
24,24,fys9dvjR,2025-01-19,13:30,GERMANY - 2. BUNDESLIGA,Paderborn,Hertha Berlin,ROUND 18,2.25,3.6,2.9,1.3,3.4,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
25,25,hlEpmKLH,2025-01-19,13:30,GERMANY - 3. LIGA,SG Dynamo Dresden,Viktoria Koln,ROUND 20,1.5,4.5,5.5,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,1.73,2.0
26,26,ChPH6EVG,2025-01-19,14:00,SPAIN - LALIGA,Celta Vigo,Ath Bilbao,ROUND 20,2.75,3.2,2.63,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.95,1.8
27,27,n1YO2eDd,2025-01-19,14:00,GREECE - SUPER LEAGUE,Atromitos,Olympiacos Piraeus,ROUND 19,6.5,3.9,1.53,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,2.2,1.62
28,28,OdCqhvBG,2025-01-19,14:00,SPAIN - LALIGA2,Burgos CF,Dep. La Coruna,ROUND 23,2.5,2.9,3.1,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73
29,29,4fG6vYyB,2025-01-19,14:00,TURKEY - SUPER LIG,Konyaspor,Kasimpasa,ROUND 20,2.05,3.25,3.5,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1
30,30,bP11w0Ar,2025-01-19,14:00,TURKEY - 1. LIG,Pendikspor,Yeni Malatyaspor,ROUND 20,1.04,11.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.04,11.0
31,31,plYhXxTj,2025-01-19,14:15,SWITZERLAND - SUPER LEAGUE,Zurich,Yverdon,ROUND 19,1.5,4.33,6.0,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.95,2.0,1.73
32,32,fNHK9sh2,2025-01-19,14:30,NETHERLANDS - EREDIVISIE,Almere City,Heracles,ROUND 19,2.38,3.3,3.0,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.95
33,33,bFAnUWfE,2025-01-19,14:30,NETHERLANDS - EREDIVISIE,Heerenveen,Ajax,ROUND 19,5.5,3.9,1.62,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.7,2.05
34,34,CQMutf5c,2025-01-19,15:00,ENGLAND - PREMIER LEAGUE,Everton,Tottenham,ROUND 22,2.8,3.5,2.45,1.33,3.25,1.04,13.0,1.22,4.33,1.67,2.2,1.57,2.25
35,35,OQHLWkSq,2025-01-19,15:00,ENGLAND - PREMIER LEAGUE,Manchester Utd,Brighton,ROUND 22,2.1,3.6,3.3,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.57,2.25
36,36,WtIFhXl3,2025-01-19,15:00,ENGLAND - PREMIER LEAGUE,Nottingham,Southampton,ROUND 22,1.38,4.75,8.0,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,2.0,1.75
37,37,pdU4XXv3,2025-01-19,15:00,FRANCE - LIGUE 1,St Etienne,Nantes,ROUND 18,2.45,3.25,2.9,1.44,2.63,1.07,9.0,1.33,3.4,2.1,1.73,1.8,1.95
38,38,WUwvdhhC,2025-01-19,15:00,ITALY - SERIE A,Cagliari,Lecce,ROUND 21,1.9,3.3,4.2,1.4,2.75,1.06,10.0,1.3,3.5,2.03,1.87,1.8,1.95
39,39,vHIM696U,2025-01-19,15:00,ITALY - SERIE A,Parma,Venezia,ROUND 21,2.25,3.5,3.1,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.62,2.2
40,40,4tuhOmJG,2025-01-19,15:00,INDIA - ISL,Goa,East Bengal,ROUND 18,1.7,3.8,4.5,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,1.62,2.2
41,41,j5Bfqh3B,2025-01-19,15:00,ITALY - SERIE B,Catanzaro,Pisa,ROUND 22,3.5,3.0,2.25,1.5,2.5,1.08,8.0,1.36,3.0,2.2,1.65,1.91,1.91
42,42,YiJRs0q4,2025-01-19,15:00,ITALY - SERIE B,Palermo,Juve Stabia,ROUND 22,1.95,3.1,4.2,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.63,1.95,1.8
43,43,W2T6Ye6j,2025-01-19,15:00,ITALY - SERIE B,Sassuolo,Sudtirol,ROUND 22,1.5,4.1,7.0,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.95,1.8
44,44,tAMrS0v8,2025-01-19,15:00,MOROCCO - BOTOLA PRO,Hassania Agadir,Maghreb Fez,ROUND 19,2.9,2.88,2.38,1.62,2.2,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.62
45,45,INqOYswh,2025-01-19,15:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Mafra,ROUND 18,2.38,3.2,3.0,1.53,2.38,1.08,7.5,1.4,2.75,2.35,1.57,2.0,1.73
46,46,tQETNHvI,2025-01-19,15:30,GERMANY - BUNDESLIGA,Union Berlin,Mainz,ROUND 18,2.7,3.2,2.75,1.44,2.63,1.08,8.0,1.36,3.2,2.2,1.67,1.8,1.95
47,47,v9zAQb53,2025-01-19,15:30,GREECE - SUPER LEAGUE,Levadiakos,Asteras Tripolis,ROUND 19,2.5,3.0,3.0,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.05,1.7
48,48,8lSQMG4S,2025-01-19,15:30,GREECE - SUPER LEAGUE,Panetolikos,OFI Crete,ROUND 19,2.5,3.2,2.88,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.95,1.8
49,49,fHbh79CD,2025-01-19,16:00,BELGIUM - JUPILER PRO LEAGUE,Royale Union SG,Leuven,ROUND 22,1.45,4.75,6.0,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,2.0,1.75
50,50,U9yblJAt,2025-01-19,16:00,BELGIUM - CHALLENGER PRO LEAGUE,K. Lierse S.K.,Club Brugge KV U23,ROUND 18,2.2,3.6,3.0,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.53,2.38
51,51,4KTzdfdd,2025-01-19,16:00,PORTUGAL - LIGA 3,Caldas,Atletico CP,ROUND 17,2.25,3.1,3.0,1.48,2.5,1.05,8.0,1.38,2.8,2.2,1.62,1.91,1.8
52,52,INgAAgBk,2025-01-19,16:00,PORTUGAL - LIGA 3,Oliveira Hospital,Covilha,ROUND 17,2.0,3.25,3.8,1.43,2.63,1.05,8.0,1.32,3.1,2.12,1.65,1.91,1.8
53,53,nu3vGFmS,2025-01-19,16:00,PORTUGAL - LIGA 3,Santarem,SC Lusitania,ROUND 17,1.52,4.15,5.75,1.38,2.8,1.03,9.0,1.3,3.2,1.91,1.8,2.0,1.73
54,54,CE0hJiFM,2025-01-19,16:15,SPAIN - LALIGA,Real Madrid,Las Palmas,ROUND 20,1.17,7.5,15.0,1.18,4.5,1.01,26.0,1.08,8.0,1.3,3.5,1.91,1.91
55,55,Wr3bn9ve,2025-01-19,16:15,SPAIN - LALIGA2,Racing Santander,Racing Club Ferrol,ROUND 23,1.55,3.8,6.25,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,1.91,1.8
56,56,2F9e51yn,2025-01-19,16:30,GERMANY - 3. LIGA,Alemannia Aachen,RW Essen,ROUND 20,2.15,3.5,3.1,1.4,2.75,1.06,10.0,1.33,3.25,2.05,1.8,1.73,2.0
57,57,G6qvNcin,2025-01-19,16:30,PORTUGAL - LIGA PORTUGAL,Moreirense,SC Farense,ROUND 18,1.9,3.2,4.33,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.2,1.62
58,58,pnyeJFjB,2025-01-19,16:30,PORTUGAL - LIGA PORTUGAL,Nacional,AVS,ROUND 18,2.1,3.1,3.7,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.75
59,59,EkwXWL74,2025-01-19,16:30,PORTUGAL - LIGA PORTUGAL 2,Tondela,Maritimo,ROUND 18,2.25,3.2,3.25,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,1.91,1.8
60,60,W2aCKaqo,2025-01-19,16:30,SWITZERLAND - SUPER LEAGUE,Lausanne,Luzern,ROUND 19,1.95,3.5,3.6,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,1.5,2.5
61,61,b9ibr3yh,2025-01-19,16:30,SWITZERLAND - SUPER LEAGUE,Lugano,Basel,ROUND 19,2.5,3.3,2.8,1.33,3.25,1.03,15.0,1.18,4.5,1.65,2.2,1.53,2.38
62,62,CbloQ2xq,2025-01-19,16:45,NETHERLANDS - EREDIVISIE,Nijmegen,Sittard,ROUND 19,1.8,3.7,4.5,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.8,1.95
63,63,r99d46sS,2025-01-19,16:45,NETHERLANDS - EERSTE DIVISIE,FC Emmen,Eindhoven FC,ROUND 22,1.62,4.33,4.75,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.67,2.1
64,64,Y5I8API7,2025-01-19,17:00,ROMANIA - SUPERLIGA,FC Botosani,CFR Cluj,ROUND 22,4.33,3.2,1.8,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,2.1,1.67
65,65,zFOkrGxn,2025-01-19,17:00,TURKEY - SUPER LIG,Adana Demirspor,Fenerbahce,ROUND 20,13.0,7.5,1.17,1.18,4.5,1.01,26.0,1.08,8.0,1.3,3.5,1.83,1.83
66,66,fPfoXkUp,2025-01-19,17:00,TURKEY - SUPER LIG,Eyupspor,Alanyaspor,ROUND 20,2.1,3.25,3.4,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,1.73,2.0
67,67,Y1EwwiGa,2025-01-19,17:00,TURKEY - 1. LIG,Manisa FK,Istanbulspor AS,ROUND 20,2.3,3.4,2.88,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,1.67,2.1
68,68,riCiOT1k,2025-01-19,17:15,FRANCE - LIGUE 1,Angers,Auxerre,ROUND 18,2.35,3.25,3.1,1.4,2.75,1.06,10.0,1.3,3.5,2.02,1.88,1.75,2.0
69,69,C8LLTkvS,2025-01-19,17:15,FRANCE - LIGUE 1,Reims,Le Havre,ROUND 18,1.6,4.0,5.5,1.4,2.75,1.05,11.0,1.3,3.5,2.01,1.89,1.95,1.8
70,70,p88noEYb,2025-01-19,17:15,ITALY - SERIE B,Carrarese,Spezia,ROUND 22,2.88,3.1,2.55,1.57,2.25,1.1,7.0,1.44,2.63,2.5,1.5,2.05,1.7
71,71,WSxsvYZ9,2025-01-19,17:30,ENGLAND - PREMIER LEAGUE,Ipswich,Manchester City,ROUND 22,7.5,5.25,1.36,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.75,1.7,2.05
72,72,8CGLPwA5,2025-01-19,17:30,GERMANY - BUNDESLIGA,Werder Bremen,Augsburg,ROUND 18,1.85,3.8,4.0,1.36,3.0,1.05,11.0,1.25,4.0,1.85,2.05,1.75,2.0
73,73,2BNcCDxg,2025-01-19,18:00,ITALY - SERIE A,Verona,Lazio,ROUND 21,5.0,3.5,1.75,1.4,2.75,1.06,10.0,1.3,3.5,2.05,1.85,1.91,1.91
74,74,CItw7uDk,2025-01-19,18:00,COSTA RICA - PRIMERA DIVISION,Cartagines,Liberia,CLAUSURA ,2.0,3.5,3.5,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.93,1.73,2.0
75,75,QopG4Hrp,2025-01-19,18:00,GREECE - SUPER LEAGUE,Aris,PAOK,ROUND 19,4.1,3.25,1.95,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.91,1.91
76,76,6eM98z14,2025-01-19,18:30,SPAIN - LALIGA,Osasuna,Rayo Vallecano,ROUND 20,2.2,3.1,3.6,1.53,2.38,1.1,7.0,1.44,2.75,2.38,1.57,2.0,1.75
77,77,4nIzKndJ,2025-01-19,18:30,BELGIUM - JUPILER PRO LEAGUE,St. Truiden,St. Liege,ROUND 22,2.1,3.25,3.7,1.44,2.63,1.07,9.0,1.3,3.4,2.05,1.75,1.8,1.95
78,78,GfiOpd3j,2025-01-19,18:30,SPAIN - LALIGA2,Castellon,Cordoba,ROUND 23,1.85,3.5,4.2,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,1.57,2.25
79,79,Q1n16UVQ,2025-01-19,18:30,SPAIN - LALIGA2,Zaragoza,Tenerife,ROUND 23,1.73,3.25,5.75,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.25,1.57
80,80,hl2uSrfE,2025-01-19,19:00,MOROCCO - BOTOLA PRO,Difaa El Jadidi,Wydad,ROUND 19,3.2,2.8,2.25,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.2,1.62
81,81,xtET2f6U,2025-01-19,19:00,PORTUGAL - LIGA PORTUGAL,Estrela,Braga,ROUND 18,5.25,3.9,1.62,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.8,1.95
82,82,vuXAPjSs,2025-01-19,19:15,BELGIUM - JUPILER PRO LEAGUE,Antwerp,Westerlo,ROUND 22,1.85,3.9,3.7,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.5,2.5
83,83,6FWMrFvI,2025-01-19,19:15,BELGIUM - CHALLENGER PRO LEAGUE,Genk U23,Seraing,ROUND 18,2.5,3.5,2.6,1.3,3.4,1.03,15.0,1.17,5.0,1.6,2.3,1.5,2.5
84,84,l83XkP5S,2025-01-19,19:15,ISRAEL - LIGAT HA'AL,Hapoel Jerusalem,H. Beer Sheva,ROUND 19,5.25,3.8,1.55,1.36,3.0,1.05,11.0,1.29,3.5,1.9,1.95,1.83,1.83
85,85,OUc43u6b,2025-01-19,19:30,GERMANY - 3. LIGA,Mannheim,Ingolstadt,ROUND 20,2.55,3.4,2.55,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.57,2.25
86,86,zyUIOxzG,2025-01-19,19:30,GREECE - SUPER LEAGUE,Panathinaikos,AEK Athens FC,ROUND 19,2.8,3.1,2.63,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91
87,87,QgfZQp3l,2025-01-19,19:30,ROMANIA - SUPERLIGA,Univ. Craiova,Din. Bucuresti,ROUND 22,1.65,3.5,4.75,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,2.0,1.73
88,88,pW8fSAPQ,2025-01-19,20:00,NETHERLANDS - EREDIVISIE,Sparta Rotterdam,Waalwijk,ROUND 19,1.55,4.33,5.5,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,1.7,2.05
89,89,jZ8VIYP9,2025-01-19,20:45,FRANCE - LIGUE 1,Marseille,Strasbourg,ROUND 18,1.57,4.33,5.25,1.29,3.5,1.03,17.0,1.2,4.5,1.62,2.3,1.67,2.1
90,90,AyR5Ai75,2025-01-19,20:45,ITALY - SERIE A,Inter,Empoli,ROUND 21,1.25,5.75,13.0,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,2.1,1.67
91,91,hCpiLDpA,2025-01-19,21:00,SPAIN - LALIGA,Valencia,Real Sociedad,ROUND 20,3.2,3.0,2.45,1.67,2.1,1.13,6.0,1.62,2.3,3.0,1.4,2.25,1.57
92,92,SUIzf0t4,2025-01-19,21:00,SPAIN - LALIGA2,Almeria,Huesca,ROUND 23,1.55,4.0,6.0,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,2.1,1.67
93,93,QHUeAK7t,2025-01-19,21:30,PORTUGAL - LIGA PORTUGAL,Gil Vicente,FC Porto,ROUND 18,7.5,4.5,1.4,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,2.2,1.62
94,94,pWvo5Js2,2025-01-19,22:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,Saprissa,CLAUSURA ,4.33,3.4,1.85,1.44,2.63,1.06,10.0,1.3,3.4,2.0,1.8,1.83,1.83
