,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
18,18,UNEKB0qn,2025-02-03,19:30,ISRAEL - LIGAT HA'AL,Maccabi Tel Aviv,Beitar Jerusalem,ROUND 21,1.7,3.75,4.5,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.62,2.2
19,19,b5oRx1m1,2025-02-03,19:45,PORTUGAL - LIGA PORTUGAL,Moreirense,Braga,ROUND 20,4.2,3.5,1.9,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.95,1.8
20,20,I5YI2YlQ,2025-02-03,20:00,NETHERLANDS - EERSTE DIVISIE,De Graafschap,Den Haag,ROUND 21,2.05,3.6,3.0,1.29,3.5,1.02,19.0,1.14,5.5,1.53,2.4,1.44,2.63
21,21,rqrAzVNN,2025-02-03,20:00,NETHERLANDS - EERSTE DIVISIE,Jong AZ,Venlo,ROUND 24,2.05,3.75,3.3,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
22,22,SGJtV8oo,2025-02-03,20:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,Jong Ajax,ROUND 24,3.1,3.7,2.15,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.44,2.63
23,23,vsY7xgCM,2025-02-03,20:30,SPAIN - LALIGA2,Levante,Racing Club Ferrol,ROUND 25,1.42,4.2,8.0,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,2.1,1.67
24,24,l2ICn6yK,2025-02-03,20:45,ITALY - SERIE A,Cagliari,Lazio,ROUND 23,3.9,3.4,2.0,1.4,2.75,1.05,11.0,1.29,3.75,1.92,1.98,1.7,2.05
25,25,4jKwEvHt,2025-02-03,21:00,ENGLAND - PREMIER LEAGUE,Chelsea,West Ham,ROUND 24,1.36,5.25,8.0,1.22,4.0,1.02,21.0,1.11,6.5,1.36,3.2,1.62,2.2
26,26,SM0qnskQ,2025-02-03,21:00,SPAIN - LALIGA,Girona,Las Palmas,ROUND 22,1.6,4.33,5.25,1.36,3.0,1.04,13.0,1.25,4.0,1.84,2.06,1.91,1.91
27,27,6BSkpZeJ,2025-02-03,21:00,ARGENTINA - TORNEO BETANO,Defensa y Justicia,Central Cordoba,APERTURA ,2.1,3.1,4.1,1.53,2.38,1.11,6.5,1.44,2.63,2.4,1.53,2.05,1.7
28,28,fXroNY65,2025-02-03,21:00,ENGLAND - CHAMPIONSHIP,Middlesbrough,Sunderland,ROUND 30,2.35,3.3,3.0,1.4,2.75,1.05,11.0,1.29,3.75,1.93,1.93,1.67,2.1
29,29,WIqZzuID,2025-02-03,21:45,PORTUGAL - LIGA PORTUGAL,Rio Ave,FC Porto,ROUND 20,7.0,4.5,1.42,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.95,1.8
30,30,Qwxeea4K,2025-02-03,23:15,ARGENTINA - TORNEO BETANO,Estudiantes L.P.,Racing Club,APERTURA ,2.55,3.1,2.9,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,1.95,1.8
31,31,xIe0ZHs1,2025-02-03,23:15,ARGENTINA - TORNEO BETANO,Tigre,Union de Santa Fe,APERTURA ,2.3,3.0,3.6,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,2.2,1.62
