,League,Date,Time,Round,Home,Away,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_BTTS_Yes,HT_Odd_BTTS_No,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Lay_Home,FT_Odd_Lay_Draw,FT_Odd_Lay_Away,Pre_Match_Home_Expected_Goals,Pre_Match_Away_Expected_Goals,Pre_Match_Total_Expected_Goals,BTTS_First_Half_Potential,BTTS_Second_Half_Potential,BTTS_Potential,Pre_Match_Home_Points_per_Game,Pre_Match_Home_Overall_Points_per_Game,Pre_Match_Away_Points_per_Game,Pre_Match_Away_Overall_Points_per_Game
71,Norway Eliteserien,2025-06-01,19:15:00,9,Molde,Viking,2.62,2.3,3.25,1.25,3.55,2.15,1.62,4.5,1.13,0.0,0.0,1.97,3.7,2.92,1.01,13.0,1.17,5.0,1.44,2.67,1.42,2.6,1.67,1.22,1.38,1.62,1.89,3.51,10.0,43.0,65.0,1.0,1.22,2.4,2.36
72,Belarus Vysheyshaya Liga,2025-06-01,19:30:00,11,Arsenal Dzyarzhynsk,Molodechno-DYuSSh 4,2.06,2.31,5.81,1.32,2.98,2.76,1.4,7.1,1.04,0.0,0.0,1.67,4.0,3.99,1.01,11.0,1.25,3.4,1.89,1.81,1.95,1.76,2.4,1.28,1.22,0.0,0.0,0.0,30.0,40.0,60.0,0.6,0.6,0.0,0.0
73,Iceland Úrvalsdeild,2025-06-01,20:00:00,10,ÍA,ÍBV,2.23,2.4,3.88,1.22,3.8,1.97,1.72,4.45,1.15,0.0,0.0,1.75,4.0,3.9,1.02,19.0,1.09,5.8,1.38,2.75,1.38,2.85,1.95,0.0,1.25,1.61,1.42,3.03,20.0,27.0,37.0,1.0,1.0,0.8,1.22
74,Iceland Úrvalsdeild,2025-06-01,20:00:00,10,FH,Afturelding,2.28,2.37,4.5,1.25,3.66,2.16,1.66,4.3,1.17,0.0,0.0,1.65,4.03,4.11,1.02,12.0,1.09,5.25,1.51,2.53,1.44,2.6,2.1,0.0,1.23,1.61,1.51,3.12,17.0,17.0,17.0,2.33,1.11,0.0,1.11
75,Italy Serie B,2025-06-01,20:30:00,0,Spezia,Cremonese,3.04,2.03,3.78,1.43,2.65,3.14,1.32,8.8,1.01,0.0,0.0,2.37,3.25,2.95,1.0,9.3,1.32,3.02,2.17,1.62,1.83,1.87,1.5,1.28,1.33,1.67,1.69,3.36,25.0,18.0,55.0,1.78,1.78,1.59,1.59
83,Brazil Serie A,2025-06-01,21:00:00,11,Juventude,Grêmio,3.25,2.0,3.25,1.48,2.57,3.2,1.33,8.0,1.01,0.0,0.0,2.78,3.24,2.63,1.06,7.5,1.42,2.7,2.25,1.64,1.91,1.83,1.44,1.31,1.33,1.59,1.44,3.03,20.0,23.0,68.0,1.6,0.8,0.25,1.2
82,Chile Primera B,2025-06-01,21:00:00,12,Deportes Santa Cruz,Unión San Felipe,3.2,1.87,3.2,1.4,2.58,2.9,1.31,6.75,1.08,0.0,0.0,2.52,2.99,3.27,1.06,9.0,1.33,2.94,2.1,1.63,1.75,1.87,1.45,1.3,1.36,1.68,1.4,3.08,10.0,20.0,50.0,0.8,0.82,0.4,0.55
80,Paraguay Division Profesional,2025-06-01,21:00:00,22,Sportivo Trinidense,Guaraní,2.5,2.05,3.6,1.44,2.55,3.0,1.33,8.5,1.05,0.0,0.0,2.13,3.23,3.15,1.05,7.5,1.38,2.9,2.12,1.65,1.9,1.82,1.6,1.3,1.36,1.52,1.31,2.83,20.0,15.0,58.0,1.48,1.48,1.81,1.81
81,Chile Primera División,2025-06-01,21:00:00,13,Palestino,Universidad Católica,3.0,2.2,3.5,1.36,3.0,2.75,1.4,7.0,1.1,0.0,0.0,2.39,3.32,2.95,1.03,9.0,1.29,3.3,1.96,1.85,1.67,2.1,1.57,1.3,1.39,1.8,1.22,3.02,9.0,37.0,45.0,1.8,1.92,0.83,1.55
78,Spain Segunda División,2025-06-01,21:00:00,42,Córdoba,Albacete Balompié,2.15,2.38,4.33,1.25,3.45,2.2,1.6,5.4,1.09,0.0,0.0,1.7,4.0,4.3,1.03,11.0,1.18,4.75,1.6,2.1,1.53,2.3,2.1,1.18,1.2,1.83,1.37,3.2,28.0,23.0,60.0,1.55,1.32,0.9,1.39
77,Brazil Serie A,2025-06-01,21:00:00,11,Santos,Botafogo,3.32,1.9,3.78,1.5,2.35,3.35,1.25,9.5,1.03,0.0,0.0,2.55,2.96,3.0,1.1,7.5,1.48,2.5,2.35,1.52,2.0,1.72,1.49,1.35,1.35,1.78,1.33,3.11,0.0,25.0,25.0,1.25,0.8,0.4,1.33
76,Brazil Serie B,2025-06-01,21:00:00,10,Operário PR,Atlético PR,3.2,1.78,3.9,1.66,2.14,4.0,1.2,12.0,1.02,0.0,0.0,2.47,2.64,2.98,1.11,6.1,1.55,2.2,2.38,1.56,2.38,1.6,1.55,1.37,1.45,1.76,1.33,3.09,13.0,25.0,63.0,1.75,1.44,0.75,1.44
79,Paraguay Division Profesional,2025-06-01,21:00:00,22,2 de Mayo,Libertad,3.42,1.81,3.0,1.58,2.2,3.7,1.25,7.8,1.03,0.0,0.0,2.5,2.78,2.56,1.1,6.4,1.5,2.4,2.65,1.4,2.2,1.58,1.32,1.33,1.4,1.3,1.61,2.91,15.0,10.0,53.0,0.86,0.86,1.95,1.95
84,Iceland Úrvalsdeild,2025-06-01,21:15:00,10,Breidablik,Víkingur Reykjavík,2.62,2.4,3.1,1.25,3.6,2.19,1.64,4.6,1.18,0.0,0.0,2.25,3.6,2.6,1.02,10.0,1.13,5.58,1.41,2.63,1.44,2.63,1.52,0.0,1.44,2.23,1.51,3.74,20.0,33.0,65.0,2.0,1.78,1.25,2.22
85,Brazil Serie C,2025-06-01,21:30:00,8,Confiança,Brusque,3.08,1.86,4.0,1.51,2.33,3.2,1.3,9.0,1.04,0.0,0.0,2.26,3.1,3.05,1.1,6.5,1.48,2.6,2.48,1.5,2.01,1.76,1.57,1.3,1.3,2.43,1.78,4.21,17.0,17.0,50.0,1.0,0.57,1.67,2.0
86,Brazil Serie C,2025-06-01,21:30:00,8,Tombense,Anápolis,2.41,1.99,5.0,1.44,2.37,3.45,1.31,8.5,1.06,0.0,0.0,1.78,3.18,4.3,1.06,7.0,1.36,2.69,2.22,1.58,2.03,1.67,1.85,1.26,1.25,1.38,1.42,2.8,33.0,17.0,33.0,2.33,1.29,1.33,1.0
87,Canada Canadian Premier League,2025-06-01,22:00:00,0,Valour FC,Pacific FC,3.62,2.01,2.85,1.36,2.8,2.7,1.4,6.0,1.09,0.0,0.0,2.9,3.14,2.25,1.05,8.75,1.28,3.45,1.85,1.87,1.67,2.1,1.38,1.32,1.55,1.37,1.54,2.91,0.0,29.0,71.0,1.0,0.57,0.25,0.88
88,Argentina Primera División,2025-06-01,22:00:00,0,Huracán,Platense,3.2,1.78,4.0,1.65,2.05,4.2,1.2,13.0,1.02,0.0,0.0,2.4,2.8,3.2,1.15,4.75,1.73,2.0,3.2,1.3,2.5,1.47,1.53,1.41,1.32,1.48,1.25,2.73,10.0,11.0,37.0,1.79,1.79,1.58,1.58
89,Brazil Serie B,2025-06-01,23:00:00,10,CRB,Remo,2.75,1.9,4.33,1.53,2.25,3.6,1.25,10.5,1.04,0.0,0.0,2.12,3.11,3.06,1.09,7.0,1.5,2.4,2.15,1.57,2.0,1.6,1.73,1.3,1.35,1.74,1.37,3.11,25.0,38.0,63.0,2.5,1.67,1.0,1.89
92,Brazil Serie A,2025-06-01,23:30:00,11,Ceará,Atlético Mineiro,3.6,1.91,3.5,1.57,2.4,3.5,1.25,10.0,1.02,0.0,0.0,2.75,3.05,2.5,1.12,7.1,1.47,2.42,2.6,1.47,2.17,1.7,1.38,1.36,1.41,1.34,2.04,3.38,10.0,20.0,40.0,2.6,1.67,1.0,1.4
93,Chile Primera División,2025-06-01,23:30:00,13,Unión La Calera,Colo-Colo,4.75,2.05,2.63,1.5,2.5,3.4,1.3,10.0,1.06,0.0,0.0,4.13,3.31,1.94,1.06,7.5,1.4,2.75,2.35,1.57,2.1,1.67,1.23,1.31,1.83,1.47,1.89,3.36,9.0,50.0,50.0,2.17,1.5,1.0,1.56
90,Chile Primera B,2025-06-01,23:30:00,12,Concepción,Santiago Wanderers,3.1,2.13,3.2,1.34,2.95,2.6,1.45,5.75,1.11,0.0,0.0,2.37,3.3,2.5,1.01,9.0,1.25,3.55,1.8,1.89,1.62,2.25,1.52,1.28,1.42,1.91,1.34,3.25,17.0,13.0,43.0,1.75,1.55,1.6,1.45
91,Brazil Serie A,2025-06-01,23:30:00,11,Corinthians,Vitória,2.21,1.95,6.25,1.42,2.63,3.2,1.3,8.5,1.0,0.0,0.0,1.67,3.6,5.25,1.04,7.0,1.42,2.7,2.31,1.61,2.15,1.68,2.15,1.28,1.3,1.58,1.52,3.1,10.0,20.0,50.0,2.4,1.4,0.4,0.9
94,Brazil Serie A,2025-06-01,23:30:00,11,Flamengo,Fortaleza,1.86,2.41,6.8,1.33,3.0,2.6,1.48,6.0,1.09,0.0,0.0,1.37,4.6,8.0,1.0,13.0,1.22,3.6,1.83,1.98,2.1,1.65,3.1,1.18,1.08,1.87,1.26,3.13,0.0,10.0,30.0,2.2,2.1,0.6,1.0
