,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
14,14,pnsKK0nl,2025-01-30,20:00,MOROCCO - BOTOLA PRO,Berkane,FAR Rabat,ROUND 19,1.95,2.9,3.9,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.25,1.57
15,15,AstlYgxB,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Ajax,Galatasaray,LEAGUE PHASE ,2.45,4.0,2.55,1.22,4.0,1.02,19.0,1.13,6.0,1.4,3.0,1.4,2.75
16,16,6ijyrEb6,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Anderlecht,Hoffenheim,LEAGUE PHASE ,2.2,3.5,3.2,1.33,3.25,1.04,13.0,1.2,4.5,1.67,2.2,1.57,2.25
17,17,ARTL6d9m,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,AS Roma,Eintracht Frankfurt,LEAGUE PHASE ,1.7,3.7,5.25,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.7,2.05
18,18,ATlF7I43,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Ath Bilbao,Plzen,LEAGUE PHASE ,1.7,3.4,5.75,1.5,2.5,1.08,8.0,1.36,3.2,2.2,1.67,2.05,1.7
19,19,Yy3O8w9a,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Braga,Lazio,LEAGUE PHASE ,1.67,3.9,5.0,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.7,2.05
20,20,rujatt64,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Dyn. Kyiv,RFS,LEAGUE PHASE ,1.8,3.8,4.2,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1
21,21,Us5Yc1wp,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,FCSB,Manchester Utd,LEAGUE PHASE ,5.5,4.0,1.62,1.33,3.25,1.04,13.0,1.25,4.0,1.73,2.1,1.8,1.95
22,22,INyTKw3m,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Ferencvaros,AZ Alkmaar,LEAGUE PHASE ,2.4,3.3,3.0,1.44,2.63,1.06,10.0,1.33,3.4,2.06,1.84,1.8,1.95
23,23,WMRqoAjt,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Lyon,Ludogorets,LEAGUE PHASE ,1.22,6.5,11.0,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.75,2.0,1.75
24,24,t6tKRxcl,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Maccabi Tel Aviv,FC Porto,LEAGUE PHASE ,7.0,5.0,1.4,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.8,1.95
25,25,t4JUtOKr,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Midtjylland,Fenerbahce,LEAGUE PHASE ,3.6,3.5,2.0,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5
26,26,M78Koyrp,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Nice,Bodo/Glimt,LEAGUE PHASE ,2.38,3.8,2.7,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,1.44,2.63
27,27,E9BmXS97,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Olympiacos Piraeus,Qarabag,LEAGUE PHASE ,1.3,5.75,9.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.38,1.95,1.8
28,28,O6T7au2K,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Rangers,Royale Union SG,LEAGUE PHASE ,2.15,3.6,3.2,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.53,2.38
29,29,WS6QPPpp,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Real Sociedad,PAOK,LEAGUE PHASE ,1.57,3.9,6.25,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.8,1.95
30,30,p4nJzYuJ,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Slavia Prague,Malmo FF,LEAGUE PHASE ,1.6,4.2,5.5,1.29,3.5,1.03,15.0,1.2,4.5,1.62,2.3,1.67,2.1
31,31,vuNrEDTs,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Tottenham,Elfsborg,LEAGUE PHASE ,1.2,7.5,12.0,1.2,4.33,1.02,21.0,1.11,6.5,1.36,3.2,1.91,1.91
32,32,6T7liIyK,2025-01-30,21:00,EUROPE - EUROPA LEAGUE,Twente,Besiktas,LEAGUE PHASE ,2.15,3.7,3.1,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5
33,33,G63yEAFN,2025-01-30,21:00,ARGENTINA - TORNEO BETANO,Aldosivi,Defensa y Justicia,APERTURA ,2.8,3.1,2.7,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.05,1.7
34,34,OCQ2UVa4,2025-01-30,23:15,ARGENTINA - TORNEO BETANO,Racing Club,Belgrano,APERTURA ,1.6,3.7,6.5,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.95,1.8
