,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
123,ENGLAND - CHAMPIONSHIP,2025-04-05,16:00,Millwall,Portsmouth, ROUND 40,2.35,3.0,3.3,1.57,2.25,3.75,1.25,1.11,6.5,1.53,2.5,2.63,1.5,2.2,1.58
124,ENGLAND - CHAMPIONSHIP,2025-04-05,16:00,Oxford Utd,Sheffield Utd, ROUND 40,4.2,3.5,1.83,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,2.0,1.69
125,ENGLAND - CHAMPIONSHIP,2025-04-05,16:00,Plymouth,Norwich, ROUND 40,4.33,3.6,1.8,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.75,1.93,1.93,1.8,1.91
126,ENGLAND - CHAMPIONSHIP,2025-04-05,16:00,Preston,Stoke, ROUND 40,2.35,3.25,3.0,1.5,2.5,3.5,1.29,1.08,8.0,1.4,3.0,2.3,1.62,2.0,1.73
127,ENGLAND - CHAMPIONSHIP,2025-04-05,16:00,QPR,Cardiff, ROUND 40,2.2,3.25,3.3,1.5,2.5,3.4,1.3,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.8
128,ENGLAND - CHAMPIONSHIP,2025-04-05,16:00,Sheffield Wed,Hull, ROUND 40,2.0,3.5,3.75,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83
129,ENGLAND - CHAMPIONSHIP,2025-04-05,16:00,Swansea,Derby, ROUND 40,2.05,3.3,3.75,1.53,2.38,3.5,1.29,1.1,7.0,1.44,2.75,2.38,1.57,2.1,1.67
130,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Birmingham,Barnsley, ROUND 41,1.33,5.0,7.5,1.3,3.4,2.38,1.53,1.03,17.0,1.18,4.5,1.6,2.3,1.95,1.8
131,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Bolton,Bristol Rovers, ROUND 41,1.38,4.75,7.0,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.65,2.2,1.91,1.91
132,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Charlton,Lincoln, ROUND 41,1.8,3.5,4.75,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.25,1.62,2.05,1.7
133,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Exeter,Stockport County, ROUND 41,3.75,3.3,2.0,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.05,1.7
134,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Huddersfield,Mansfield, ROUND 41,1.8,3.6,4.1,1.36,3.0,2.75,1.4,1.03,12.0,1.22,3.75,1.85,2.0,1.75,2.0
135,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Leyton Orient,Wigan, ROUND 41,1.9,3.25,4.2,1.5,2.5,3.5,1.29,1.05,7.5,1.37,2.75,2.35,1.57,2.05,1.7
136,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Peterborough,Northampton, ROUND 41,1.85,3.7,3.8,1.36,3.0,2.63,1.44,1.03,13.0,1.19,4.0,1.73,2.08,1.7,2.05
137,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Rotherham,Blackpool, ROUND 41,2.5,3.6,2.5,1.33,3.25,2.63,1.44,1.03,13.0,1.19,4.0,1.75,2.05,1.62,2.2
138,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Shrewsbury,Cambridge Utd, ROUND 41,2.63,2.9,2.9,1.57,2.25,3.75,1.25,1.07,7.0,1.41,2.62,2.5,1.5,2.05,1.7
139,ENGLAND - LEAGUE ONE,2025-04-05,16:00,Stevenage,Crawley, ROUND 41,1.7,3.7,4.75,1.4,2.75,3.0,1.36,1.03,11.0,1.25,3.5,1.98,1.88,1.91,1.91
140,ENGLAND - LEAGUE TWO,2025-04-05,16:00,AFC Wimbledon,Harrogate, ROUND 41,1.62,3.4,6.0,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.25,1.62,2.2,1.62
141,ENGLAND - LEAGUE TWO,2025-04-05,16:00,Bradford City,Crewe, ROUND 41,1.7,3.4,5.5,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.3,1.6,2.2,1.62
142,ENGLAND - LEAGUE TWO,2025-04-05,16:00,Bromley,Accrington, ROUND 41,2.15,3.3,3.3,1.44,2.63,3.4,1.3,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
143,ENGLAND - LEAGUE TWO,2025-04-05,16:00,Carlisle,Newport, ROUND 41,1.7,4.0,4.2,1.36,3.0,2.75,1.4,1.04,13.0,1.25,3.75,1.85,2.0,1.83,1.83
144,ENGLAND - LEAGUE TWO,2025-04-05,16:00,Colchester,Notts Co, ROUND 41,3.1,3.1,2.3,1.44,2.63,3.25,1.33,1.07,8.5,1.36,3.0,2.1,1.7,1.83,1.83
145,ENGLAND - LEAGUE TWO,2025-04-05,16:00,Fleetwood,Swindon, ROUND 41,2.15,3.3,3.25,1.44,2.63,3.0,1.36,1.06,10.0,1.3,3.4,2.05,1.8,1.8,1.91
146,ENGLAND - LEAGUE TWO,2025-04-05,16:00,Grimsby,Morecambe, ROUND 41,1.65,3.8,5.0,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.4,2.0,1.85,1.91,1.8
147,ENGLAND - LEAGUE TWO,2025-04-05,16:00,MK Dons,Barrow, ROUND 41,2.4,3.3,2.8,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.08,1.73,1.83,1.83
148,ENGLAND - LEAGUE TWO,2025-04-05,16:00,Salford,Gillingham, ROUND 41,2.1,3.2,3.5,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.8
149,ENGLAND - NATIONAL LEAGUE,2025-04-05,16:00,Altrincham,Yeovil, ROUND 41,1.9,3.75,3.6,1.4,2.75,2.75,1.4,1.04,13.0,1.29,3.5,1.88,1.93,1.8,1.95
150,ENGLAND - NATIONAL LEAGUE,2025-04-05,16:00,Braintree,Barnet, ROUND 41,6.25,4.5,1.45,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.95,1.8
151,ENGLAND - NATIONAL LEAGUE,2025-04-05,16:00,Gateshead,Dag & Red, ROUND 41,1.75,3.75,4.2,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.7,2.05
152,ENGLAND - NATIONAL LEAGUE,2025-04-05,16:00,Hartlepool,Ebbsfleet, ROUND 41,1.3,5.0,8.5,1.3,3.4,2.5,1.5,1.04,13.0,1.2,4.33,1.65,2.2,2.0,1.75
153,ENGLAND - NATIONAL LEAGUE,2025-04-05,16:00,Maidenhead,Tamworth, ROUND 41,3.25,3.3,2.15,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.9,1.9,1.7,2.05
154,ENGLAND - NATIONAL LEAGUE,2025-04-05,16:00,Sutton,Southend, ROUND 41,2.9,3.4,2.25,1.44,2.63,3.25,1.33,1.05,11.0,1.33,3.25,2.03,1.78,1.8,1.95
155,ENGLAND - NATIONAL LEAGUE,2025-04-05,16:00,Wealdstone,Forest Green, ROUND 41,3.3,3.3,2.15,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.93,1.7,2.05
156,ESTONIA - MEISTRILIIGA,2025-04-05,16:00,Parnu JK Vaprus,Harju JK Laagri, ROUND 5,1.8,3.55,3.65,1.3,3.1,2.38,1.5,1.01,11.0,1.18,4.0,1.62,2.1,1.57,2.25
157,FINLAND - VEIKKAUSLIIGA,2025-04-05,16:00,Inter Turku,KuPS,-,2.55,3.3,2.7,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.95
158,FINLAND - VEIKKAUSLIIGA,2025-04-05,16:00,KTP,SJK,-,3.9,3.6,1.91,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.65,2.2,1.57,2.25
159,FINLAND - VEIKKAUSLIIGA,2025-04-05,16:00,Mariehamn,Jaro,-,2.25,3.25,3.25,1.5,2.5,3.5,1.29,1.07,9.0,1.4,2.75,2.25,1.62,1.95,1.8
160,FINLAND - VEIKKAUSLIIGA,2025-04-05,16:00,VPS,AC Oulu,-,1.85,3.75,3.9,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.83,2.03,1.75,2.0
161,GREECE - SUPER LEAGUE,2025-04-05,16:00,Levadiakos,Panserraikos, RELEGATION GROUP,1.85,3.4,4.33,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.1,1.7,1.95,1.8
162,LITHUANIA - A LYGA,2025-04-05,16:00,Banga,Siauliai FA, ROUND 5,2.9,2.95,2.3,1.48,2.4,3.2,1.3,1.07,7.0,1.4,2.7,2.15,1.6,1.91,1.8
163,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-05,16:00,Carrick Rangers,Portadown, RELEGATION GROUP,2.8,3.0,2.5,1.44,2.6,3.0,1.33,1.07,7.0,1.36,2.88,2.2,1.62,1.85,1.85
164,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-05,16:00,Cliftonville,Ballymena, RELEGATION GROUP,1.78,3.6,4.0,1.38,2.8,2.8,1.38,1.03,9.0,1.3,3.2,1.91,1.8,1.85,1.85
165,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-05,16:00,Glenavon,Loughgall, RELEGATION GROUP,1.44,4.33,6.0,1.33,3.0,2.5,1.48,1.02,10.0,1.22,3.8,1.73,2.0,1.91,1.8
166,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-05,16:00,Coleraine,Dungannon, CHAMPIONSHIP GROUP,1.67,3.75,4.5,1.36,2.9,2.63,1.43,1.02,10.0,1.29,3.4,1.8,1.91,1.8,1.91
167,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-05,16:00,Crusaders,Larne, CHAMPIONSHIP GROUP,3.0,3.2,2.25,1.48,2.5,3.2,1.3,1.06,7.5,1.38,2.8,2.2,1.62,1.91,1.8
168,NORWAY - ELITESERIEN,2025-04-05,16:00,Bodo/Glimt,HamKam, ROUND 2,1.22,7.0,9.5,1.22,4.0,2.0,1.73,1.01,23.0,1.11,6.5,1.4,2.88,1.91,1.91
169,NORWAY - OBOS-LIGAEN,2025-04-05,16:00,Asane,Egersund, ROUND 2,2.05,3.7,3.2,1.29,3.5,2.25,1.57,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
170,NORWAY - OBOS-LIGAEN,2025-04-05,16:00,Hodd,Kongsvinger, ROUND 2,2.9,3.4,2.3,1.33,3.25,2.63,1.44,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25
171,NORWAY - OBOS-LIGAEN,2025-04-05,16:00,Lillestrom,Odd, ROUND 2,1.67,3.8,4.75,1.29,3.5,2.38,1.53,1.03,15.0,1.17,5.0,1.57,2.35,1.57,2.25
172,NORWAY - OBOS-LIGAEN,2025-04-05,16:00,Mjondalen,Raufoss, ROUND 2,2.5,3.5,2.5,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.4,2.0,1.85,1.8,1.91
173,NORWAY - OBOS-LIGAEN,2025-04-05,16:00,Moss,Ranheim, ROUND 2,1.91,3.6,3.7,1.36,3.0,2.63,1.44,1.04,13.0,1.22,4.0,1.75,2.05,1.67,2.1
174,NORWAY - OBOS-LIGAEN,2025-04-05,16:00,Skeid,Start, ROUND 2,2.8,3.6,2.25,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
175,NORWAY - OBOS-LIGAEN,2025-04-05,16:00,Sogndal,Aalesund, ROUND 2,3.1,3.6,2.1,1.36,3.0,2.75,1.4,1.04,13.0,1.25,3.75,1.85,2.0,1.67,2.1
176,PORTUGAL - LIGA 3,2025-04-05,16:00,Sanjoanense,Sao Joao Ver, RELEGATION GROUP,2.7,3.0,2.5,1.44,2.6,3.0,1.33,1.05,8.0,1.36,2.9,2.1,1.65,1.85,1.85
177,PORTUGAL - LIGA 3,2025-04-05,16:00,Trofense,Vilaverdense, RELEGATION GROUP,1.4,4.33,6.5,1.36,2.9,2.63,1.43,1.02,10.0,1.29,3.3,1.85,1.85,2.1,1.67
178,QATAR - QSL,2025-04-05,16:00,Al-Duhail,Shamal, ROUND 20,1.36,4.75,5.75,1.2,3.85,1.95,1.7,1.01,1.01,1.1,5.5,1.36,2.75,1.57,2.25
179,QATAR - QSL,2025-04-05,16:00,Qatar SC,Al Khor, ROUND 20,1.95,3.55,3.1,1.3,3.1,2.38,1.48,1.03,8.5,1.18,4.0,1.6,2.15,1.55,2.3
180,SCOTLAND - PREMIERSHIP,2025-04-05,16:00,Dundee FC,St. Mirren, ROUND 32,2.63,3.5,2.5,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.75,1.88,1.98,1.7,2.05
181,SCOTLAND - PREMIERSHIP,2025-04-05,16:00,Kilmarnock,Motherwell, ROUND 32,1.75,3.5,4.75,1.44,2.63,3.0,1.36,1.06,10.0,1.33,3.4,2.0,1.8,1.95,1.8
182,SCOTLAND - PREMIERSHIP,2025-04-05,16:00,Rangers,Hibernian, ROUND 32,1.45,5.0,5.75,1.29,3.5,2.38,1.53,1.03,17.0,1.2,4.5,1.57,2.38,1.8,1.95
183,SCOTLAND - PREMIERSHIP,2025-04-05,16:00,Ross County,Aberdeen, ROUND 32,3.3,3.25,2.2,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,1.91,1.91
184,SCOTLAND - CHAMPIONSHIP,2025-04-05,16:00,Airdrieonians,Partick Thistle, ROUND 32,3.1,3.3,2.15,1.36,3.0,2.75,1.4,1.02,11.0,1.25,3.75,1.85,2.0,1.67,2.1
185,SCOTLAND - CHAMPIONSHIP,2025-04-05,16:00,Dunfermline,Hamilton, ROUND 32,1.9,3.75,3.4,1.44,2.63,3.25,1.33,1.06,8.0,1.36,3.0,2.15,1.67,2.0,1.73
186,SCOTLAND - CHAMPIONSHIP,2025-04-05,16:00,Falkirk,Morton, ROUND 32,1.29,4.75,9.5,1.33,3.25,2.5,1.5,1.02,12.0,1.22,4.0,1.7,2.1,2.2,1.62
187,SCOTLAND - CHAMPIONSHIP,2025-04-05,16:00,Livingston,Queen's Park, ROUND 32,1.42,4.0,7.0,1.36,3.0,2.75,1.4,1.05,8.5,1.29,3.5,1.9,1.95,2.0,1.73
188,SCOTLAND - CHAMPIONSHIP,2025-04-05,16:00,Raith,Ayr, ROUND 32,2.9,2.88,2.5,1.62,2.2,4.0,1.22,1.11,6.0,1.57,2.25,2.63,1.44,2.25,1.57
189,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-05,16:05,Al Qadisiya,Al Ettifaq, ROUND 26,1.48,4.2,5.75,1.33,3.25,2.5,1.5,1.03,10.0,1.2,4.33,1.67,2.15,1.83,1.83
190,SPAIN - LALIGA,2025-04-05,16:15,Real Madrid,Valencia, ROUND 30,1.3,5.75,8.5,1.25,3.75,2.2,1.62,1.02,17.0,1.13,5.0,1.53,2.5,1.91,1.91
191,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-05,16:15,Al Riyadh,Damac, ROUND 26,2.38,3.2,2.88,1.44,2.63,3.25,1.33,1.06,8.0,1.33,3.25,2.05,1.75,1.83,1.83
192,SPAIN - LALIGA2,2025-04-05,16:15,Eibar,R. Oviedo, ROUND 34,2.4,2.9,3.25,1.67,2.1,4.33,1.2,1.14,5.5,1.57,2.25,2.88,1.4,2.38,1.53
193,NETHERLANDS - EREDIVISIE,2025-04-05,16:30,AZ Alkmaar,Feyenoord, ROUND 28,2.35,3.6,2.8,1.36,3.0,2.63,1.44,1.04,13.0,1.22,4.0,1.8,2.0,1.67,2.1
194,GERMANY - 3. LIGA,2025-04-05,16:30,Alemannia Aachen,Arminia Bielefeld, ROUND 31,2.88,3.25,2.3,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83
195,NETHERLANDS - EERSTE DIVISIE,2025-04-05,16:30,Helmond,Telstar, ROUND 33,2.7,3.4,2.5,1.33,3.25,2.63,1.44,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25
196,PORTUGAL - LIGA PORTUGAL 2,2025-04-05,16:30,Maritimo,Leixoes, ROUND 28,1.91,3.2,4.0,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73
197,FRANCE - LIGUE 1,2025-04-05,17:00,PSG,Angers, ROUND 28,1.14,8.0,19.0,1.17,5.0,1.83,2.03,1.01,26.0,1.07,9.0,1.25,4.0,1.91,1.91
198,AUSTRIA - BUNDESLIGA,2025-04-05,17:00,A. Klagenfurt,Altach, RELEGATION GROUP,2.7,3.25,2.6,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.91
199,AUSTRIA - BUNDESLIGA,2025-04-05,17:00,LASK,Grazer AK, RELEGATION GROUP,1.57,4.0,5.5,1.33,3.25,2.63,1.44,1.04,12.0,1.22,4.0,1.75,2.05,1.8,1.95
200,AUSTRIA - BUNDESLIGA,2025-04-05,17:00,Tirol,Hartberg, RELEGATION GROUP,2.8,3.0,2.7,1.44,2.63,3.25,1.33,1.07,8.5,1.3,3.4,2.08,1.73,1.75,2.0
201,HUNGARY - OTP BANK LIGA,2025-04-05,17:00,Paks,Nyiregyhaza, ROUND 26,1.6,4.1,4.75,1.29,3.5,2.25,1.57,1.03,17.0,1.17,5.0,1.57,2.35,1.62,2.2
202,PORTUGAL - LIGA 3,2025-04-05,17:00,Atletico CP,Os Belenenses, PROMOTION GROUP,2.0,3.1,3.6,1.48,2.5,3.0,1.33,1.07,7.0,1.38,2.8,2.2,1.6,1.95,1.75
203,ITALY - SERIE B,2025-04-05,17:15,Pisa,Modena, ROUND 32,1.83,3.4,4.5,1.5,2.5,3.5,1.29,1.08,8.0,1.4,2.75,2.35,1.57,2.1,1.67
204,PERU - LIGA 1,2025-04-05,17:15,Grau,Cienciano, APERTURA,1.85,3.4,4.2,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.98,1.88,1.8,1.91
205,POLAND - EKSTRAKLASA,2025-04-05,17:30,Slask Wroclaw,Motor Lublin, ROUND 27,2.05,3.4,3.4,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1
206,SERBIA - SUPER LIGA,2025-04-05,17:30,Tekstilac Odzaci,Sp. Subotica, ROUND 30,3.4,3.1,2.05,1.48,2.5,3.2,1.3,1.07,7.0,1.38,2.8,2.25,1.57,1.91,1.8
207,SLOVENIA - PRVA LIGA,2025-04-05,17:30,Nafta,Mura, ROUND 28,2.65,3.0,2.5,1.44,2.55,3.0,1.33,1.06,6.5,1.36,2.8,2.1,1.62,1.85,1.85
208,SWEDEN - ALLSVENSKAN,2025-04-05,17:30,Oster,Hacken, ROUND 2,3.6,3.9,1.9,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25
209,ITALY - SERIE A,2025-04-05,18:00,Parma,Inter, ROUND 31,6.5,4.5,1.48,1.33,3.25,2.5,1.5,1.04,13.0,1.22,4.33,1.73,2.1,1.8,1.95
210,BULGARIA - PARVA LIGA,2025-04-05,18:00,Botev Vratsa,CSKA Sofia, ROUND 28,10.0,4.75,1.33,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.7,2.1,2.1,1.67
211,ESTONIA - MEISTRILIIGA,2025-04-05,18:00,Tallinna Kalev,Kuressaare, ROUND 5,2.75,3.4,2.2,1.3,3.2,2.3,1.53,1.02,10.0,1.18,4.0,1.62,2.1,1.55,2.3
212,FINLAND - VEIKKAUSLIIGA,2025-04-05,18:00,Haka,Gnistan,-,2.7,3.4,2.55,1.36,3.0,2.75,1.4,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1
213,NORWAY - ELITESERIEN,2025-04-05,18:00,Rosenborg,Fredrikstad, ROUND 2,1.7,3.7,4.75,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.8,1.95
214,SLOVAKIA - NIKE LIGA,2025-04-05,18:00,Zilina,Slovan Bratislava, CHAMPIONSHIP GROUP,2.7,3.3,2.25,1.29,3.3,2.4,1.48,1.01,11.0,1.2,3.85,1.65,2.05,1.55,2.3
215,SWITZERLAND - SUPER LEAGUE,2025-04-05,18:00,Lausanne,Sion, ROUND 31,1.9,3.5,4.0,1.36,3.0,2.63,1.44,1.04,12.0,1.22,4.0,1.8,2.0,1.67,2.1
216,SWITZERLAND - SUPER LEAGUE,2025-04-05,18:00,Winterthur,Zurich, ROUND 31,4.75,3.7,1.73,1.33,3.25,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.15,1.67,2.1
217,SWITZERLAND - CHALLENGE LEAGUE,2025-04-05,18:00,Etoile-Carouge,Bellinzona, ROUND 29,2.2,3.2,3.1,1.4,2.75,2.88,1.36,1.04,8.5,1.33,3.0,2.0,1.7,1.8,1.91
218,TURKEY - SUPER LIG,2025-04-05,18:00,Antalyaspor,Samsunspor, ROUND 30,2.75,3.1,2.63,1.44,2.63,3.4,1.3,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
219,TURKEY - 1. LIG,2025-04-05,18:00,Corum,Erokspor, ROUND 32,2.0,3.4,3.4,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.9,1.9,1.8,1.91
220,TURKEY - 1. LIG,2025-04-05,18:00,Karagumruk,Erzurumspor, ROUND 32,2.0,3.2,3.6,1.5,2.5,3.4,1.3,1.08,8.0,1.36,3.0,2.15,1.67,1.91,1.8
221,URUGUAY - LIGA AUF URUGUAYA,2025-04-05,18:00,Juventud,Boston River, APERTURA,2.0,3.4,3.3,1.5,2.5,3.4,1.3,1.07,8.5,1.4,2.75,2.2,1.65,2.0,1.73
222,BELGIUM - JUPILER PRO LEAGUE,2025-04-05,18:15,Westerlo,Leuven, CONFERENCE LEAGUE GROUP,2.0,3.4,3.75,1.36,3.0,2.75,1.4,1.04,13.0,1.22,4.0,1.8,2.0,1.67,2.1
223,QATAR - QSL,2025-04-05,18:15,Al Rayyan,Al-Sadd, ROUND 20,3.6,3.8,1.73,1.2,3.8,1.95,1.73,1.01,1.01,1.1,5.5,1.36,2.8,1.4,2.7
224,ENGLAND - PREMIER LEAGUE,2025-04-05,18:30,Aston Villa,Nottingham, ROUND 31,1.95,3.6,3.7,1.33,3.25,2.63,1.44,1.05,11.0,1.25,4.0,1.8,2.0,1.67,2.1
225,GERMANY - BUNDESLIGA,2025-04-05,18:30,Werder Bremen,Eintracht Frankfurt, ROUND 28,2.7,3.5,2.45,1.29,3.5,2.25,1.57,1.03,15.0,1.17,5.0,1.57,2.38,1.44,2.63
226,SPAIN - LALIGA,2025-04-05,18:30,Mallorca,Celta Vigo, ROUND 30,2.63,3.2,2.8,1.5,2.5,3.5,1.29,1.05,7.5,1.41,2.7,2.3,1.62,1.95,1.8
227,ENGLAND - NATIONAL LEAGUE,2025-04-05,18:30,Eastleigh,FC Halifax, ROUND 41,2.55,3.2,2.7,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.75
228,GREECE - SUPER LEAGUE,2025-04-05,18:30,Aris,OFI Crete, CONFERENCE LEAGUE GROUP,1.7,3.4,5.75,1.44,2.63,3.0,1.36,1.06,10.0,1.3,3.4,2.05,1.75,1.95,1.8
229,PORTUGAL - LIGA 3,2025-04-05,18:30,Anadia,Braga B, RELEGATION GROUP,2.38,3.1,2.8,1.44,2.6,3.0,1.33,1.06,7.5,1.38,2.8,2.2,1.6,1.91,1.8
230,SPAIN - LALIGA2,2025-04-05,18:30,FC Cartagena SAD,Eldense, ROUND 34,5.25,3.25,1.75,1.53,2.38,3.75,1.25,1.11,6.5,1.44,2.63,2.4,1.53,2.25,1.57
231,SPAIN - LALIGA2,2025-04-05,18:30,Granada CF,Almeria, ROUND 34,2.4,3.3,2.8,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1
232,NETHERLANDS - EREDIVISIE,2025-04-05,18:45,Twente,Sittard, ROUND 28,1.4,4.75,7.5,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,2.0,1.75
233,CROATIA - HNL,2025-04-05,18:45,Istra 1961,D. Zagreb, ROUND 28,5.25,3.8,1.57,1.4,2.75,2.75,1.4,1.06,10.0,1.29,3.5,1.98,1.88,1.91,1.8
234,FRANCE - LIGUE 1,2025-04-05,19:00,Brest,Monaco, ROUND 28,4.0,3.6,1.9,1.3,3.4,2.5,1.5,1.04,13.0,1.2,4.5,1.67,2.2,1.57,2.25
235,CZECH REPUBLIC - CHANCE LIGA,2025-04-05,19:00,Slavia Prague,Hradec Kralove, ROUND 28,1.22,5.75,15.0,1.33,3.25,2.63,1.44,1.03,13.0,1.19,4.0,1.73,2.08,2.5,1.5
236,GREECE - SUPER LEAGUE,2025-04-05,19:00,Lamia,Athens Kallithea, RELEGATION GROUP,4.33,3.2,1.95,1.5,2.5,3.5,1.29,1.08,8.0,1.4,2.75,2.3,1.6,2.0,1.75
237,ISRAEL - LIGAT HA'AL,2025-04-05,19:00,Maccabi Tel Aviv,Netanya, CHAMPIONSHIP GROUP,1.36,4.75,6.25,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.48,2.6,1.73,2.0
238,ISRAEL - LIGAT HA'AL,2025-04-05,19:00,Hapoel Jerusalem,Kiryat Shmona, RELEGATION GROUP,1.8,3.4,3.9,1.44,2.63,3.0,1.36,1.06,10.0,1.3,3.4,2.05,1.8,1.83,1.83
239,ISRAEL - LIGAT HA'AL,2025-04-05,19:00,Maccabi Bnei Raina,Maccabi Petah Tikva, RELEGATION GROUP,2.3,3.0,3.0,1.53,2.38,3.75,1.25,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67
240,PORTUGAL - LIGA PORTUGAL,2025-04-05,19:00,Arouca,Famalicao, ROUND 28,2.5,3.2,2.9,1.44,2.63,3.25,1.33,1.07,8.5,1.36,3.0,2.1,1.7,1.91,1.91
241,PORTUGAL - LIGA PORTUGAL 2,2025-04-05,19:00,Chaves,Vizela, ROUND 28,3.1,3.1,2.25,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83
242,HUNGARY - OTP BANK LIGA,2025-04-05,19:30,Debrecen,DVTK, ROUND 26,1.9,3.6,3.8,1.36,3.0,2.63,1.44,1.04,12.0,1.25,3.75,1.83,2.03,1.73,2.0
243,ITALY - SERIE B,2025-04-05,19:30,Juve Stabia,Salernitana, ROUND 32,2.38,2.9,3.3,1.53,2.38,3.75,1.25,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.75
244,NETHERLANDS - EREDIVISIE,2025-04-05,20:00,Groningen,PSV, ROUND 28,7.0,5.0,1.4,1.29,3.5,2.38,1.53,1.03,17.0,1.17,5.0,1.57,2.35,1.8,1.95
245,AUSTRIA - 2. LIGA,2025-04-05,20:00,Floridsdorfer AC,Admira, ROUND 22,3.85,3.1,1.85,1.48,2.4,3.3,1.29,1.08,6.5,1.42,2.55,2.35,1.5,2.1,1.65
246,BELGIUM - CHALLENGER PRO LEAGUE,2025-04-05,20:00,Club Brugge KV U23,RFC Liege, ROUND 28,2.35,3.4,2.63,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.25,1.5,2.5
