,League,Date,Time,Round,Home,Away,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_BTTS_Yes,HT_Odd_BTTS_No,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Lay_Home,FT_Odd_Lay_Draw,FT_Odd_Lay_Away,Pre_Match_Home_Expected_Goals,Pre_Match_Away_Expected_Goals,Pre_Match_Total_Expected_Goals,BTTS_First_Half_Potential,BTTS_Second_Half_Potential,BTTS_Potential,Pre_Match_Home_Points_per_Game,Pre_Match_Home_Overall_Points_per_Game,Pre_Match_Away_Points_per_Game,Pre_Match_Away_Overall_Points_per_Game
62,Sweden Superettan,2025-05-16,19:00:00,8,Örgryte,Varberg,2.85,2.2,3.2,1.3,3.2,2.4,1.5,6.1,1.06,0.0,0.0,2.09,3.57,2.76,1.04,11.0,1.22,4.33,1.67,2.0,1.53,2.3,1.57,1.25,1.42,2.06,1.67,3.73,13.0,25.0,50.0,2.5,1.71,2.0,2.43
76,France National,2025-05-16,19:30:00,34,Paris 13 Atletico,Concarneau,1.93,2.15,6.32,1.4,2.75,2.85,1.36,7.0,1.05,0.0,0.0,1.51,3.63,5.63,1.07,6.8,1.3,2.84,2.02,1.7,2.05,1.67,2.4,1.22,1.22,1.37,1.51,2.88,17.0,23.0,50.0,1.2,1.03,1.0,1.35
75,France National,2025-05-16,19:30:00,34,Aubagne,Valenciennes,3.25,1.96,3.2,1.42,2.9,2.98,1.36,8.0,1.03,0.0,0.0,2.6,3.05,2.52,1.02,8.0,1.29,3.0,2.01,1.72,1.75,1.94,1.4,1.32,1.3,1.26,2.35,3.61,27.0,10.0,54.0,1.8,1.45,1.0,1.26
72,France National,2025-05-16,19:30:00,34,Le Mans,Versailles,1.67,2.69,8.5,1.3,3.15,2.4,1.48,5.5,1.08,0.0,0.0,1.14,6.0,14.0,1.0,11.5,1.17,4.3,1.7,2.1,2.42,1.53,4.3,1.1,1.08,1.34,1.45,2.79,30.0,17.0,50.0,1.73,1.77,1.0,1.16
73,France National,2025-05-16,19:30:00,34,Boulogne,Châteauroux,2.15,2.5,4.6,1.22,3.65,2.48,1.53,5.6,1.15,0.0,0.0,1.65,4.25,3.75,1.01,8.3,1.15,4.42,1.6,2.3,1.6,2.09,2.05,1.17,1.17,1.46,1.08,2.54,17.0,40.0,60.0,1.93,1.77,0.47,1.03
71,France National,2025-05-16,19:30:00,34,Quevilly Rouen,Sochaux,2.75,2.19,3.56,1.33,3.15,2.57,1.44,6.0,1.11,0.0,0.0,2.08,3.3,2.87,1.04,7.8,1.2,3.7,1.78,1.98,1.67,2.15,1.65,1.29,1.28,1.39,1.14,2.53,4.0,23.0,50.0,1.33,1.19,1.13,1.23
70,France National,2025-05-16,19:30:00,34,Nancy,Rouen,2.03,2.25,5.0,1.32,3.18,2.4,1.5,6.25,1.15,0.0,0.0,1.48,4.0,4.6,1.01,8.6,1.16,3.99,1.68,2.1,1.67,2.0,2.38,1.22,1.19,1.58,1.24,2.82,17.0,17.0,47.0,2.2,2.06,0.93,1.26
69,France National,2025-05-16,19:30:00,34,Bourg-en-Bresse,Dijon,4.21,2.02,2.7,1.4,2.6,3.0,1.3,6.7,1.07,0.0,0.0,3.28,3.1,2.1,1.03,6.75,1.36,2.69,2.2,1.54,1.94,1.68,1.28,1.31,1.25,1.25,1.41,2.66,17.0,27.0,43.0,1.47,1.39,1.47,1.52
74,France National,2025-05-16,19:30:00,34,Orléans,Nîmes,2.75,1.83,3.86,1.38,2.8,2.89,1.38,7.5,1.08,0.0,0.0,2.1,3.5,2.98,1.0,9.2,1.31,3.35,1.95,1.8,1.75,1.93,1.65,1.28,1.25,1.25,1.28,2.53,17.0,43.0,64.0,1.33,1.35,0.47,0.9
77,Belarus Vysheyshaya Liga,2025-05-16,19:55:00,9,Gomel,Naftan,2.38,2.14,5.48,1.4,2.75,3.2,1.36,9.3,1.07,0.0,0.0,1.72,3.45,4.8,1.01,9.0,1.34,2.88,2.22,1.66,2.0,1.67,2.05,1.28,1.2,0.0,0.0,0.0,0.0,17.0,29.0,0.67,1.13,1.5,1.25
82,Saudi Arabia Professional League,2025-05-16,20:00:00,32,Al Nassr,Al Taawon,1.57,2.9,7.0,1.2,4.0,2.0,1.73,4.3,1.16,0.0,0.0,1.2,6.25,11.0,1.01,11.0,1.12,6.0,1.42,2.8,1.83,1.83,3.95,1.11,1.05,2.01,1.19,3.2,10.0,17.0,50.0,1.87,2.03,1.2,1.32
78,Norway Eliteserien,2025-05-16,20:00:00,7,Vålerenga,HamKam,2.0,2.5,6.0,1.29,3.5,2.38,1.53,6.0,1.13,0.0,0.0,1.56,3.78,4.7,1.03,11.0,1.2,4.33,1.57,2.15,1.75,2.0,2.5,1.17,1.12,2.1,1.21,3.31,0.0,34.0,34.0,1.0,1.0,0.0,0.67
79,Portugal Liga NOS,2025-05-16,20:00:00,34,Famalicão,Casa Pia,2.4,2.25,4.5,1.36,3.0,2.75,1.4,7.0,1.1,0.0,0.0,1.97,3.3,3.85,1.05,9.0,1.3,3.45,2.0,1.75,1.8,1.95,1.91,1.25,1.22,1.27,1.07,2.34,10.0,16.0,44.0,1.56,1.33,1.06,1.36
81,Portugal Liga NOS,2025-05-16,20:00:00,34,Rio Ave FC,Gil Vicente,3.1,2.2,3.25,1.36,3.0,2.75,1.4,7.0,1.1,0.0,0.0,2.55,3.15,2.8,1.06,8.5,1.3,3.35,1.95,1.75,1.7,2.05,1.5,1.28,1.42,1.39,0.98,2.37,16.0,28.0,60.0,1.56,1.12,0.81,1.0
80,Romania Liga I,2025-05-16,20:00:00,9,Dinamo Bucureşti,Universitatea Cluj,3.2,1.91,3.55,1.5,2.4,3.3,1.28,8.4,1.01,0.0,0.0,2.41,2.99,2.7,1.09,6.5,1.45,2.6,2.1,1.6,1.93,1.73,1.45,1.3,1.35,1.4,1.41,2.81,11.0,19.0,37.0,1.63,1.47,1.32,1.61
83,Switzerland Challenge League,2025-05-16,20:15:00,35,Vaduz,FC Schaffhausen,2.15,2.5,4.33,1.25,3.4,2.25,1.56,5.0,1.15,0.0,0.0,1.65,3.7,3.9,1.02,13.9,1.12,4.8,1.55,2.31,1.5,2.4,1.95,1.19,1.17,1.84,1.23,3.07,19.0,25.0,56.0,2.0,1.41,1.18,0.82
86,Switzerland Challenge League,2025-05-16,20:15:00,35,Bellinzona,Thun,3.55,2.25,2.35,1.35,3.3,2.57,1.44,6.05,1.06,0.0,0.0,2.9,3.4,2.04,1.01,12.0,1.2,4.0,1.74,1.98,1.65,2.14,1.28,1.26,1.26,1.52,1.71,3.23,15.0,29.0,56.0,1.53,1.21,1.76,2.03
84,Switzerland Challenge League,2025-05-16,20:15:00,35,Wil,Stade Lausanne-Ouchy,3.05,2.38,3.0,1.28,3.4,2.2,1.6,5.2,1.15,0.0,0.0,2.55,3.5,2.39,1.03,12.0,1.14,4.75,1.53,2.43,1.42,2.6,1.45,1.25,1.25,1.57,1.63,3.2,24.0,24.0,62.0,1.35,1.38,1.47,1.38
85,Switzerland Challenge League,2025-05-16,20:15:00,35,Stade Nyonnais,Neuchâtel Xamax,2.75,2.33,3.2,1.25,3.6,2.2,1.64,4.6,1.18,0.0,0.0,2.3,3.5,2.6,1.02,12.0,1.11,5.3,1.44,2.43,1.44,2.7,1.55,1.24,1.25,1.57,1.46,3.03,18.0,24.0,56.0,1.12,1.03,0.94,1.12
87,Switzerland Challenge League,2025-05-16,20:15:00,35,Étoile Carouge,Aarau,2.75,2.53,2.85,1.23,3.56,2.19,1.63,4.4,1.12,0.0,0.0,2.45,3.5,2.3,1.0,17.0,1.08,5.2,1.43,2.5,1.38,2.65,1.46,1.24,1.27,1.63,1.71,3.34,24.0,27.0,77.0,2.0,1.59,1.82,1.68
88,England Premier League,2025-05-16,20:30:00,37,Aston Villa,Tottenham Hotspur,1.8,2.88,6.5,1.2,4.33,2.0,1.73,4.0,1.22,0.0,0.0,1.47,4.95,5.65,1.01,23.0,1.11,6.25,1.37,2.95,1.62,2.2,2.95,1.11,1.1,1.67,1.47,3.14,25.0,20.0,64.0,2.06,1.75,0.94,1.06
89,Poland 1. Liga,2025-05-16,20:30:00,33,Wisła Kraków,Stal Stalowa Wola,1.61,2.71,7.3,1.22,3.9,2.05,1.73,4.5,1.2,0.0,0.0,1.17,6.0,12.0,1.02,19.0,1.13,6.0,1.42,2.7,1.85,1.85,3.8,1.07,1.12,2.26,1.42,3.68,22.0,19.0,50.0,1.81,1.75,0.88,0.72
90,Hungary NB I,2025-05-16,20:30:00,32,Újpest,Nyíregyháza Spartacus,2.4,2.25,4.33,1.36,3.0,2.63,1.44,7.0,1.1,0.0,0.0,1.82,3.39,3.62,1.05,8.5,1.25,3.6,1.78,1.92,1.73,2.0,1.85,1.22,1.22,1.45,1.24,2.69,7.0,36.0,55.0,1.25,1.19,0.6,1.1
91,Austria 2. Liga,2025-05-16,20:30:00,29,Liefering,Admira,4.0,2.3,2.27,1.3,3.4,2.48,1.52,5.9,1.13,0.0,0.0,4.05,3.8,1.75,1.01,13.0,1.2,4.4,1.64,2.21,1.6,2.2,1.21,1.2,2.0,1.55,1.62,3.17,25.0,33.0,57.0,1.29,1.48,2.07,2.11
92,Austria 2. Liga,2025-05-16,20:30:00,29,Schwarz-Weiß Bregenz,Ried,8.0,2.92,1.57,1.16,4.4,1.95,1.8,3.98,1.19,0.0,0.0,8.07,6.18,1.22,1.01,19.5,1.04,6.75,1.29,3.04,1.62,2.2,1.01,1.11,1.1,1.67,1.66,3.33,22.0,26.0,57.0,1.69,1.3,2.21,2.18
93,Spain Segunda División,2025-05-16,20:30:00,0,Levante UD,Albacete Balompié,1.85,2.4,6.25,1.3,3.2,2.38,1.53,6.0,1.11,0.0,0.0,1.44,4.3,6.5,1.04,10.0,1.22,4.2,1.65,2.05,1.83,1.85,2.75,1.15,1.09,1.69,1.37,3.06,32.0,22.0,66.0,2.11,1.79,0.95,1.38
94,Poland Ekstraklasa,2025-05-16,20:30:00,33,Śląsk Wrocław,Jagiellonia Białystok,4.0,2.32,2.4,1.26,3.45,2.3,1.55,5.5,1.14,0.0,0.0,3.6,3.5,1.93,1.04,15.5,1.14,4.3,1.61,2.26,1.52,2.47,1.2,1.22,1.29,1.57,1.33,2.9,22.0,19.0,63.0,1.13,0.88,1.69,1.84
104,Republic of Ireland First Division,2025-05-16,20:45:00,15,Kerry,Wexford,3.1,2.2,3.0,1.35,3.1,2.55,1.42,6.1,1.1,0.0,0.0,2.5,3.4,2.37,1.04,9.0,1.24,3.5,1.82,1.99,1.62,2.23,1.44,1.25,1.25,1.57,1.07,2.64,9.0,17.0,25.0,1.29,1.14,1.67,1.43
103,Republic of Ireland First Division,2025-05-16,20:45:00,15,Treaty United,UCD,3.22,1.95,3.42,1.41,2.77,3.12,1.34,7.6,1.06,0.0,0.0,2.5,3.0,2.6,1.02,7.8,1.32,2.95,2.02,1.67,1.78,1.87,1.48,1.3,1.36,1.44,1.54,2.98,0.0,35.0,34.0,1.67,1.29,1.5,0.93
102,Republic of Ireland First Division,2025-05-16,20:45:00,15,Bray Wanderers,Athlone Town,2.55,2.2,3.9,1.36,2.9,2.55,1.41,6.25,1.09,0.0,0.0,1.95,3.4,3.5,1.05,10.0,1.28,3.5,1.83,1.89,1.68,2.01,1.75,1.25,1.26,1.97,1.49,3.46,7.0,25.0,41.0,2.5,2.0,1.0,0.93
99,Republic of Ireland Premier Division,2025-05-16,20:45:00,16,Galway United,Sligo Rovers,2.26,2.24,4.3,1.32,3.19,2.62,1.4,7.0,1.05,0.0,0.0,1.68,3.5,5.0,1.05,8.3,1.23,3.7,1.75,1.93,1.79,1.91,2.15,1.22,1.22,1.74,1.22,2.96,29.0,22.0,57.0,1.43,1.33,0.57,0.6
100,Republic of Ireland Premier Division,2025-05-16,20:45:00,16,Bohemians,Shelbourne,3.0,2.04,4.0,1.45,2.55,3.1,1.33,7.2,1.06,0.0,0.0,2.15,3.0,3.0,1.04,8.0,1.4,2.9,2.15,1.66,1.91,1.89,1.69,1.28,1.33,1.98,1.56,3.54,22.0,22.0,50.0,1.71,1.6,1.43,1.47
98,Republic of Ireland Premier Division,2025-05-16,20:45:00,16,St Patrick's Athl.,Cork City,1.89,2.35,5.4,1.28,3.2,2.4,1.44,6.25,1.06,0.0,0.0,1.35,4.2,6.69,1.01,13.0,1.23,4.3,1.7,2.1,1.85,1.86,2.65,1.17,1.1,1.69,1.08,2.77,22.0,43.0,58.0,2.14,1.47,0.29,0.8
97,Republic of Ireland Premier Division,2025-05-16,20:45:00,16,Drogheda United,Derry City,4.3,1.95,3.0,1.62,2.15,3.8,1.22,12.0,1.04,0.0,0.0,3.3,2.9,2.15,1.07,6.75,1.5,2.15,2.87,1.4,2.25,1.54,1.24,1.3,1.4,1.49,1.29,2.78,36.0,29.0,57.0,1.71,1.6,1.43,1.73
95,Republic of Ireland First Division,2025-05-16,20:45:00,15,Cobh Ramblers,Dundalk,4.0,2.1,2.39,1.32,2.99,2.86,1.4,6.0,1.08,0.0,0.0,3.89,3.43,1.83,1.05,9.75,1.23,3.5,1.78,1.85,1.74,2.0,1.12,1.25,1.25,1.84,1.61,3.45,15.0,14.0,36.0,2.29,2.07,2.43,2.29
101,Republic of Ireland Premier Division,2025-05-16,20:45:00,16,Waterford,Shamrock Rovers,5.2,1.95,2.08,1.4,2.75,2.9,1.37,6.5,1.08,0.0,0.0,5.55,3.8,1.58,1.01,9.5,1.25,3.12,2.0,1.83,2.03,1.79,1.15,1.22,1.25,1.57,1.68,3.25,22.0,22.0,57.0,1.29,1.4,1.29,1.73
96,Belgium Pro League,2025-05-16,20:45:00,9,OH Leuven,KVC Westerlo,2.88,2.5,3.1,1.25,3.75,2.2,1.62,5.0,1.17,0.0,0.0,2.43,3.37,2.43,1.01,13.0,1.09,5.3,1.6,2.25,1.44,2.63,1.57,1.25,1.44,1.32,1.6,2.92,29.0,37.0,61.0,1.63,1.18,1.0,1.24
105,England EFL League Two,2025-05-16,21:00:00,0,Walsall,Chesterfield,2.72,2.14,3.88,1.36,2.79,2.75,1.37,6.75,1.04,0.0,0.0,2.24,3.21,2.76,1.0,9.1,1.27,3.25,1.93,1.77,1.75,1.96,1.7,1.31,1.33,1.53,1.53,3.06,24.0,28.0,50.0,1.7,1.7,1.49,1.49
106,England Premier League,2025-05-16,21:15:00,37,Chelsea,Manchester United,1.73,2.75,7.0,1.22,4.0,2.1,1.67,4.5,1.18,0.0,0.0,1.51,4.5,5.65,1.03,11.0,1.14,5.5,1.48,2.54,1.75,2.0,3.0,1.11,1.09,2.05,1.54,3.59,17.0,25.0,59.0,2.11,1.75,1.0,1.08
107,Paraguay Division Profesional,2025-05-16,22:00:00,19,Deportivo Recoleta,Atlético Tembetary,3.0,1.93,3.8,1.45,2.47,3.2,1.27,7.5,1.02,0.0,0.0,2.25,3.1,2.8,1.04,7.0,1.36,2.7,2.18,1.65,1.85,1.85,1.53,1.3,1.34,1.41,1.29,2.7,17.0,22.0,61.0,1.33,1.33,0.94,0.94
