,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
123,ENGLAND - LEAGUE TWO,2025-05-03,16:00,Carlisle,Salford, ROUND 46,4.33,4.0,1.7,1.29,3.5,2.25,1.57,1.03,17.0,1.18,4.5,1.6,2.3,1.62,2.2
124,ENGLAND - LEAGUE TWO,2025-05-03,16:00,Colchester,Barrow, ROUND 46,1.8,3.4,4.75,1.5,2.5,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.2,1.62
125,ENGLAND - LEAGUE TWO,2025-05-03,16:00,Crewe,Walsall, ROUND 46,4.5,3.6,1.8,1.4,2.75,2.75,1.4,1.06,9.5,1.3,3.4,2.03,1.83,1.83,1.83
126,ENGLAND - LEAGUE TWO,2025-05-03,16:00,Grimsby,AFC Wimbledon, ROUND 46,2.63,3.2,2.7,1.44,2.63,3.25,1.33,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83
127,ENGLAND - LEAGUE TWO,2025-05-03,16:00,Morecambe,Harrogate, ROUND 46,2.55,3.6,2.55,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.85,2.0,1.67,2.1
128,ENGLAND - LEAGUE TWO,2025-05-03,16:00,Newport,Tranmere, ROUND 46,5.0,3.7,1.7,1.36,3.0,2.75,1.4,1.06,10.0,1.29,3.5,1.95,1.9,1.83,1.83
129,ENGLAND - LEAGUE TWO,2025-05-03,16:00,Notts Co,Doncaster, ROUND 46,2.3,3.4,2.9,1.3,3.4,2.5,1.5,1.04,13.0,1.2,4.33,1.67,2.15,1.57,2.25
130,ENGLAND - LEAGUE TWO,2025-05-03,16:00,Port Vale,Gillingham, ROUND 46,1.62,3.6,6.25,1.4,2.75,2.75,1.4,1.06,9.5,1.29,3.5,2.0,1.85,1.91,1.8
131,ENGLAND - LEAGUE TWO,2025-05-03,16:00,Swindon,MK Dons, ROUND 46,1.75,4.0,4.2,1.25,3.75,2.25,1.57,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25
132,ESTONIA - MEISTRILIIGA,2025-05-03,16:00,Narva,Tammeka, ROUND 11,1.5,4.0,5.5,1.3,3.2,2.5,1.5,1.01,11.0,1.22,4.0,1.67,2.1,1.73,2.0
133,FINLAND - VEIKKAUSLIIGA,2025-05-03,16:00,Inter Turku,HJK,-,2.2,3.4,3.0,1.33,3.25,2.63,1.44,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1
134,KAZAKHSTAN - PREMIER LEAGUE,2025-05-03,16:00,Turan,Zhetysu Taldykorgan, ROUND 7,1.9,3.1,4.0,1.53,2.38,3.4,1.29,1.09,6.0,1.5,2.5,2.5,1.5,2.1,1.67
135,LITHUANIA - A LYGA,2025-05-03,16:00,Banga,Zalgiris, ROUND 10,5.0,3.4,1.65,1.4,2.75,2.75,1.4,1.04,8.5,1.33,3.0,2.0,1.73,2.0,1.73
136,NORWAY - OBOS-LIGAEN,2025-05-03,16:00,Aalesund,Raufoss, ROUND 5,1.45,4.5,6.0,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.15,1.83,1.83
137,NORWAY - OBOS-LIGAEN,2025-05-03,16:00,Lillestrom,Moss, ROUND 5,1.44,5.0,6.0,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.65,2.2,1.91,1.8
138,NORWAY - OBOS-LIGAEN,2025-05-03,16:00,Odd,Egersund, ROUND 5,1.91,3.75,3.5,1.25,3.75,2.2,1.62,1.03,17.0,1.14,5.5,1.53,2.4,1.5,2.5
139,NORWAY - OBOS-LIGAEN,2025-05-03,16:00,Ranheim,Kongsvinger, ROUND 5,3.2,3.6,1.91,1.29,3.5,2.25,1.57,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38
140,NORWAY - OBOS-LIGAEN,2025-05-03,16:00,Sogndal,Mjondalen, ROUND 5,1.67,3.75,4.5,1.33,3.25,2.5,1.5,1.04,13.0,1.22,4.0,1.73,2.08,1.73,2.0
141,NORWAY - OBOS-LIGAEN,2025-05-03,16:00,Start,Asane, ROUND 5,1.75,4.1,3.8,1.25,3.75,2.25,1.57,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25
142,SCOTLAND - PREMIERSHIP,2025-05-03,16:00,Dundee FC,Motherwell, RELEGATION GROUP,2.2,3.3,3.25,1.33,3.25,2.63,1.44,1.05,11.0,1.22,4.33,1.8,2.0,1.62,2.2
143,SCOTLAND - PREMIERSHIP,2025-05-03,16:00,Ross County,Hearts, RELEGATION GROUP,3.9,3.5,1.9,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.4,2.1,1.73,1.95,1.8
144,SCOTLAND - PREMIERSHIP,2025-05-03,16:00,St Johnstone,Kilmarnock, RELEGATION GROUP,3.0,3.4,2.3,1.44,2.63,3.25,1.33,1.07,9.0,1.4,3.0,2.2,1.67,1.95,1.8
145,SCOTLAND - PREMIERSHIP,2025-05-03,16:00,Hibernian,Dundee Utd, CHAMPIONSHIP GROUP,1.75,3.8,4.33,1.36,3.0,2.75,1.4,1.05,11.0,1.29,3.75,1.93,1.93,1.91,1.91
146,SCOTLAND - PREMIERSHIP,2025-05-03,16:00,St. Mirren,Aberdeen, CHAMPIONSHIP GROUP,2.6,3.3,2.63,1.36,3.0,2.75,1.4,1.05,11.0,1.29,3.75,1.93,1.93,1.7,2.05
147,SPAIN - LALIGA,2025-05-03,16:15,Villarreal,Osasuna, ROUND 34,1.5,4.33,6.25,1.29,3.5,2.25,1.57,1.03,15.0,1.2,4.5,1.62,2.3,1.7,2.05
148,SPAIN - LALIGA2,2025-05-03,16:15,Huesca,R. Oviedo, ROUND 38,2.7,2.8,2.9,1.67,2.1,4.33,1.2,1.11,5.5,1.58,2.2,3.1,1.36,2.5,1.5
149,NETHERLANDS - EREDIVISIE,2025-05-03,16:30,Nijmegen,Willem II, ROUND 31,1.57,4.33,5.25,1.3,3.4,2.38,1.53,1.03,15.0,1.2,4.33,1.67,2.15,1.75,2.0
150,GERMANY - 3. LIGA,2025-05-03,16:30,Arminia Bielefeld,SG Dynamo Dresden, ROUND 36,2.05,3.4,3.2,1.3,3.4,2.5,1.5,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25
151,PORTUGAL - LIGA PORTUGAL,2025-05-03,16:30,Nacional,Vitoria Guimaraes, ROUND 32,4.2,3.5,1.85,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.93,1.93,1.91,1.91
152,PORTUGAL - LIGA PORTUGAL,2025-05-03,16:30,SC Farense,Famalicao, ROUND 32,2.6,3.1,2.8,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.91
153,PORTUGAL - LIGA PORTUGAL 2,2025-05-03,16:30,FC Porto B,Vizela, ROUND 32,3.9,3.6,1.8,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.85,2.0,1.73,2.0
154,FRANCE - LIGUE 1,2025-05-03,17:00,Strasbourg,PSG, ROUND 32,2.3,3.75,2.75,1.19,4.0,2.1,1.63,1.03,17.0,1.14,5.5,1.44,2.75,1.4,2.75
155,AUSTRIA - BUNDESLIGA,2025-05-03,17:00,Tirol,LASK, RELEGATION GROUP,4.5,3.8,1.73,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.75,2.05,1.75,2.0
156,PORTUGAL - LIGA 3,2025-05-03,17:00,Atletico CP,Amarante, PROMOTION GROUP,2.1,3.0,3.4,1.5,2.4,3.2,1.3,1.07,7.0,1.44,2.63,2.38,1.53,2.0,1.73
157,UKRAINE - PREMIER LEAGUE,2025-05-03,17:00,Veres-Rivne,Obolon, ROUND 27,2.0,3.2,3.9,1.45,2.6,3.25,1.3,1.08,7.0,1.4,2.8,2.2,1.6,2.0,1.75
158,ROMANIA - SUPERLIGA,2025-05-03,17:15,Farul Constanta,Gloria Buzau, RELEGATION GROUP,1.3,5.5,8.5,1.3,3.4,2.5,1.5,1.02,15.0,1.17,4.33,1.67,2.15,2.2,1.62
159,LITHUANIA - A LYGA,2025-05-03,17:30,Dziugas Telsiai,Dainava Alytus, ROUND 10,2.2,3.1,3.2,1.53,2.38,3.4,1.29,1.09,6.0,1.5,2.5,2.38,1.53,2.1,1.67
160,POLAND - EKSTRAKLASA,2025-05-03,17:30,Slask Wroclaw,Zaglebie, ROUND 31,2.0,3.5,3.3,1.33,3.25,2.63,1.44,1.04,12.0,1.25,3.75,1.83,2.03,1.7,2.05
161,SLOVENIA - PRVA LIGA,2025-05-03,17:30,Radomlje,Mura, ROUND 33,2.5,3.0,2.8,1.44,2.63,2.9,1.36,1.04,8.5,1.36,2.88,2.1,1.67,1.8,1.91
162,SWEDEN - ALLSVENSKAN,2025-05-03,17:30,Halmstad,Varnamo, ROUND 7,3.1,3.2,2.38,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.25,1.62,1.95,1.8
163,ITALY - SERIE A,2025-05-03,18:00,Lecce,Napoli, ROUND 35,7.5,3.9,1.53,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.4,2.0,1.8,2.1,1.67
164,NORWAY - ELITESERIEN,2025-05-03,18:00,Valerenga,Brann, ROUND 5,2.63,3.9,2.3,1.3,3.4,2.38,1.53,1.03,15.0,1.2,4.33,1.65,2.2,1.57,2.25
165,SLOVAKIA - NIKE LIGA,2025-05-03,18:00,Komarno,Trencin, RELEGATION GROUP,2.8,3.2,2.3,1.33,3.0,2.75,1.4,1.02,10.0,1.29,3.4,1.83,1.83,1.67,2.1
166,SLOVAKIA - NIKE LIGA,2025-05-03,18:00,Michalovce,Skalica, RELEGATION GROUP,2.2,3.1,3.1,1.4,2.75,2.8,1.38,1.04,8.5,1.33,3.0,2.0,1.73,1.8,1.91
167,SLOVAKIA - NIKE LIGA,2025-05-03,18:00,Podbrezova,Dun. Streda, CHAMPIONSHIP GROUP,3.0,3.4,2.1,1.3,3.2,2.5,1.5,1.01,11.0,1.22,4.0,1.67,2.1,1.53,2.38
168,SWITZERLAND - SUPER LEAGUE,2025-05-03,18:00,Winterthur,Grasshoppers, RELEGATION GROUP,2.63,3.4,2.5,1.36,3.0,2.63,1.44,1.05,11.0,1.29,3.5,1.9,1.9,1.67,2.1
169,SWITZERLAND - CHALLENGE LEAGUE,2025-05-03,18:00,Bellinzona,Xamax, ROUND 33,1.9,3.4,3.6,1.33,3.0,2.63,1.44,1.02,10.0,1.25,3.75,1.73,2.0,1.67,2.1
170,TURKEY - SUPER LIG,2025-05-03,18:00,Galatasaray,Sivasspor, ROUND 34,1.2,7.5,11.0,1.18,4.5,1.85,1.95,1.01,26.0,1.08,8.0,1.3,3.5,1.8,1.91
171,TURKEY - SUPER LIG,2025-05-03,18:00,Hatayspor,Basaksehir, ROUND 34,5.75,4.1,1.45,1.25,3.75,2.1,1.67,1.02,19.0,1.14,5.5,1.5,2.5,1.62,2.2
172,BELGIUM - JUPILER PRO LEAGUE,2025-05-03,18:15,Leuven,KV Mechelen, CONFERENCE LEAGUE GROUP,2.6,3.4,2.55,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25
173,ENGLAND - PREMIER LEAGUE,2025-05-03,18:30,Arsenal,Bournemouth, ROUND 35,2.05,3.7,3.4,1.3,3.25,2.62,1.41,1.05,11.0,1.29,3.75,1.92,1.98,1.7,2.05
174,GERMANY - BUNDESLIGA,2025-05-03,18:30,Dortmund,Wolfsburg, ROUND 32,1.3,5.75,8.0,1.18,4.5,1.93,1.93,1.01,26.0,1.1,7.0,1.33,3.4,1.57,2.25
175,SPAIN - LALIGA,2025-05-03,18:30,Las Palmas,Valencia, ROUND 34,2.63,3.3,2.7,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.4,2.07,1.83,1.8,1.95
176,BULGARIA - PARVA LIGA,2025-05-03,18:30,Ludogorets,Levski Sofia, CHAMPIONSHIP GROUP,1.8,3.25,5.0,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.15,1.67,2.0,1.73
177,CHILE - LIGA DE PRIMERA,2025-05-03,18:30,Everton,Palestino, ROUND 10,2.4,3.25,2.8,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.93,1.93,1.67,2.1
178,SPAIN - LALIGA2,2025-05-03,18:30,Eibar,Mirandes, ROUND 38,2.2,3.0,3.5,1.57,2.25,3.75,1.25,1.1,6.0,1.47,2.5,2.6,1.48,2.2,1.62
179,SPAIN - LALIGA2,2025-05-03,18:30,Malaga,Granada CF, ROUND 38,3.1,3.1,2.38,1.5,2.5,3.4,1.3,1.05,9.0,1.33,3.0,2.2,1.65,1.91,1.8
180,NETHERLANDS - EREDIVISIE,2025-05-03,18:45,Heracles,Feyenoord, ROUND 31,5.25,4.5,1.53,1.3,3.4,2.5,1.5,1.04,13.0,1.22,4.0,1.7,2.1,1.8,1.95
181,CROATIA - HNL,2025-05-03,18:45,Lok. Zagreb,Istra 1961, ROUND 33,2.8,3.1,2.6,1.4,2.75,3.0,1.36,1.07,9.0,1.33,3.25,2.05,1.75,1.8,1.91
182,FRANCE - LIGUE 1,2025-05-03,19:00,Toulouse,Rennes, ROUND 32,2.15,3.4,3.4,1.33,3.0,2.75,1.37,1.06,10.0,1.29,3.75,1.98,1.92,1.75,2.0
183,CANADA - CANADIAN PREMIER LEAGUE,2025-05-03,19:00,Atl. Ottawa,Pacific FC,-,1.83,3.4,3.8,1.38,2.8,2.8,1.38,1.03,9.0,1.3,3.2,1.95,1.75,1.85,1.85
184,CZECH REPUBLIC - CHANCE LIGA,2025-05-03,19:00,Ostrava,Sigma Olomouc, CHAMPIONSHIP GROUP,1.53,3.9,4.75,1.29,3.5,2.25,1.57,1.03,15.0,1.18,4.5,1.6,2.3,1.67,2.1
185,EGYPT - PREMIER LEAGUE,2025-05-03,19:00,Modern Sport,Ghazl El Mahallah, RELEGATION GROUP,2.2,2.7,3.8,1.67,2.1,4.0,1.2,1.17,5.0,1.67,2.1,3.0,1.33,2.5,1.5
186,GREECE - SUPER LEAGUE,2025-05-03,19:00,Asteras Tripolis,Atromitos, CONFERENCE LEAGUE GROUP,1.9,3.25,4.33,1.5,2.5,3.5,1.29,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67
187,GREECE - SUPER LEAGUE,2025-05-03,19:00,OFI Crete,Aris, CONFERENCE LEAGUE GROUP,3.8,3.6,1.9,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.85,2.0,1.75,2.0
188,PORTUGAL - LIGA PORTUGAL,2025-05-03,19:00,Braga,Santa Clara, ROUND 32,1.73,3.4,5.25,1.5,2.5,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.2,1.62
189,SERBIA - SUPER LIGA,2025-05-03,19:00,TSC,Crvena zvezda, CHAMPIONSHIP GROUP,4.75,4.5,1.5,1.18,4.33,1.91,1.8,1.01,1.01,1.2,4.33,1.33,3.0,1.44,2.63
190,HUNGARY - OTP BANK LIGA,2025-05-03,19:30,Ferencvaros,Puskas Academy, ROUND 30,1.6,4.0,5.0,1.33,3.25,2.5,1.5,1.04,13.0,1.25,3.75,1.8,2.0,1.8,1.91
191,ISRAEL - LIGAT HA'AL,2025-05-03,19:30,Hapoel Jerusalem,Ironi Tiberias, RELEGATION GROUP,2.35,3.2,2.88,1.4,2.75,3.0,1.36,1.06,9.5,1.3,3.4,2.05,1.75,1.8,1.91
192,ISRAEL - LIGAT HA'AL,2025-05-03,19:30,Kiryat Shmona,Sakhnin, RELEGATION GROUP,3.3,3.2,2.1,1.44,2.63,3.0,1.36,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83
193,ISRAEL - LIGAT HA'AL,2025-05-03,19:30,Maccabi Bnei Raina,Hapoel Hadera, RELEGATION GROUP,1.9,3.2,3.8,1.44,2.63,3.0,1.33,1.05,8.0,1.36,2.88,2.1,1.67,1.91,1.8
194,ISRAEL - LIGAT HA'AL,2025-05-03,19:30,Maccabi Petah Tikva,SC Ashdod, RELEGATION GROUP,2.4,3.25,2.63,1.4,2.75,2.75,1.4,1.05,11.0,1.3,3.4,2.03,1.83,1.73,2.0
195,ISRAEL - LIGAT HA'AL,2025-05-03,19:30,Maccabi Haifa,Hapoel Haifa, CHAMPIONSHIP GROUP,1.53,4.0,4.75,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.5,2.5,1.57,2.25
196,NETHERLANDS - EREDIVISIE,2025-05-03,20:00,Groningen,Waalwijk, ROUND 31,1.7,3.9,5.0,1.3,3.4,2.5,1.5,1.04,13.0,1.22,4.0,1.7,2.1,1.7,2.05
197,AUSTRIA - 2. LIGA,2025-05-03,20:00,Sturm Graz II,St. Polten, ROUND 27,4.75,4.33,1.55,1.25,3.6,2.2,1.62,1.02,15.0,1.15,4.75,1.5,2.5,1.57,2.25
198,PERU - LIGA 1,2025-05-03,20:00,Cajamarca,Deportivo Garcilaso, APERTURA,3.1,3.1,2.35,1.33,3.25,2.63,1.44,1.05,11.0,1.25,3.75,1.93,1.93,1.62,2.2
199,ROMANIA - SUPERLIGA,2025-05-03,20:00,CFR Cluj,U. Cluj, CHAMPIONSHIP GROUP,1.73,3.4,5.25,1.5,2.5,3.4,1.3,1.05,9.0,1.37,2.75,2.25,1.62,2.2,1.62
200,SERBIA - SUPER LIGA,2025-05-03,20:00,Radnicki Nis,Tekstilac Odzaci, RELEGATION GROUP,1.7,3.6,4.33,1.33,3.0,2.5,1.5,1.02,10.0,1.22,4.0,1.67,2.1,1.67,2.1
201,URUGUAY - LIGA AUF URUGUAYA,2025-05-03,20:00,Danubio,Racing Montevideo, APERTURA,3.0,3.0,2.3,1.57,2.25,3.75,1.25,1.1,7.0,1.53,2.38,2.7,1.44,2.2,1.62
202,POLAND - EKSTRAKLASA,2025-05-03,20:15,Lech Poznan,Puszcza, ROUND 31,1.3,4.75,8.5,1.25,3.75,2.2,1.62,1.03,17.0,1.17,5.0,1.53,2.4,1.91,1.91
203,SLOVENIA - PRVA LIGA,2025-05-03,20:15,O. Ljubljana,Maribor, ROUND 33,1.85,3.3,4.0,1.4,2.75,2.8,1.38,1.03,9.0,1.3,3.25,1.91,1.8,1.8,1.91
204,GERMANY - 2. BUNDESLIGA,2025-05-03,20:30,FC Koln,Regensburg, ROUND 32,1.29,5.75,8.5,1.25,3.75,2.1,1.67,1.02,19.0,1.14,5.5,1.48,2.6,1.83,1.83
205,SLOVAKIA - NIKE LIGA,2025-05-03,20:30,Slovan Bratislava,Zilina, CHAMPIONSHIP GROUP,1.6,4.0,4.5,1.25,3.6,2.25,1.57,1.03,13.5,1.15,4.75,1.53,2.38,1.57,2.25
206,SWITZERLAND - SUPER LEAGUE,2025-05-03,20:30,Lausanne,Young Boys, CHAMPIONSHIP GROUP,2.5,3.6,2.55,1.29,3.5,2.38,1.53,1.03,15.0,1.17,5.0,1.57,2.35,1.5,2.5
207,ITALY - SERIE A,2025-05-03,20:45,Inter,Verona, ROUND 35,1.33,5.0,9.0,1.33,3.25,2.63,1.44,1.05,11.0,1.25,4.0,1.8,2.0,2.2,1.62
208,BELGIUM - JUPILER PRO LEAGUE,2025-05-03,20:45,Royale Union SG,Genk, CHAMPIONSHIP GROUP,1.9,3.6,3.7,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.15,1.62,2.2
209,USA - MLS,2025-05-03,20:45,Atlanta Utd,Nashville SC,-,2.2,3.5,3.25,1.29,3.5,2.38,1.53,1.03,15.0,1.18,4.5,1.62,2.25,1.5,2.5
210,NETHERLANDS - EREDIVISIE,2025-05-03,21:00,PSV,Sittard, ROUND 31,1.11,9.0,21.0,1.14,5.5,1.67,2.1,1.01,34.0,1.05,11.0,1.22,4.2,1.91,1.91
211,SPAIN - LALIGA,2025-05-03,21:00,Valladolid,Barcelona, ROUND 34,17.0,8.0,1.14,1.14,5.5,1.73,2.0,1.01,29.0,1.07,9.0,1.25,4.0,1.75,2.0
212,ARGENTINA - TORNEO BETANO,2025-05-03,21:00,Dep. Riestra,Godoy Cruz, APERTURA,2.6,2.6,3.4,1.75,2.05,5.0,1.17,1.18,4.5,1.73,2.0,3.6,1.29,2.5,1.5
213,ARGENTINA - TORNEO BETANO,2025-05-03,21:00,Sarmiento Junin,San Lorenzo, APERTURA,3.5,2.63,2.55,1.73,2.08,4.5,1.18,1.17,5.0,1.73,2.0,3.5,1.3,2.5,1.5
214,ARGENTINA - TORNEO BETANO,2025-05-03,21:00,Talleres Cordoba,Instituto, APERTURA,2.2,3.1,3.6,1.53,2.38,3.5,1.29,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67
215,BOLIVIA - DIVISION PROFESIONAL,2025-05-03,21:00,Nacional Potosi,Oriente Petrolero, ROUND 6,1.25,5.25,8.5,1.17,5.0,1.83,1.98,1.01,26.0,1.07,9.0,1.3,3.5,1.57,2.25
216,BRAZIL - SERIE B SUPERBET,2025-05-03,21:00,Remo,Amazonas, ROUND 6,1.75,3.3,4.75,1.53,2.38,3.5,1.29,1.1,7.0,1.44,2.63,2.4,1.53,2.25,1.57
217,COLOMBIA - PRIMERA B,2025-05-03,21:00,Tigres,Quindio, APERTURA,2.2,2.9,3.3,1.57,2.25,3.6,1.25,1.09,6.0,1.53,2.38,2.63,1.44,2.1,1.67
218,ECUADOR - LIGA PRO,2025-05-03,21:00,LDU Quito,EL Nacional, ROUND 11,1.48,4.1,7.0,1.36,3.0,2.63,1.44,1.05,11.0,1.25,3.75,1.85,1.95,2.0,1.73
219,MOROCCO - BOTOLA PRO,2025-05-03,21:00,Wydad,FAR Rabat, ROUND 28,2.3,2.8,3.2,1.53,2.38,3.75,1.25,1.11,6.5,1.5,2.5,2.6,1.48,2.1,1.67
220,SPAIN - LALIGA2,2025-05-03,21:00,Burgos CF,Elche, ROUND 38,3.2,2.9,2.4,1.62,2.2,4.0,1.22,1.11,5.5,1.58,2.2,2.88,1.4,2.38,1.53
221,FRANCE - LIGUE 1,2025-05-03,21:05,St Etienne,Monaco, ROUND 32,6.5,5.25,1.4,1.18,4.5,1.93,1.93,1.01,23.0,1.1,7.0,1.33,3.4,1.5,2.5
222,PORTUGAL - LIGA PORTUGAL,2025-05-03,21:30,Estoril,Benfica, ROUND 32,10.0,8.0,1.18,1.2,4.33,2.0,1.8,1.01,23.0,1.11,6.5,1.36,3.1,1.95,1.8
223,CANADA - CANADIAN PREMIER LEAGUE,2025-05-03,22:00,HFX Wanderers,Forge,-,2.38,3.1,2.8,1.36,2.9,2.63,1.43,1.03,9.0,1.29,3.3,1.91,1.8,1.73,2.0
224,CHILE - LIGA DE PRIMERA,2025-05-03,22:00,U. De Chile,U. Catolica, ROUND 10,1.55,4.0,5.5,1.33,3.25,2.63,1.44,1.04,12.0,1.25,3.75,1.8,2.0,1.83,1.83
225,USA - USL CHAMPIONSHIP,2025-05-03,22:00,Rhode Island,San Antonio,-,1.71,3.55,4.1,1.01,1.01,2.47,1.42,1.01,1.01,1.24,3.4,1.76,1.88,1.73,1.92
226,PARAGUAY - COPA DE PRIMERA,2025-05-03,22:30,Cerro Porteno,Olimpia Asuncion, APERTURA,2.1,3.25,3.2,1.5,2.5,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.1,1.67
227,PERU - LIGA 1,2025-05-03,22:30,Juan Pablo II,Ayacucho, APERTURA,1.95,3.25,4.0,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83
228,URUGUAY - LIGA AUF URUGUAYA,2025-05-03,22:30,Nacional,CA Cerro, APERTURA,1.3,4.75,9.0,1.29,3.5,2.38,1.53,1.03,15.0,1.2,4.33,1.65,2.2,2.0,1.73
229,USA - MLS,2025-05-03,22:30,Toronto FC,New England Revolution,-,2.38,3.3,3.0,1.4,2.75,3.0,1.36,1.07,9.0,1.33,3.25,2.05,1.75,1.8,1.95
230,COLOMBIA - PRIMERA A,2025-05-03,23:00,Llaneros,Bucaramanga, APERTURA,2.9,3.0,2.6,1.57,2.25,3.75,1.25,1.13,6.0,1.53,2.38,2.7,1.44,2.2,1.62
231,USA - USL CHAMPIONSHIP,2025-05-03,23:00,Charleston,Hartford Athletic,-,1.4,4.15,6.4,1.01,1.01,2.38,1.45,1.01,1.01,1.23,3.5,1.72,1.93,1.93,1.71
232,ARGENTINA - TORNEO BETANO,2025-05-03,23:30,Rosario Central,Independiente, APERTURA,2.45,2.8,3.4,1.62,2.2,4.0,1.22,1.13,6.0,1.57,2.25,2.88,1.4,2.2,1.62
233,BOLIVIA - DIVISION PROFESIONAL,2025-05-03,23:30,The Strongest,Guabira, ROUND 6,1.17,6.5,13.0,1.18,4.5,1.95,1.85,1.01,23.0,1.1,7.0,1.33,3.4,1.83,1.83
234,BRAZIL - SERIE A BETANO,2025-05-03,23:30,Ceara,Vitoria, ROUND 7,1.91,3.2,4.5,1.5,2.5,3.4,1.3,1.1,7.0,1.44,2.75,2.35,1.57,2.05,1.7
235,BRAZIL - SERIE A BETANO,2025-05-03,23:30,Corinthians,Internacional, ROUND 7,2.4,3.1,3.2,1.5,2.5,3.4,1.3,1.1,7.0,1.44,2.75,2.35,1.57,2.0,1.75
236,BRAZIL - SERIE A BETANO,2025-05-03,23:30,Fluminense,Sport Recife, ROUND 7,1.67,3.6,5.5,1.5,2.5,3.4,1.3,1.08,7.5,1.44,2.75,2.35,1.57,2.25,1.57
237,ECUADOR - LIGA PRO,2025-05-03,23:30,Tecnico U.,U. Catolica, ROUND 11,2.55,3.25,2.7,1.4,2.75,3.0,1.36,1.07,9.0,1.33,3.25,2.05,1.75,1.8,1.91
238,VENEZUELA - LIGA FUTVE,2025-05-03,23:30,Portuguesa,La Guaira, APERTURA,3.2,3.0,2.2,1.44,2.63,3.0,1.33,1.06,7.5,1.4,2.75,2.25,1.57,1.91,1.8
