,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
11,11,rLqPUgnp,2025-03-11,14:30,INDONESIA - LIGA 1,Bali United,PSBS Biak Numfor,ROUND 27,1.78,3.6,3.8,1.33,3.0,1.02,10.0,1.25,3.6,1.75,1.95,1.73,2.0
12,12,nDCHzpz3,2025-03-11,14:30,INDONESIA - LIGA 1,Persik Kediri,PSM Makassar,ROUND 27,2.75,3.1,2.4,1.43,2.63,1.04,8.5,1.33,3.0,2.0,1.73,1.75,1.95
13,13,UyrXSXGd,2025-03-11,14:30,INDONESIA - LIGA 1,PSS Sleman,Persis Solo,ROUND 27,2.25,3.25,2.88,1.36,2.9,1.02,10.0,1.29,3.4,1.85,1.85,1.67,2.1
14,14,Ay9kOPmL,2025-03-11,14:30,UKRAINE - PREMIER LEAGUE,Dyn. Kyiv,FK Zorya Luhansk,ROUND 21,1.22,5.25,11.0,1.29,3.3,1.02,10.0,1.22,3.8,1.73,2.0,2.38,1.53
15,15,2ZmUGste,2025-03-11,14:30,UKRAINE - PREMIER LEAGUE,Veres-Rivne,Polissya Zhytomyr,ROUND 21,3.3,3.1,2.1,1.5,2.4,1.07,7.0,1.43,2.63,2.25,1.57,2.0,1.73
16,16,xn7SOZRH,2025-03-11,15:00,INDIA - ISL,Bengaluru FC,Mumbai City,ROUND 26,2.7,3.2,2.3,1.37,2.75,1.06,10.0,1.3,3.4,2.0,1.8,1.77,1.87
17,17,pAFOUWwo,2025-03-11,17:00,LATVIA - VIRSLIGA,Grobina,BFC Daugavpils,ROUND 2,2.5,3.2,2.45,1.37,2.8,1.05,9.25,1.28,3.3,1.85,1.83,1.71,2.0
18,18,tKaLI3Br,2025-03-11,17:00,UKRAINE - PREMIER LEAGUE,Karpaty Lviv,Shakhtar Donetsk,ROUND 21,7.5,4.33,1.36,1.36,2.88,1.03,9.0,1.29,3.3,1.91,1.8,2.25,1.57
19,19,vygU5bjf,2025-03-11,17:30,SLOVENIA - PRVA LIGA,Radomlje,Bravo,ROUND 25,4.0,3.35,1.77,1.42,2.6,1.05,7.0,1.35,2.88,2.05,1.67,1.91,1.8
20,20,4fUKLQW0,2025-03-11,18:45,EUROPE - CHAMPIONS LEAGUE,Barcelona,Benfica,PLAY OFFS ,1.33,5.75,7.5,1.18,4.5,1.01,23.0,1.08,8.0,1.3,3.5,1.53,2.38
21,21,4Edf7cQF,2025-03-11,19:00,GERMANY - 3. LIGA,Arminia Bielefeld,Saarbrucken,ROUND 28,2.38,3.25,2.88,1.37,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.69,2.0
22,22,WOtZaFIk,2025-03-11,19:00,GERMANY - 3. LIGA,Cottbus,Hannover II,ROUND 28,1.48,4.75,5.25,1.22,3.75,1.02,21.0,1.13,6.0,1.44,2.7,1.54,2.25
23,23,0tj35yeS,2025-03-11,19:00,GERMANY - 3. LIGA,Ingolstadt,Alemannia Aachen,ROUND 28,1.95,3.5,3.5,1.37,2.75,1.05,11.0,1.25,3.75,1.9,1.95,1.69,2.0
24,24,WA10oG3d,2025-03-11,19:00,GERMANY - 3. LIGA,Stuttgart II,VfL Osnabruck,ROUND 28,2.9,3.5,2.2,1.3,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.58,2.2
25,25,W0bn9Je3,2025-03-11,19:00,GERMANY - 3. LIGA,Unterhaching,Verl,ROUND 28,3.4,3.5,2.0,1.33,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.63,2.1
26,26,UL7r4xaK,2025-03-11,20:00,NETHERLANDS - EERSTE DIVISIE,Den Haag,Jong AZ,ROUND 31,1.45,4.5,6.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.62,2.2
27,27,tE6Mdfif,2025-03-11,20:00,NETHERLANDS - EERSTE DIVISIE,FC Volendam,Telstar,ROUND 31,1.8,3.9,4.0,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.35,1.57,2.25
28,28,2TfVfYL6,2025-03-11,20:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,FC Emmen,ROUND 31,2.9,3.6,2.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
29,29,MXReBg6m,2025-03-11,20:00,NETHERLANDS - EERSTE DIVISIE,Roda,Helmond,ROUND 31,1.95,3.6,3.6,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
30,30,lzGzW2f3,2025-03-11,20:30,EGYPT - PREMIER LEAGUE,El Gouna,Al Ittihad,RELEGATION GROUP ,3.0,2.6,2.5,1.7,1.95,1.14,4.5,1.7,2.0,3.2,1.29,2.4,1.5
31,31,8vwl8a2d,2025-03-11,20:30,EGYPT - PREMIER LEAGUE,Modern Sport,Smouha,RELEGATION GROUP ,2.45,2.65,3.0,1.6,2.15,1.13,5.0,1.6,2.15,2.85,1.35,2.3,1.55
32,32,WzuDWKSN,2025-03-11,20:30,EGYPT - PREMIER LEAGUE,Haras El Hodood,Petrojet,CHAMPIONSHIP GROUP ,3.1,2.7,2.35,1.55,2.2,1.11,5.5,1.5,2.35,2.55,1.42,2.1,1.65
33,33,G8GqRbjo,2025-03-11,20:30,EGYPT - PREMIER LEAGUE,Zamalek,Al Ahly,CHAMPIONSHIP GROUP ,4.2,3.25,1.8,1.38,2.8,1.03,9.0,1.3,3.2,1.95,1.75,1.85,1.85
34,34,YJFifhjo,2025-03-11,20:45,ENGLAND - CHAMPIONSHIP,Burnley,West Brom,ROUND 37,1.9,3.25,4.33,1.5,2.37,1.1,7.0,1.44,2.75,2.38,1.57,2.2,1.62
35,35,binABo1N,2025-03-11,20:45,ENGLAND - CHAMPIONSHIP,Cardiff,Luton,ROUND 37,2.3,3.25,3.1,1.47,2.5,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83
36,36,0Q7wIerh,2025-03-11,20:45,ENGLAND - CHAMPIONSHIP,Derby,Coventry,ROUND 37,3.4,3.25,2.15,1.41,2.62,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83
37,37,tzGoGZC4,2025-03-11,20:45,ENGLAND - CHAMPIONSHIP,Middlesbrough,QPR,ROUND 37,1.85,3.4,4.5,1.4,2.75,1.06,10.0,1.29,3.75,1.93,1.93,1.8,1.91
38,38,65FZAahM,2025-03-11,20:45,ENGLAND - CHAMPIONSHIP,Norwich,Sheffield Wed,ROUND 37,2.2,3.3,3.3,1.4,2.75,1.05,11.0,1.25,4.0,1.88,1.98,1.67,2.1
39,39,tbbY6VZj,2025-03-11,20:45,ENGLAND - CHAMPIONSHIP,Sunderland,Preston,ROUND 37,1.6,3.9,5.5,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,2.1,1.67
40,40,KvdzGl2M,2025-03-11,20:45,ENGLAND - LEAGUE ONE,Birmingham,Stevenage,ROUND 16,1.45,4.1,7.5,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,2.25,1.57
41,41,pWhwRi4m,2025-03-11,20:45,ENGLAND - LEAGUE ONE,Blackpool,Cambridge Utd,ROUND 26,1.62,3.8,5.0,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.91,1.91
42,42,lIj3gk7r,2025-03-11,20:45,ENGLAND - LEAGUE ONE,Bristol Rovers,Bolton,ROUND 19,3.9,3.6,1.85,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.7,2.05
43,43,pUuuioNG,2025-03-11,20:45,ENGLAND - LEAGUE ONE,Crawley,Charlton,ROUND 24,4.0,3.7,1.8,1.4,2.75,1.04,13.0,1.25,3.75,1.88,1.98,1.8,1.95
44,44,ILjXdfwf,2025-03-11,20:45,ENGLAND - LEAGUE ONE,Exeter,Mansfield,ROUND 11,2.8,3.7,2.25,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.8,1.8,1.95
45,45,Gb7XR3J0,2025-03-11,20:45,ENGLAND - LEAGUE TWO,Accrington,Newport,ROUND 26,1.73,3.75,4.5,1.37,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.83,1.83
46,46,0Ay9WiVs,2025-03-11,20:45,ENGLAND - LEAGUE TWO,AFC Wimbledon,Cheltenham,ROUND 26,1.7,3.5,5.0,1.41,2.62,1.07,9.0,1.36,3.0,2.15,1.67,2.0,1.73
47,47,YJaT9AtI,2025-03-11,20:45,ENGLAND - LEAGUE TWO,Colchester,Port Vale,ROUND 29,2.0,3.1,3.9,1.54,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.2,1.62
48,48,IBeIYaIP,2025-03-11,20:45,ENGLAND - LEAGUE TWO,Grimsby,Notts Co,ROUND 26,2.38,3.4,2.8,1.33,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1
49,49,On95NZ9O,2025-03-11,20:45,ENGLAND - LEAGUE TWO,Salford,Chesterfield,ROUND 26,2.45,3.3,2.8,1.41,2.62,1.06,9.5,1.3,3.4,2.05,1.8,1.8,1.91
50,50,QJ3cU9h5,2025-03-11,20:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Ballymena,Larne,ROUND 18,3.7,3.3,1.83,1.42,2.55,1.05,7.0,1.35,2.88,2.05,1.67,1.85,1.85
51,51,MmfXZEDE,2025-03-11,20:45,SCOTLAND - CHAMPIONSHIP,Queen's Park,Partick Thistle,ROUND 28,2.55,3.25,2.5,1.36,3.0,1.05,8.5,1.25,3.75,1.88,1.98,1.67,2.1
52,52,pO07TSp3,2025-03-11,20:45,WALES - CYMRU PREMIER,Barry,Aberystwyth,RELEGATION GROUP ,1.35,4.5,6.25,1.25,3.35,1.02,9.5,1.17,4.2,1.55,2.25,1.75,1.95
53,53,tjfGR6FF,2025-03-11,20:45,WALES - CYMRU PREMIER,Briton Ferry,Newtown,RELEGATION GROUP ,2.4,3.45,2.4,1.25,3.3,1.02,9.0,1.17,4.2,1.55,2.25,1.5,2.4
54,54,E3hOPppS,2025-03-11,20:45,WALES - CYMRU PREMIER,Connahs Q.,Flint,RELEGATION GROUP ,1.5,4.0,4.75,1.29,3.25,1.02,9.0,1.17,4.2,1.55,2.25,1.65,2.1
55,55,zmGWQL8t,2025-03-11,21:00,EUROPE - CHAMPIONS LEAGUE,Bayer Leverkusen,Bayern Munich,PLAY OFFS ,2.7,3.5,2.5,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.57,2.25
56,56,MBCUA9Ir,2025-03-11,21:00,EUROPE - CHAMPIONS LEAGUE,Inter,Feyenoord,PLAY OFFS ,1.33,5.5,9.0,1.3,3.4,1.03,15.0,1.2,4.5,1.67,2.2,2.0,1.75
57,57,UDXkIiQ8,2025-03-11,21:00,EUROPE - CHAMPIONS LEAGUE,Liverpool,PSG,PLAY OFFS ,2.2,4.0,2.88,1.29,3.5,1.02,19.0,1.17,5.0,1.53,2.5,1.5,2.5
58,58,2y155wGq,2025-03-11,21:00,ENGLAND - CHAMPIONSHIP,Sheffield Utd,Bristol City,ROUND 37,1.95,3.3,4.1,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.91,1.8
59,59,dC7NNs9F,2025-03-11,21:00,ENGLAND - LEAGUE ONE,Reading,Wrexham,ROUND 26,3.25,3.4,2.1,1.41,2.62,1.05,11.0,1.3,3.4,2.03,1.83,1.8,1.95
60,60,zDFXhBEb,2025-03-11,23:00,SOUTH AMERICA - COPA LIBERTADORES,Alianza Lima (Per),Deportes Iquique (Chi),QUALIFICATION ,1.62,3.6,5.75,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.85,1.91,1.8
