,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
12,12,2g8dgFJr,2025-01-12,12:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Vizela,ROUND 16,2.4,3.2,2.9,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,2.0,1.73
13,13,bL15igle,2025-01-12,12:00,PORTUGAL - LIGA PORTUGAL 2,Felgueiras,Pacos Ferreira,ROUND 16,1.85,3.5,4.1,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,1.91,1.8
14,14,bqGm7K4c,2025-01-12,12:00,PORTUGAL - LIGA 3,1º Dezembro,Sporting CP B,ROUND 16,2.4,3.05,3.05,1.48,2.5,1.07,7.0,1.36,2.9,2.23,1.58,1.91,1.8
15,15,Q73F6oHE,2025-01-12,12:00,THAILAND - THAI LEAGUE 1,Chiangrai Utd,Port MTI FC,ROUND 16,4.0,3.6,1.73,1.33,2.9,1.03,9.0,1.28,3.4,1.83,1.85,1.83,1.91
16,16,MDLmhn2L,2025-01-12,12:00,THAILAND - THAI LEAGUE 1,Rayong FC,Pathum United,ROUND 16,4.0,3.8,1.66,1.29,3.1,-1.0,-1.0,1.2,4.0,1.61,2.15,1.67,2.1
17,17,txB4HYgB,2025-01-12,12:15,NETHERLANDS - EREDIVISIE,Twente,Willem II,ROUND 18,1.38,5.0,7.5,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.95,1.8
18,18,hMRMeKht,2025-01-12,12:15,NETHERLANDS - EERSTE DIVISIE,Telstar,Jong PSV,ROUND 21,1.45,4.5,6.25,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.57,2.25
19,19,8EoFWyP0,2025-01-12,12:30,ITALY - SERIE A,Genoa,Parma,ROUND 20,1.91,3.5,4.0,1.36,3.0,1.06,10.0,1.29,3.75,1.95,1.95,1.75,2.0
20,20,jomDWEJ5,2025-01-12,12:30,ITALY - SERIE B,Salernitana,Sassuolo,ROUND 21,4.2,3.5,1.85,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.75,2.0
21,21,Cr6fxTzR,2025-01-12,13:00,INDONESIA - LIGA 1,Bali United,Persik Kediri,ROUND 18,1.6,3.95,4.35,1.33,3.0,1.02,10.0,1.23,3.8,1.81,1.9,1.88,1.83
22,22,buzgW4u2,2025-01-12,13:00,THAILAND - THAI LEAGUE 1,Bangkok Utd,Buriram,ROUND 16,3.15,3.2,2.06,1.33,2.9,1.03,9.0,1.22,3.75,1.73,2.0,1.65,2.1
23,23,SloI1RIs,2025-01-12,13:15,MALAYSIA - SUPER LEAGUE,Penang,Perak,ROUND 18,2.45,3.4,2.4,1.3,3.05,1.03,9.0,1.25,3.7,1.75,1.95,1.65,2.1
24,24,p4W2dhbe,2025-01-12,13:30,BELGIUM - JUPILER PRO LEAGUE,Beerschot VA,Antwerp,ROUND 21,3.9,3.7,1.85,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,1.62,2.2
25,25,hC6mUFPO,2025-01-12,13:30,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,K. Lierse S.K.,ROUND 17,2.55,3.4,2.45,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.57,2.25
26,26,pfJI0cR8,2025-01-12,13:45,PORTUGAL - LIGA PORTUGAL 2,FC Porto B,Portimonense,ROUND 16,2.1,3.4,3.4,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0
27,27,IZuFngvo,2025-01-12,14:00,SPAIN - LALIGA,Las Palmas,Getafe,ROUND 19,2.45,2.9,3.25,1.62,2.2,1.13,6.0,1.57,2.38,2.75,1.44,2.2,1.62
28,28,CMld3x4M,2025-01-12,14:00,PORTUGAL - LIGA 3,SC Lusitania,Oliveira Hospital,ROUND 16,2.85,3.4,2.35,1.38,2.8,1.03,9.0,1.29,3.3,1.91,1.8,1.73,2.0
29,29,Qusr744n,2025-01-12,14:00,SPAIN - LALIGA2,Cordoba,Almeria,ROUND 22,2.7,3.3,2.5,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.57,2.25
30,30,MkB9XPOQ,2025-01-12,14:00,TURKEY - SUPER LIG,Trabzonspor,Antalyaspor,ROUND 19,1.5,4.2,5.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1
31,31,2uycUMXR,2025-01-12,14:00,TURKEY - 1. LIG,Amedspor,Ankaragucu,ROUND 19,2.6,3.5,2.5,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,1.83,1.83
32,32,xYJeQhFd,2025-01-12,14:00,TURKEY - 1. LIG,Boluspor,Adanaspor AS,ROUND 19,1.7,3.5,4.75,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,2.0,1.73
33,33,Q5YERUrg,2025-01-12,14:15,QATAR - QSL,Al-Duhail,Qatar SC,ROUND 12,1.27,5.4,7.5,1.18,4.33,-1.0,-1.0,1.09,6.5,1.29,3.3,1.56,2.3
34,34,2iaDFCON,2025-01-12,14:30,NETHERLANDS - EREDIVISIE,Feyenoord,Utrecht,ROUND 18,1.42,5.0,6.25,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.7,2.05
35,35,zu8dJfPb,2025-01-12,14:30,NETHERLANDS - EREDIVISIE,Groningen,Almere City,ROUND 18,1.75,3.7,4.5,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,2.0,1.75
36,36,U5ul6et4,2025-01-12,15:00,FRANCE - LIGUE 1,Le Havre,Lens,ROUND 17,5.75,3.9,1.6,1.4,2.75,1.06,10.0,1.33,3.4,2.04,1.86,2.0,1.75
37,37,YZei5dVP,2025-01-12,15:00,ITALY - SERIE A,Venezia,Inter,ROUND 20,9.5,4.75,1.33,1.29,3.5,1.03,15.0,1.2,4.5,1.62,2.3,1.91,1.91
38,38,0YHiekkU,2025-01-12,15:00,INDIA - ISL,Mumbai City,Jamshedpur,ROUND 16,1.48,4.5,5.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1
39,39,f1rUWNDl,2025-01-12,15:00,ITALY - SERIE B,Cosenza,Mantova,ROUND 21,1.91,3.4,4.0,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.8,1.95
40,40,zBjxV1r1,2025-01-12,15:00,ITALY - SERIE B,Frosinone,Cremonese,ROUND 21,3.25,3.1,2.3,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.95,1.8
41,41,8OlpTuDD,2025-01-12,15:00,ITALY - SERIE B,Palermo,Modena,ROUND 21,1.83,3.1,5.0,1.5,2.5,1.08,7.5,1.36,3.0,2.25,1.62,2.0,1.75
42,42,UVb4Yzkg,2025-01-12,15:00,ITALY - SERIE B,Reggiana,Bari,ROUND 21,2.2,2.9,3.7,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.95,1.8
43,43,x2oLUhlI,2025-01-12,15:00,ITALY - SERIE B,Spezia,Juve Stabia,ROUND 21,1.67,3.5,5.75,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.1,1.67
44,44,YTvUSWIU,2025-01-12,15:00,ITALY - SERIE B,Sudtirol,Catanzaro,ROUND 21,2.5,3.1,2.9,1.57,2.25,1.1,7.0,1.44,2.63,2.5,1.5,2.05,1.7
45,45,QZBNZxNU,2025-01-12,15:30,GERMANY - BUNDESLIGA,RB Leipzig,Werder Bremen,ROUND 16,1.75,4.0,4.1,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.53,2.38
46,46,CrKtjITj,2025-01-12,15:30,GREECE - SUPER LEAGUE,Panserraikos,Panathinaikos,ROUND 18,8.0,4.1,1.45,1.4,2.75,1.06,9.5,1.29,3.5,1.98,1.88,2.05,1.7
47,47,Qy7yBiDl,2025-01-12,16:00,BELGIUM - JUPILER PRO LEAGUE,Dender,Gent,ROUND 21,3.25,3.25,2.25,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.67,2.1
48,48,by0yCajA,2025-01-12,16:00,GREECE - SUPER LEAGUE,Lamia,Atromitos,ROUND 18,3.6,3.0,2.2,1.57,2.25,1.11,6.5,1.44,2.63,2.5,1.5,2.05,1.7
49,49,AiXRqIB5,2025-01-12,16:00,MOROCCO - BOTOLA PRO,Renaissance Zemamra,Hassania Agadir,ROUND 18,1.85,3.0,4.2,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.38,1.53
50,50,ELTnmVxo,2025-01-12,16:00,PORTUGAL - LIGA 3,Amarante,Braga B,ROUND 16,2.0,3.0,3.75,1.57,2.25,1.09,6.0,1.5,2.4,2.6,1.44,2.2,1.6
51,51,dfQScGRq,2025-01-12,16:00,PORTUGAL - LIGA 3,Covilha,Atletico CP,ROUND 16,2.9,3.0,2.38,1.5,2.4,1.08,6.5,1.43,2.63,2.3,1.55,1.95,1.75
52,52,QHWZ8Ca4,2025-01-12,16:00,PORTUGAL - LIGA 3,Sanjoanense,Varzim,ROUND 16,3.75,3.2,1.91,1.44,2.6,1.05,8.0,1.36,2.88,2.1,1.65,1.95,1.75
53,53,Yszr7jUG,2025-01-12,16:00,PORTUGAL - LIGA 3,Trofense,Anadia,ROUND 16,1.7,3.4,4.5,1.43,2.63,1.04,8.5,1.33,3.0,2.1,1.67,2.0,1.73
54,54,6FGYAYUi,2025-01-12,16:00,PORTUGAL - LIGA 3,Vilaverdense,Lusitania FC,ROUND 16,5.0,3.6,1.62,1.44,2.6,1.05,8.0,1.36,2.88,2.1,1.65,2.1,1.65
55,55,W4rXuOTi,2025-01-12,16:00,SCOTLAND - PREMIERSHIP,Aberdeen,Hearts,ROUND 23,2.35,3.4,2.9,1.36,3.0,1.05,11.0,1.29,3.75,1.88,1.98,1.7,2.05
56,56,KnjkzKcT,2025-01-12,16:00,SCOTLAND - PREMIERSHIP,Rangers,St Johnstone,ROUND 23,1.11,8.5,21.0,1.2,4.33,1.02,21.0,1.11,6.5,1.36,3.2,2.2,1.62
57,57,U1DzKp1e,2025-01-12,16:00,SCOTLAND - CHAMPIONSHIP,Morton,Raith,ROUND 21,2.63,3.0,2.7,1.5,2.5,1.08,7.0,1.4,2.75,2.25,1.62,1.91,1.8
58,58,Gldifptf,2025-01-12,16:15,SPAIN - LALIGA,Atl. Madrid,Osasuna,ROUND 19,1.3,5.0,11.0,1.33,3.25,1.04,13.0,1.25,4.0,1.8,2.0,2.2,1.62
59,59,pML8h5kg,2025-01-12,16:15,SPAIN - LALIGA2,Cadiz CF,Levante,ROUND 22,2.5,3.1,2.9,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.83,1.83
60,60,6yAHjqK5,2025-01-12,16:15,SPAIN - LALIGA2,Elche,Zaragoza,ROUND 22,1.8,3.2,5.25,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.2,1.62
61,61,ETXbakzJ,2025-01-12,16:30,PORTUGAL - LIGA PORTUGAL,Nacional,FC Porto,ROUND 17,8.0,4.33,1.4,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,2.1,1.67
62,62,YVyNP8D5,2025-01-12,16:30,QATAR - QSL,Al-Sadd,Shamal,ROUND 12,1.35,4.9,6.0,1.15,4.75,-1.0,-1.0,1.07,7.0,1.26,3.55,1.42,2.65
63,63,MeWwWX84,2025-01-12,16:45,NETHERLANDS - EREDIVISIE,NAC Breda,Heerenveen,ROUND 18,2.1,3.6,3.3,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,1.75,2.0
64,64,h2qvjGMH,2025-01-12,16:45,NETHERLANDS - EERSTE DIVISIE,Vitesse,Venlo,ROUND 21,1.83,3.9,3.75,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.57,2.25
65,65,zHJVxL06,2025-01-12,17:00,TURKEY - SUPER LIG,Basaksehir,Galatasaray,ROUND 19,4.75,4.75,1.57,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.57,2.25
66,66,6ySEt31s,2025-01-12,17:00,TURKEY - SUPER LIG,Gaziantep,Adana Demirspor,ROUND 19,1.44,4.5,5.5,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.73,2.0
67,67,fwGyNvQ1,2025-01-12,17:00,TURKEY - 1. LIG,Genclerbirligi,Yeni Malatyaspor,ROUND 19,1.03,11.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.03,11.0
68,68,AFmd4ZAG,2025-01-12,17:15,FRANCE - LIGUE 1,Montpellier,Angers,ROUND 17,2.1,3.5,3.4,1.4,2.75,1.05,11.0,1.29,3.75,1.93,1.97,1.75,2.0
69,69,KCJAS3s0,2025-01-12,17:15,FRANCE - LIGUE 1,Toulouse,Strasbourg,ROUND 17,1.75,3.8,4.5,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.75,2.0
70,70,OIibxpjR,2025-01-12,17:15,ITALY - SERIE B,Cesena,Cittadella,ROUND 21,1.95,3.1,4.2,1.5,2.5,1.1,7.0,1.4,2.75,2.35,1.57,2.0,1.75
71,71,006wLfNp,2025-01-12,17:30,GERMANY - BUNDESLIGA,Augsburg,Stuttgart,ROUND 16,3.6,3.6,2.0,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.62,2.2
72,72,rTVYj6AF,2025-01-12,18:00,ITALY - SERIE A,Bologna,AS Roma,ROUND 20,2.7,3.2,2.7,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.91,1.91
73,73,bDBu2gVh,2025-01-12,18:00,COSTA RICA - PRIMERA DIVISION,Cartagines,AD Santos,CLAUSURA ,1.7,3.5,4.33,1.4,2.75,1.06,10.0,1.3,3.4,1.98,1.83,1.83,1.83
74,74,zufoLv7e,2025-01-12,18:00,EGYPT - PREMIER LEAGUE,Smouha,Modern Sport,ROUND 8,2.15,2.75,3.8,1.62,2.16,1.1,5.25,1.6,2.12,2.9,1.33,2.43,1.5
75,75,rJpZsdtI,2025-01-12,18:00,MOROCCO - BOTOLA PRO,Maghreb Fez,Moghreb Tetouan,ROUND 18,1.57,3.3,5.75,1.67,2.1,1.14,5.5,1.67,2.1,3.1,1.36,3.25,1.33
76,76,n9lG5dy9,2025-01-12,18:30,BELGIUM - JUPILER PRO LEAGUE,Anderlecht,Club Brugge KV,ROUND 21,3.5,3.4,2.05,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2
77,77,QN1TDLLc,2025-01-12,18:30,GREECE - SUPER LEAGUE,PAOK,Volos,ROUND 18,1.2,6.0,15.0,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,2.25,1.57
78,78,6kT1qHCj,2025-01-12,18:30,PORTUGAL - LIGA 3,Caldas,Academica,ROUND 16,2.8,3.1,2.38,1.36,2.88,1.03,9.0,1.29,3.3,1.91,1.8,1.7,2.05
79,79,4dol5bZ9,2025-01-12,18:30,PORTUGAL - LIGA 3,Os Belenenses,Santarem,ROUND 16,2.15,3.1,3.2,1.48,2.5,1.06,7.5,1.38,2.8,2.2,1.62,1.91,1.8
80,80,nPGMXPqp,2025-01-12,19:00,ISRAEL - LIGAT HA'AL,SC Ashdod,Hapoel Hadera,ROUND 18,2.1,3.1,3.4,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.91,1.8
81,81,OCWTxEJF,2025-01-12,19:00,MEXICO - LIGA MX,UNAM Pumas,Necaxa,CLAUSURA ,1.57,4.0,6.0,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.8,1.95
82,82,jZAjcOKG,2025-01-12,19:00,PORTUGAL - LIGA PORTUGAL 2,Leiria,Chaves,ROUND 16,2.4,3.1,3.0,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
83,83,ImRWxfZ1,2025-01-12,19:00,PORTUGAL - LIGA PORTUGAL 2,Leixoes,Torreense,ROUND 16,2.2,3.1,3.4,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.0,1.73
84,84,tWPBfWS7,2025-01-12,19:15,BELGIUM - JUPILER PRO LEAGUE,Cercle Brugge KSV,KV Mechelen,ROUND 21,2.3,3.4,3.0,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2
85,85,jk9cLKtf,2025-01-12,19:15,BELGIUM - CHALLENGER PRO LEAGUE,Beveren,RAAL La Louviere,ROUND 17,3.25,3.4,2.05,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0
86,86,hILh1rxh,2025-01-12,19:30,GREECE - SUPER LEAGUE,AEK Athens FC,Athens Kallithea,ROUND 18,1.17,8.0,12.0,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.38,1.53
87,87,8v5VV3Ed,2025-01-12,19:30,ISRAEL - LIGAT HA'AL,Hapoel Haifa,H. Beer Sheva,ROUND 18,5.5,3.5,1.6,1.36,3.0,1.05,11.0,1.25,3.75,1.83,2.03,1.8,1.91
88,88,233kv6LE,2025-01-12,19:30,ITALY - SERIE B,Brescia,Sampdoria,ROUND 21,2.75,3.2,2.6,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91
89,89,vovrtzBU,2025-01-12,20:00,MOROCCO - BOTOLA PRO,Wydad,Union Touarga,ROUND 18,1.53,3.5,6.0,1.5,2.5,1.08,7.5,1.4,2.75,2.25,1.62,2.25,1.57
90,90,2DSzci3j,2025-01-12,20:45,FRANCE - LIGUE 1,PSG,St Etienne,ROUND 17,1.1,9.5,23.0,1.17,5.0,1.01,26.0,1.07,9.0,1.25,4.0,2.05,1.7
91,91,lnMmoyvf,2025-01-12,20:45,ITALY - SERIE A,Napoli,Verona,ROUND 20,1.25,5.5,13.0,1.3,3.4,1.04,13.0,1.2,4.5,1.62,2.3,2.2,1.62
92,92,697RbydL,2025-01-12,21:30,PORTUGAL - LIGA PORTUGAL 2,Alverca,Tondela,ROUND 16,2.5,3.1,2.9,1.57,2.25,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67
93,93,jTPlbBUH,2025-01-12,22:00,COSTA RICA - PRIMERA DIVISION,Puntarenas FC,Herediano,CLAUSURA ,3.2,3.2,2.15,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,1.83,1.83
94,94,xOU8366c,2025-01-12,22:00,COSTA RICA - PRIMERA DIVISION,Zeledon,Sporting San Jose,CLAUSURA ,2.0,3.4,3.4,1.5,2.5,1.07,8.5,1.36,3.0,2.2,1.65,2.0,1.73
